Real NN 0 Correlation for Spin Coating - 0: MAE,Predicted NN 0 Correlation for Spin Coating - 0: MAE,Real NN 1 Correlation for Spin Coating - 0: MAE,Predicted NN 1 Correlation for Spin Coating - 0: MAE,Real NN 2 Correlation for Spin Coating - 0: MAE,Predicted NN 2 Correlation for Spin Coating - 0: MAE,Real NN 3 Correlation for Spin Coating - 0: MAE,Predicted NN 3 Correlation for Spin Coating - 0: MAE,Averages for 0:,Real NN 0 Correlation for Spin Coating - 1: MAE,Predicted NN 0 Correlation for Spin Coating - 1: MAE,Real NN 1 Correlation for Spin Coating - 1: MAE,Predicted NN 1 Correlation for Spin Coating - 1: MAE,Real NN 2 Correlation for Spin Coating - 1: MAE,Predicted NN 2 Correlation for Spin Coating - 1: MAE,Real NN 3 Correlation for Spin Coating - 1: MAE,Predicted NN 3 Correlation for Spin Coating - 1: MAE,Averages for 1:
4.85,4.752842426300049,4.85,4.64670467376709,4.85,4.878978252410889,4.85,4.737494945526123,4.754005074501038,0.95,1.1581623554229736,0.95,0.6621062755584717,0.95,0.8825941681861877,0.95,1.0202935934066772,0.9307890981435776
2.79,2.5243399143218994,2.79,2.3034920692443848,2.79,2.1525681018829346,2.79,2.040050506591797,2.255112648010254,0.95,0.9911489486694336,0.95,0.945807933807373,0.95,0.9478774666786194,0.95,0.9172462224960327,0.9505201429128647
4.5,4.385889053344727,4.5,4.4686431884765625,4.5,4.314664363861084,4.5,4.428070068359375,4.399316668510437,6.26,6.2190141677856445,6.26,6.329522609710693,6.26,5.485266208648682,6.26,6.179532527923584,6.053333878517151
3.6,3.6527557373046875,3.6,3.2237019538879395,3.6,2.8502845764160156,3.6,2.9294559955596924,3.1640495657920837,5.98,5.941211700439453,5.98,6.291240692138672,5.98,5.613518238067627,5.98,6.426215171813965,6.068046450614929
3.6,3.7318875789642334,3.6,3.674683094024658,3.6,3.84202241897583,3.6,3.607572555541992,3.7140414118766785,2.12,2.598991632461548,2.12,2.046050548553467,2.12,2.343920946121216,2.12,1.884770154953003,2.2184333205223083
2.79,2.5243399143218994,2.79,2.3034920692443848,2.79,2.1525681018829346,2.79,2.040050506591797,2.255112648010254,0.82,1.037865161895752,0.82,1.4017930030822754,0.82,0.2895198464393616,0.82,0.859876275062561,0.8972635716199875
0.84,0.6965315341949463,0.84,0.8107779026031494,0.84,0.6905437111854553,0.84,0.6939576864242554,0.7229527086019516,0.95,1.3169701099395752,0.95,0.6574723720550537,0.95,1.7393803596496582,0.95,1.114263892173767,1.2070216834545135
3.04,3.3207757472991943,3.04,2.9813990592956543,3.04,2.9367804527282715,3.04,2.807532787322998,3.0116220116615295,5.27,5.8542656898498535,5.27,5.9671430587768555,5.27,5.851382732391357,5.27,5.6752495765686035,5.8370102643966675
2.72,2.490138530731201,2.72,2.378854513168335,2.72,2.376014471054077,2.72,2.254456043243408,2.3748658895492554,0.95,1.0467274188995361,0.95,0.9252372980117798,0.95,0.7454235553741455,0.95,0.7458537817001343,0.8658105134963989
4.85,4.1371750831604,4.85,4.436990737915039,4.85,4.339134216308594,4.85,4.3820719718933105,4.323843002319336,0.9,1.1419211626052856,0.9,1.138285517692566,0.9,0.985673725605011,0.9,1.073745608329773,1.0849065035581589
0.7,1.1670308113098145,0.7,0.889686107635498,0.7,0.9251484274864197,0.7,1.0022984743118286,0.9960409551858902,6.1,5.949599742889404,6.1,6.75866174697876,6.1,7.2313127517700195,6.1,6.479191303253174,6.604691386222839
7.62,7.940145969390869,7.62,8.12838077545166,7.62,8.147188186645508,7.62,7.575453281402588,7.947792053222656,8.0,7.522726535797119,8.0,7.995548248291016,8.0,7.63853120803833,8.0,7.661073207855225,7.704469799995422
0.68,0.4663284122943878,0.68,0.6394633054733276,0.68,0.6158760190010071,0.68,0.5603817701339722,0.5705123767256737,0.9,1.1463756561279297,0.9,1.0938795804977417,0.9,1.230515956878662,0.9,1.0779051780700684,1.1371690928936005
4.38,4.495628833770752,4.38,4.487862586975098,4.38,4.347867965698242,4.38,4.481987476348877,4.453336715698242,0.95,1.5091874599456787,0.95,1.02261221408844,0.95,1.2807958126068115,0.95,1.9884356260299683,1.4502577781677246
0.68,0.9057586193084717,0.68,0.7021257877349854,0.68,0.7020334601402283,0.68,0.593511700630188,0.7258573919534683,8.6,8.979022979736328,8.6,8.916354179382324,8.6,8.831581115722656,8.6,8.659171104431152,8.846532344818115
0.69,0.304703027009964,0.69,0.599384069442749,0.69,0.1373591423034668,0.69,0.7293819189071655,0.44270703941583633,1.49,1.5134022235870361,1.49,1.6148451566696167,1.49,1.6863019466400146,1.49,1.5127534866333008,1.581825703382492
0.6,0.6954400539398193,0.6,0.569320797920227,0.6,0.6497918963432312,0.6,0.4966372549533844,0.6027975007891655,1.49,1.7930169105529785,1.49,1.4287171363830566,1.49,1.5078179836273193,1.49,1.2116111516952515,1.4852907955646515
1.93,2.405492067337036,1.93,1.905518889427185,1.93,1.9390864372253418,1.93,1.704992651939392,1.9887725114822388,0.6,0.7610676288604736,0.6,0.9555755853652954,0.6,0.7290717959403992,0.6,0.8115376234054565,0.8143131583929062
0.94,0.8205363750457764,0.94,0.8828147649765015,0.94,0.8756238222122192,0.94,0.8720744848251343,0.8627623617649078,3.37,3.212212324142456,3.37,3.6549062728881836,3.37,3.6551809310913086,3.37,2.84696102142334,3.342315137386322
0.73,1.1646116971969604,0.73,1.109618902206421,0.73,1.3982763290405273,0.73,1.0526539087295532,1.1812902092933655,1.88,1.9710299968719482,1.88,1.4583650827407837,1.88,2.2166008949279785,1.88,1.3745235204696655,1.755129873752594
2.72,2.2207882404327393,2.72,2.372229814529419,2.72,2.352409839630127,2.72,2.3306455612182617,2.3190183639526367,0.95,0.9883711338043213,0.95,1.089126467704773,0.95,0.590027928352356,0.95,0.909237265586853,0.8941906988620758
6.64,6.764985084533691,6.64,6.990797996520996,6.64,6.362556457519531,6.64,6.6225996017456055,6.685234785079956,0.95,0.8162708282470703,0.95,0.8783037662506104,0.95,0.9464184045791626,0.95,0.8474029302597046,0.872098982334137
0.73,1.2726969718933105,0.73,1.3098756074905396,0.73,1.310020923614502,0.73,1.1795166730880737,1.2680275440216064,0.95,1.0204582214355469,0.95,1.0475919246673584,0.95,0.9776818752288818,0.95,0.9102243185043335,0.9889890849590302
0.93,1.4034245014190674,0.93,0.9665793180465698,0.93,1.2124154567718506,0.93,0.9482110738754272,1.1326575875282288,0.9,1.1154078245162964,0.9,1.1048249006271362,0.9,1.0120818614959717,0.9,1.037951111793518,1.0675664246082306
4.31,2.8408849239349365,4.31,3.392400026321411,4.31,4.943344593048096,4.31,2.9320454597473145,3.5271687507629395,0.95,0.8551151752471924,0.95,0.895565390586853,0.95,0.9495428204536438,0.95,0.8866927623748779,0.8967290371656418
0.84,0.8451406955718994,0.84,0.8222438097000122,0.84,0.7481682300567627,0.84,0.9106153249740601,0.8315420150756836,5.27,5.870530128479004,5.27,5.922759056091309,5.27,5.931796550750732,5.27,5.689258098602295,5.853585958480835
0.75,0.7554185390472412,0.75,0.8404408693313599,0.75,0.6956199407577515,0.75,0.5321158170700073,0.70589879155159,7.89,7.715876579284668,7.89,7.992141246795654,7.89,7.722900390625,7.89,7.948649883270264,7.8448920249938965
4.1,4.717435359954834,4.1,3.976560115814209,4.1,3.8145527839660645,4.1,3.9405031204223633,4.112262845039368,8.39,8.738204002380371,8.39,8.116841316223145,8.39,8.013211250305176,8.39,8.240981101989746,8.27730941772461
6.06,6.56815242767334,6.06,6.843618392944336,6.06,6.682957649230957,6.06,6.44084358215332,6.633893013000488,3.12,3.182992935180664,3.12,2.182636022567749,3.12,2.6815600395202637,3.12,2.348252773284912,2.598860442638397
4.38,3.317234992980957,4.38,4.39739990234375,4.38,4.332056999206543,4.38,4.435307502746582,4.120499849319458,0.82,0.9896965026855469,0.82,1.196637511253357,0.82,0.7304877042770386,0.82,1.0831958055496216,1.000004380941391
5.73,6.4390692710876465,5.73,6.300012111663818,5.73,6.47252893447876,5.73,6.291691303253174,6.37582540512085,8.4,8.744892120361328,8.4,8.981414794921875,8.4,8.699990272521973,8.4,8.654230117797852,8.770131826400757
4.1,3.9309542179107666,4.1,4.176345348358154,4.1,3.7314999103546143,4.1,3.752270460128784,3.89776748418808,3.64,3.4278552532196045,3.64,3.5162405967712402,3.64,3.3474056720733643,3.64,3.4463839530944824,3.434471368789673
0.84,0.9115307331085205,0.84,0.6622377634048462,0.84,1.0927631855010986,0.84,0.8726571798324585,0.884797215461731,6.6,7.669758319854736,6.6,7.420646667480469,6.6,7.433681011199951,6.6,7.423233509063721,7.486829876899719
0.69,0.5483222007751465,0.69,0.7821053266525269,0.69,0.8364628553390503,0.69,0.801803708076477,0.7421735227108002,4.68,5.460572242736816,4.68,4.955233573913574,4.68,4.740523815155029,4.68,5.037925720214844,5.048563838005066
9.45,9.746675491333008,9.45,9.68282699584961,9.45,9.083391189575195,9.45,9.753463745117188,9.56658935546875,0.95,0.9285280704498291,0.95,0.8852766752243042,0.95,0.7727589011192322,0.95,0.7753649950027466,0.840482160449028
2.16,2.0798022747039795,2.16,2.24398136138916,2.16,2.185091972351074,2.16,2.1146414279937744,2.155879259109497,4.8,6.072964668273926,4.8,5.9369659423828125,4.8,5.5531439781188965,4.8,5.598788261413574,5.790465712547302
4.01,4.69576358795166,4.01,4.249781608581543,4.01,4.2281270027160645,4.01,4.387233734130859,4.390226483345032,6.15,6.225752353668213,6.15,6.540663719177246,6.15,6.192323207855225,6.15,5.980851650238037,6.23489773273468
3.75,3.9170501232147217,3.75,4.010535717010498,3.75,4.252035617828369,3.75,3.9000844955444336,4.019926488399506,0.95,0.9221398830413818,0.95,0.90632164478302,0.95,0.9176012277603149,0.95,0.9624258279800415,0.9271221458911896
0.56,0.8515200614929199,0.56,0.6155462265014648,0.56,0.8504387736320496,0.56,0.6753603219985962,0.7482163459062576,9.7,9.192273139953613,9.7,9.175668716430664,9.7,9.37367057800293,9.7,9.127240180969238,9.217213153839111
4.51,4.649325847625732,4.51,4.478220462799072,4.51,4.193061828613281,4.51,4.511263370513916,4.4579678773880005,8.02,8.497611999511719,8.02,7.89089298248291,8.02,7.95383358001709,8.02,8.448898315429688,8.197809219360352
0.77,0.7606732845306396,0.77,0.9061793088912964,0.77,0.9636890292167664,0.77,0.6435552835464478,0.8185242265462875,0.95,0.9781332015991211,0.95,0.9665559530258179,0.95,0.9403064250946045,0.95,0.9101060628890991,0.9487754106521606
0.64,0.726926326751709,0.64,0.691185474395752,0.64,0.665330708026886,0.64,0.5347613096237183,0.6545509546995163,7.1,7.98119592666626,7.1,10.10206413269043,7.1,9.428893089294434,7.1,8.143353462219238,8.91387665271759
2.72,2.1944971084594727,2.72,2.2638320922851562,2.72,2.5688047409057617,2.72,2.1568100452423096,2.295985996723175,5.9,3.821768283843994,5.9,5.495037078857422,5.9,4.968379497528076,5.9,4.443686008453369,4.682217717170715
3.6,3.36989164352417,3.6,3.357985496520996,3.6,2.6700901985168457,3.6,2.9717092514038086,3.092419147491455,3.2,3.5213916301727295,3.2,3.2926464080810547,3.2,3.164839029312134,3.2,3.6461939811706543,3.406267762184143
0.69,0.06748893857002258,0.69,0.4168039858341217,0.69,0.5521854758262634,0.69,0.30724087357521057,0.33592981845140457,3.12,2.6663167476654053,3.12,2.542091131210327,3.12,2.57785964012146,3.12,2.3679752349853516,2.538560688495636
0.68,0.8093868494033813,0.68,0.8315986394882202,0.68,0.762145459651947,0.68,-0.05852898955345154,0.5861504897475243,4.7,6.740948677062988,4.7,6.453244209289551,4.7,6.441381454467773,4.7,7.074033260345459,6.677401900291443
0.93,1.3570244312286377,0.93,1.033827543258667,0.93,0.8874046206474304,0.93,1.089098334312439,1.0918387323617935,3.12,4.486633777618408,3.12,4.218451499938965,3.12,3.838073492050171,3.12,3.719477415084839,4.065659046173096
5.73,6.340367794036865,5.73,6.501402378082275,5.73,6.723202705383301,5.73,6.481110572814941,6.511520862579346,0.95,1.1483538150787354,0.95,1.0351966619491577,0.95,0.6590707898139954,0.95,1.0440553426742554,0.971669152379036
0.75,0.6404285430908203,0.75,0.7170107364654541,0.75,0.6931575536727905,0.75,0.6071432828903198,0.6644350290298462,2.71,2.7757201194763184,2.71,2.996662139892578,2.71,2.701343297958374,2.71,2.594275951385498,2.767000377178192
0.64,0.7263350486755371,0.64,0.6325250864028931,0.64,0.6607674956321716,0.64,0.6124128103256226,0.6580101102590561,8.6,1.105176329612732,8.6,2.8646841049194336,8.6,2.6124374866485596,8.6,3.417564868927002,2.4999656975269318
0.7,0.6755868196487427,0.7,0.7061514854431152,0.7,0.6694459319114685,0.7,0.9907790422439575,0.760490819811821,0.95,1.0308383703231812,0.95,0.9118258953094482,0.95,0.9611859917640686,0.95,0.9174256324768066,0.9553189724683762
1.63,1.8722666501998901,1.63,1.78720223903656,1.63,1.7880463600158691,1.63,1.3900340795516968,1.709387332201004,9.7,9.216806411743164,9.7,9.182117462158203,9.7,9.420600891113281,9.7,9.166351318359375,9.246469020843506
6.47,6.754751205444336,6.47,6.3032026290893555,6.47,6.459695339202881,6.47,6.180476665496826,6.42453145980835,0.95,0.9529761075973511,0.95,0.9839571714401245,0.95,0.9849305748939514,0.95,0.9390623569488525,0.9652315527200699
0.73,0.8392219543457031,0.73,0.8876734972000122,0.73,0.8900372982025146,0.73,0.8797324895858765,0.8741663098335266,0.95,1.1376736164093018,0.95,0.976073145866394,0.95,0.998094379901886,0.95,1.0546563863754272,1.0416243821382523
1.42,1.4429724216461182,1.42,1.3285707235336304,1.42,1.6416637897491455,1.42,1.3030980825424194,1.4290762543678284,0.9,1.3461074829101562,0.9,1.085710883140564,0.9,1.2679381370544434,0.9,1.1941484212875366,1.223476231098175
0.85,0.662082314491272,0.85,0.9339838027954102,0.85,1.0749316215515137,0.85,1.1002193689346313,0.9428042769432068,3.37,3.179299831390381,3.37,3.332246780395508,3.37,3.1948134899139404,3.37,3.3527958393096924,3.2647889852523804
2.79,2.2348151206970215,2.79,2.319960594177246,2.79,2.143791437149048,2.79,1.9601658582687378,2.1646832525730133,2.8,3.4707164764404297,2.8,3.435244560241699,2.8,3.139448642730713,2.8,2.854332447052002,3.224935531616211
4.4,4.39287805557251,4.4,4.491574764251709,4.4,4.325483322143555,4.4,4.433863162994385,4.4109498262405396,3.37,3.4495816230773926,3.37,3.311776638031006,3.37,3.165680170059204,3.37,3.098021984100342,3.256265103816986
0.68,1.4713025093078613,0.68,0.8975039720535278,0.68,1.0166640281677246,0.68,0.858169436454773,1.0609099864959717,8.02,8.052571296691895,8.02,8.196590423583984,8.02,8.062257766723633,8.02,7.93877649307251,8.062548995018005
0.81,0.9262292385101318,0.81,0.9024953842163086,0.81,0.8958074450492859,0.81,0.7600568532943726,0.8711472302675247,0.95,0.989382266998291,0.95,1.1756113767623901,0.95,0.9570235013961792,0.95,0.9482043981552124,1.0175553858280182
6.64,6.760549545288086,6.64,6.325599670410156,6.64,6.7027506828308105,6.64,6.805347442626953,6.6485618352890015,0.95,2.0545074939727783,0.95,1.897528052330017,0.95,1.4488985538482666,0.95,1.0786246061325073,1.6198896765708923
0.87,0.9259243011474609,0.87,0.8463050127029419,0.87,0.834995687007904,0.87,0.8031123876571655,0.8525843471288681,5.27,4.705545902252197,5.27,4.8073883056640625,5.27,4.678342342376709,5.27,4.334491729736328,4.631442070007324
3.6,3.774338722229004,3.6,3.8003182411193848,3.6,3.1793086528778076,3.6,3.509258270263672,3.565805971622467,0.95,0.9945621490478516,0.95,0.9460098743438721,0.95,0.9361456632614136,0.95,0.9081968069076538,0.9462286233901978
1.63,2.0511739253997803,1.63,2.1260812282562256,1.63,1.8896100521087646,1.63,1.6337765455245972,1.925160437822342,0.95,0.9610828161239624,0.95,1.0059484243392944,0.95,0.9288743734359741,0.95,0.9253247976303101,0.9553076028823853
4.31,4.462109088897705,4.31,4.596044540405273,4.31,4.354639053344727,4.31,4.462540149688721,4.4688332080841064,0.95,1.150177240371704,0.95,1.0481871366500854,0.95,0.8361190557479858,0.95,0.8713153600692749,0.9764496982097626
0.69,0.956798791885376,0.69,1.5292938947677612,0.69,-0.5644696354866028,0.69,0.2810291349887848,0.5506630465388298,0.97,1.5094146728515625,0.97,1.2068153619766235,0.97,1.1751947402954102,0.97,1.1536836624145508,1.2612771093845367
4.01,4.5999884605407715,4.01,4.317647457122803,4.01,4.233493804931641,4.01,4.3441996574401855,4.37383234500885,5.0,6.416769981384277,5.0,6.268332481384277,5.0,6.351439952850342,5.0,6.708399772644043,6.436235547065735
1.42,2.1125741004943848,1.42,1.6253823041915894,1.42,1.893181562423706,1.42,1.4233688116073608,1.7636266946792603,2.71,3.107316732406616,2.71,2.7406532764434814,2.71,2.2260005474090576,2.71,2.3457601070404053,2.60493266582489
3.95,3.299182176589966,3.95,3.4061217308044434,3.95,3.2480032444000244,3.95,3.19974684715271,3.288263499736786,8.4,8.888799667358398,8.4,8.851263046264648,8.4,8.994686126708984,8.4,8.774580001831055,8.877332210540771
0.64,0.7222051620483398,0.64,0.7422055006027222,0.64,0.6692301630973816,0.64,0.4913105070590973,0.6562378332018852,5.27,4.020671844482422,5.27,4.271602630615234,5.27,4.037442684173584,5.27,3.408884286880493,3.9346503615379333
0.73,1.1606857776641846,0.73,1.1449726819992065,0.73,1.369225263595581,0.73,1.066705584526062,1.1853973269462585,2.62,2.679342269897461,2.62,2.5779128074645996,2.62,2.202461004257202,2.62,2.423964262008667,2.4709200859069824
0.7,1.2939021587371826,0.7,0.9648795127868652,0.7,0.8875131011009216,0.7,1.162272334098816,1.0771417766809464,5.0,6.407555103302002,5.0,6.265712261199951,5.0,6.36326265335083,5.0,6.752407073974609,6.447234272956848
4.88,5.286023139953613,4.88,5.404288291931152,4.88,5.583276748657227,4.88,5.3960347175598145,5.417405724525452,0.95,1.2477705478668213,0.95,1.0253762006759644,0.95,0.8513797521591187,0.95,0.8762630224227905,1.0001973807811737
4.38,4.456326484680176,4.38,4.573112487792969,4.38,4.343819618225098,4.38,4.456746578216553,4.457501292228699,6.06,6.072127819061279,6.06,6.380712032318115,6.06,6.141147136688232,6.06,6.114543437957764,6.177132606506348
3.04,3.0070955753326416,3.04,2.6670970916748047,3.04,2.9645943641662598,3.04,2.5541326999664307,2.798229932785034,0.95,1.0926673412322998,0.95,1.057113528251648,0.95,1.0108420848846436,0.95,0.8854354619979858,1.0115146040916443
4.01,4.851240158081055,4.01,4.592774391174316,4.01,4.786879062652588,4.01,5.356135368347168,4.896757245063782,7.89,7.957686901092529,7.89,7.695366859436035,7.89,7.600868225097656,7.89,7.819455623626709,7.768344402313232
0.93,1.4930078983306885,0.93,1.1785671710968018,0.93,1.3336659669876099,0.93,1.0637401342391968,1.2672452926635742,3.62,3.750178575515747,3.62,4.020498752593994,3.62,3.8477871417999268,3.62,3.4710710048675537,3.7723838686943054
0.64,0.5878238677978516,0.64,0.35333189368247986,0.64,1.0236198902130127,0.64,0.8575235605239868,0.7055748030543327,8.39,9.048868179321289,8.39,8.887203216552734,8.39,8.630605697631836,8.39,8.810186386108398,8.844215869903564
0.93,1.175739049911499,0.93,0.9644670486450195,0.93,0.7254347801208496,0.93,0.8292983770370483,0.9237348139286041,0.88,1.563305139541626,0.88,1.0028703212738037,0.88,1.2401037216186523,0.88,1.0174057483673096,1.205921232700348
0.7,0.8333489894866943,0.7,0.6460076570510864,0.7,0.7654790282249451,0.7,0.6661521196365356,0.7277469485998154,4.7,6.996964931488037,4.7,6.146946907043457,4.7,6.463506698608398,4.7,6.421247959136963,6.507166624069214
1.49,1.7483819723129272,1.49,1.5997687578201294,1.49,1.8882849216461182,1.49,1.8379751443862915,1.7686026990413666,8.6,8.297516822814941,8.6,8.933990478515625,8.6,8.629252433776855,8.6,8.451553344726562,8.578078269958496
0.69,0.5448172092437744,0.69,0.524648904800415,0.69,0.6297580599784851,0.69,0.7307552099227905,0.6074948459863663,0.95,0.9926111698150635,0.95,0.9057233333587646,0.95,0.949569582939148,0.95,0.9161876440048218,0.9410229325294495
4.36,4.381433010101318,4.36,4.248138904571533,4.36,4.177164554595947,4.36,4.442827224731445,4.312390923500061,0.95,1.1132748126983643,0.95,1.03087317943573,0.95,0.9148522019386292,0.95,0.9113343954086304,0.9925836473703384
9.45,9.723943710327148,9.45,9.62681770324707,9.45,9.513460159301758,9.45,9.704963684082031,9.642296314239502,0.95,1.0161221027374268,0.95,0.9992465972900391,0.95,0.9685155153274536,0.95,0.8695951700210571,0.9633698463439941
6.15,5.90665340423584,6.15,6.965082168579102,6.15,6.448713779449463,6.15,6.025283336639404,6.336433172225952,0.95,1.0006717443466187,0.95,1.0939666032791138,0.95,0.9732656478881836,0.95,0.8498529195785522,0.9794392287731171
4.52,4.319542407989502,4.52,4.279447078704834,4.52,4.2269439697265625,4.52,4.380101680755615,4.301508784294128,2.8,3.3051419258117676,2.8,3.372514486312866,2.8,3.3447391986846924,2.8,2.955683946609497,3.244519889354706
0.56,0.5444282293319702,0.56,0.5936521291732788,0.56,0.9268876910209656,0.56,0.6219977140426636,0.6717414408922195,6.15,6.24695348739624,6.15,6.412056922912598,6.15,5.88236665725708,6.15,5.725272178649902,6.066662311553955
2.79,3.011404037475586,2.79,2.926064968109131,2.79,3.1718857288360596,2.79,2.6674063205718994,2.944190263748169,6.26,7.028595447540283,6.26,7.285462856292725,6.26,6.968699932098389,6.26,6.606537342071533,6.972323894500732
0.93,1.4321281909942627,0.93,1.0135583877563477,0.93,1.2392292022705078,0.93,0.9732574224472046,1.1645433008670807,6.8,7.287817478179932,6.8,7.585036277770996,6.8,7.05236291885376,6.8,7.10371732711792,7.257233500480652
0.84,0.8037186861038208,0.84,0.7295132875442505,0.84,0.9020140767097473,0.84,0.667711615562439,0.7757394164800644,7.1,6.324487209320068,7.1,6.728329181671143,7.1,6.23292350769043,7.1,6.237626075744629,6.380841493606567
4.43,4.361639976501465,4.43,4.362878322601318,4.43,4.29581356048584,4.43,4.454806327819824,4.368784546852112,8.6,8.876405715942383,8.6,9.230803489685059,8.6,9.151068687438965,8.6,8.543588638305664,8.950466632843018
0.7,1.073409080505371,0.7,0.9428801536560059,0.7,0.9630658030509949,0.7,0.8822561502456665,0.9654027968645096,0.95,1.014009952545166,0.95,0.962847113609314,0.95,0.9328197240829468,0.95,0.9077800512313843,0.9543642103672028
0.81,0.9170997142791748,0.81,0.8926187753677368,0.81,0.8989708423614502,0.81,0.7358812093734741,0.861142635345459,8.71,8.504323959350586,8.71,8.2005033493042,8.71,8.69023323059082,8.71,8.10758113861084,8.375660419464111
0.59,0.7219488620758057,0.59,0.8362382650375366,0.59,1.7916278839111328,0.59,0.878862738609314,1.0571694374084473,6.5,7.060352802276611,6.5,6.85660982131958,6.5,6.780685901641846,6.5,7.075350761413574,6.943249821662903
0.69,0.25356319546699524,0.69,0.608916163444519,0.69,0.3883625864982605,0.69,0.7504123449325562,0.5003135725855827,1.49,1.5617120265960693,1.49,1.807437777519226,1.49,1.4797215461730957,1.49,1.6430803537368774,1.6229879260063171
4.1,4.209283351898193,4.1,4.481329441070557,4.1,3.798802614212036,4.1,4.010249614715576,4.124916255474091,2.8,3.441190242767334,2.8,3.561328411102295,2.8,3.1772515773773193,2.8,2.8071582317352295,3.2467321157455444
6.64,6.7585906982421875,6.64,7.026102066040039,6.64,6.285157203674316,6.64,6.541333198547363,6.652795791625977,8.0,7.473166465759277,8.0,8.027265548706055,8.0,7.635080814361572,8.0,7.67334508895874,7.702214479446411
5.73,6.104367256164551,5.73,6.30390739440918,5.73,6.0059285163879395,5.73,6.082282066345215,6.124121308326721,3.2,3.4532392024993896,3.2,3.4199905395507812,3.2,3.582505464553833,3.2,3.467167854309082,3.4807257652282715
6.47,6.547844409942627,6.47,6.998760223388672,6.47,7.198145389556885,6.47,7.023203372955322,6.9419883489608765,0.95,0.9635508060455322,0.95,1.3024822473526,0.95,1.2416470050811768,0.95,0.2701534330844879,0.9444583728909492
4.88,5.190059185028076,4.88,4.839115142822266,4.88,5.170962333679199,4.88,5.1416239738464355,5.085440158843994,7.1,7.146228313446045,7.1,7.512569904327393,7.1,7.153877258300781,7.1,6.939621925354004,7.188074350357056
4.75,5.038663387298584,4.75,4.277483940124512,4.75,4.381200790405273,4.75,4.7465081214904785,4.610964059829712,0.56,0.8768078088760376,0.56,0.9674254655838013,0.56,0.7916578054428101,0.56,0.765661358833313,0.8503881096839905
6.47,6.752991676330566,6.47,6.441450119018555,6.47,6.525437355041504,6.47,6.616260528564453,6.5840349197387695,8.71,7.813678741455078,8.71,7.424553394317627,8.71,7.339570999145508,8.71,7.324921607971191,7.475681185722351
0.75,0.6391849517822266,0.75,0.7138822078704834,0.75,0.6932966113090515,0.75,0.6041444540023804,0.6626270562410355,0.86,0.9480700492858887,0.86,1.0284637212753296,0.86,0.7552435398101807,0.86,0.7839056253433228,0.8789207339286804
0.73,0.8241710662841797,0.73,0.8678988218307495,0.73,0.8682103753089905,0.73,0.8532422780990601,0.8533806353807449,7.1,6.553868770599365,7.1,6.813249111175537,7.1,6.447416305541992,7.1,6.213620185852051,6.507038593292236
2.72,2.2473690509796143,2.72,2.423534393310547,2.72,2.357539653778076,2.72,2.3022708892822266,2.332678496837616,3.62,2.796184778213501,3.62,3.096817970275879,3.62,3.149308443069458,3.62,2.5982158184051514,2.9101317524909973
1.05,0.8291184902191162,1.05,1.0733144283294678,1.05,0.8887899518013,1.05,1.0065473318099976,0.9494425505399704,0.95,0.9497727155685425,0.95,1.019963264465332,0.95,0.9467694759368896,0.95,0.9426788091659546,0.9647960662841797
4.38,4.385281562805176,4.38,4.463856220245361,4.38,4.355288982391357,4.38,4.486474514007568,4.422725319862366,1.1,1.0611305236816406,1.1,1.1129015684127808,1.1,0.9376022815704346,1.1,0.9748145341873169,1.0216122269630432
0.73,1.6468383073806763,0.73,1.6935099363327026,0.73,2.2396013736724854,0.73,1.9287351369857788,1.8771711885929108,8.6,8.357124328613281,8.6,8.848806381225586,8.6,8.62225341796875,8.6,8.431958198547363,8.565035581588745
3.75,3.8301780223846436,3.75,3.9965310096740723,3.75,4.087825298309326,3.75,3.694352388381958,3.9022216796875,0.7,1.1948964595794678,0.7,1.1222550868988037,0.7,0.86646568775177,0.7,1.0223251581192017,1.0514855980873108
3.95,3.7883265018463135,3.95,3.899548053741455,3.95,3.985628843307495,3.95,4.030118942260742,3.9259055852890015,0.95,1.1240026950836182,0.95,1.060900092124939,0.95,0.8516788482666016,0.95,0.8676217794418335,0.976050853729248
0.94,0.8727071285247803,0.94,0.8872283697128296,0.94,0.860795259475708,0.94,0.8372968435287476,0.8645069003105164,0.82,0.8518917560577393,0.82,0.8666054010391235,0.82,0.40355193614959717,0.82,0.614432692527771,0.6841204464435577
0.69,0.3631317913532257,0.69,0.5784417390823364,0.69,0.14795953035354614,0.69,0.7353500127792358,0.45622076839208603,5.0,6.195694446563721,5.0,6.281128883361816,5.0,6.520008087158203,5.0,6.496586322784424,6.373354434967041
0.73,0.83742356300354,0.73,0.8648239374160767,0.73,0.8603506088256836,0.73,0.8468135595321655,0.8523529171943665,6.1,5.977035045623779,6.1,6.424986362457275,6.1,5.888477325439453,6.1,6.61949348449707,6.2274980545043945
3.37,3.475342035293579,3.37,3.463172435760498,3.37,3.6656243801116943,3.37,3.5270111560821533,3.532787501811981,0.95,1.0390524864196777,0.95,0.9675712585449219,0.95,0.982806921005249,0.95,0.9085420370101929,0.9744931757450104
0.6,0.4638034403324127,0.6,0.5169569253921509,0.6,0.7548577189445496,0.6,0.5812686681747437,0.5792216882109642,0.95,0.980304479598999,0.95,0.9444396495819092,0.95,0.9625125527381897,0.95,0.9031194448471069,0.9475940316915512
