,Time,Current,Spin Coating,Increasing PPM,Temperature,Repeat Sensor Use,Days Elapsed,A,B,C,Integrals,Concentration
1279,7.0,-6.55,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-232.91,9.45
1280,7.0,-7.2,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-233.51,7.62
1281,7.0,-5.38,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-173.78,6.64
1282,7.0,-4.12,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-132.84299999999996,4.75
1283,7.0,-4.54,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-140.61550000000003,4.01
1284,7.0,-2.87,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-89.253,3.04
1285,7.0,-2.22,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-67.59450000000001,1.93
1286,7.0,-1.02,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-33.17249999999999,0.8
1287,7.0,-1.01,0.0,1.0,25.0,1.0,31.0,1.0,0.0,0.0,-27.265,1.05
1288,7.0,-0.516,0.0,1.0,25.0,1.0,31.0,1.0,0.0,0.0,-14.727000000000002,0.73
1289,7.0,-0.716,0.0,1.0,30.1,1.0,31.0,1.0,0.0,0.0,-22.376499999999997,0.94
1290,7.0,-0.716,0.0,1.0,20.4,1.0,31.0,1.0,0.0,0.0,-19.5235,0.84
1291,7.0,-0.753,0.0,1.0,20.2,1.0,31.0,1.0,0.0,0.0,-20.4025,0.86
1292,7.0,-0.716,0.0,1.0,30.0,1.0,31.0,1.0,0.0,0.0,-22.875999999999998,0.87
1293,7.0,-0.791,0.0,1.0,30.2,1.0,31.0,1.0,0.0,0.0,-24.219,0.81
1294,7.0,-0.547,0.0,1.0,25.1,1.0,31.0,1.0,0.0,0.0,-18.637999999999998,0.84
1295,7.0,-0.416,0.0,1.0,20.7,1.0,31.0,1.0,0.0,0.0,-13.534,0.93
1296,7.0,-2.31,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-56.35,0.98
1297,7.0,-1.75,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-49.729499999999994,2.62
1298,7.0,-3.7,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-122.064,4.67
1299,7.0,-6.3,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-224.83000000000004,7.51
1300,7.0,-8.09,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-282.54,7.94
1301,7.0,-7.0,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-221.55500000000004,6.08
1302,7.0,-5.44,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-175.51899999999998,4.54
1303,7.0,-4.8,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-145.72799999999998,2.48
1304,7.0,-1.33,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-37.1995,0.9
1305,7.0,-1.64,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-55.866,0.86
1306,7.0,-1.59,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-61.58,2.28
1307,7.0,-3.4,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-126.7,4.67
1308,7.0,-8.72,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-304.785,6.61
1309,7.0,-10.2,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-363.60999999999996,8.01
1310,7.0,-11.3,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-408.86,8.84
1311,7.0,-8.42,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-303.655,6.28
1312,7.0,-4.47,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-165.37500000000003,4.29
1313,7.0,-3.09,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-111.84500000000003,3.1
1314,7.0,-1.27,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-48.098000000000006,0.96
1315,7.0,-0.737,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-21.72,0.83
1316,7.0,-1.86,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-52.28649999999999,1.39
1317,7.0,-2.72,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-76.29149999999998,2.81
1318,7.0,-4.13,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-119.90700000000001,3.75
1319,7.0,-5.53,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-159.18050000000002,4.83
1320,7.0,-7.37,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-221.20999999999998,5.59
1321,7.0,-11.0,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-314.93500000000006,6.69
1322,7.0,-11.8,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-355.935,7.12
1323,7.0,-8.8,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-262.865,7.04
1324,7.0,-8.58,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-252.51500000000004,5.52
1325,7.0,-6.52,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-191.7,4.7
1326,7.0,-5.32,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-156.312,3.4
1327,7.0,-4.3,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-121.71150000000002,2.64
1328,7.0,-2.3,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-67.4465,1.5
1329,7.0,-0.67,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-21.6365,0.82
1330,7.0,-1.63,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-84.1235,3.6
1331,7.0,-2.69,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-132.69650000000001,4.33
1332,7.0,-2.54,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-137.4515,5.06
1333,7.0,-3.87,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-182.06,6.55
1334,7.0,-3.96,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-201.98000000000002,7.4
1335,7.0,-0.0989,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-5.8947,0.78
1336,7.0,-0.68,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-22.605999999999998,1.38
1337,7.0,-1.9,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-61.669,2.37
1338,7.0,-3.61,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-129.68200000000002,3.67
1339,7.0,-3.86,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-141.63250000000002,4.89
1340,7.0,-4.99,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-189.205,5.79
1341,7.0,-4.62,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-192.15500000000003,6.41
1342,7.0,-6.11,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-245.925,7.53
1343,7.0,-1.08,1.0,1.0,10.4,1.0,11.0,0.0,0.0,1.0,-31.226499999999994,0.95
1344,7.0,-0.459,1.0,1.0,10.9,1.0,11.0,0.0,0.0,1.0,-15.4735,0.95
1345,7.0,-0.416,1.0,1.0,11.0,1.0,11.0,0.0,0.0,1.0,-14.737000000000002,0.95
1346,7.0,-1.22,1.0,1.0,15.3,1.0,11.0,0.0,0.0,1.0,-37.346,0.95
1347,7.0,-0.416,1.0,1.0,15.4,1.0,11.0,0.0,0.0,1.0,-15.271,0.95
1348,7.0,-0.422,1.0,1.0,15.5,1.0,11.0,0.0,0.0,1.0,-16.473999999999997,0.95
1349,7.0,-1.25,1.0,1.0,20.3,1.0,11.0,0.0,0.0,1.0,-41.5535,0.95
1350,7.0,-0.578,1.0,1.0,20.3,1.0,11.0,0.0,0.0,1.0,-22.5335,0.95
1351,7.0,-0.528,1.0,1.0,20.5,1.0,11.0,0.0,0.0,1.0,-21.27,0.95
1352,7.0,-0.528,1.0,1.0,24.9,1.0,11.0,0.0,0.0,1.0,-20.5225,0.95
1353,7.0,-0.422,1.0,1.0,24.9,1.0,11.0,0.0,0.0,1.0,-17.7245,0.95
1354,7.0,-0.428,1.0,1.0,24.9,1.0,11.0,0.0,0.0,1.0,-18.222,0.95
1355,7.0,-1.23,1.0,1.0,30.1,1.0,11.0,0.0,0.0,1.0,-49.922000000000004,0.95
1356,7.0,-0.372,1.0,1.0,29.9,1.0,11.0,0.0,0.0,1.0,-16.1015,0.95
1357,7.0,-0.322,1.0,1.0,29.8,1.0,11.0,0.0,0.0,1.0,-15.319999999999999,0.95
1358,7.0,-0.734,1.0,1.0,35.6,1.0,11.0,0.0,0.0,1.0,-31.833500000000004,0.95
1359,7.0,-0.353,1.0,1.0,35.2,1.0,11.0,0.0,0.0,1.0,-15.8865,0.95
1360,7.0,-0.253,1.0,1.0,34.8,1.0,11.0,0.0,0.0,1.0,-12.142,0.95
1361,7.0,-0.716,1.0,1.0,40.8,1.0,11.0,0.0,0.0,1.0,-30.311999999999998,0.95
1362,7.0,-0.303,1.0,1.0,39.9,1.0,11.0,0.0,0.0,1.0,-13.197,0.95
1363,7.0,-0.316,1.0,1.0,40.5,1.0,11.0,0.0,0.0,1.0,-13.9785,0.95
1364,7.0,-0.334,1.0,1.0,46.3,1.0,11.0,0.0,0.0,1.0,-16.924,0.95
1365,7.0,-0.213,1.0,1.0,45.3,1.0,11.0,0.0,0.0,1.0,-9.5524,0.95
1366,7.0,-0.0281,1.0,1.0,44.9,1.0,11.0,0.0,0.0,1.0,-5.03307,0.95
1367,7.0,-0.328,1.0,1.0,9.9,1.0,15.0,0.0,0.0,1.0,-11.0949,0.95
1368,7.0,-0.222,1.0,1.0,10.2,1.0,15.0,0.0,0.0,1.0,-8.107099999999999,0.95
1369,7.0,-0.222,1.0,1.0,15.2,1.0,15.0,0.0,0.0,1.0,-8.8718,0.95
1370,7.0,-0.147,1.0,1.0,15.0,1.0,15.0,0.0,0.0,1.0,-5.8229500000000005,0.95
1371,7.0,-0.316,1.0,1.0,20.0,1.0,15.0,0.0,0.0,1.0,-12.011750000000001,0.95
1372,7.0,-0.178,1.0,1.0,20.0,1.0,15.0,0.0,0.0,1.0,-6.69445,0.95
1373,7.0,-0.322,1.0,1.0,24.8,1.0,15.0,0.0,0.0,1.0,-14.956,0.95
1374,7.0,-0.216,1.0,1.0,24.8,1.0,15.0,0.0,0.0,1.0,-8.72255,0.95
1375,7.0,-0.384,1.0,1.0,30.0,1.0,15.0,0.0,0.0,1.0,-16.7135,0.95
1376,7.0,-0.216,1.0,1.0,29.5,1.0,15.0,0.0,0.0,1.0,-9.8235,0.95
1377,7.0,-0.491,1.0,1.0,35.0,1.0,15.0,0.0,0.0,1.0,-21.970499999999998,0.95
1378,7.0,-0.216,1.0,1.0,34.5,1.0,15.0,0.0,0.0,1.0,-10.043500000000002,0.95
1379,7.0,-0.334,1.0,1.0,40.0,1.0,15.0,0.0,0.0,1.0,-17.369,0.95
1380,7.0,-0.216,1.0,1.0,40.2,1.0,15.0,0.0,0.0,1.0,-11.5185,0.95
1381,7.0,-0.291,1.0,1.0,45.2,1.0,15.0,0.0,0.0,1.0,-13.9685,0.95
1382,7.0,-0.272,1.0,1.0,45.0,1.0,15.0,0.0,0.0,1.0,-14.404,0.95
1383,7.0,-12.6,1.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-420.39500000000004,6.6
1384,7.0,-9.8,1.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-335.085,5.0
1385,7.0,-4.92,1.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-166.23000000000002,3.2
1386,7.0,-2.11,1.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,-71.08749999999999,1.3
1387,7.0,-1.95,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-70.051,4.31
1388,7.0,-1.82,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-67.2285,4.32
1389,7.0,-1.55,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-58.728,4.36
1390,7.0,-1.71,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-63.7635,4.38
1391,7.0,-2.17,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-71.45500000000003,4.39
1392,7.0,-1.42,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-58.327,4.4
1393,7.0,-1.7,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-65.649,4.42
1394,7.0,-1.64,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-60.633500000000005,4.43
1395,7.0,-1.65,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-61.7535,4.5
1396,7.0,-1.64,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-60.9465,4.51
1397,7.0,-1.61,0.0,1.0,22.0,1.0,31.0,1.0,0.0,0.0,-58.037,4.52
1398,7.0,-0.616,1.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,-26.481,1.04
1399,7.0,-2.88,1.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,-115.8265,3.12
1400,7.0,-4.32,1.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,-170.60999999999999,5.27
1401,7.0,-7.03,1.0,1.0,22.0,1.0,1.0,0.0,0.0,1.0,-270.94500000000005,7.1
1402,7.0,-5.8,1.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,-208.70499999999998,5.1
1403,7.0,-2.82,1.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,-118.722,3.62
1404,7.0,-0.409,1.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,-17.843,0.82
1405,7.0,-5.64,1.0,0.0,22.0,1.0,1.0,0.0,0.0,1.0,-242.37,7.94
1406,7.0,-0.841,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-38.839000000000006,0.76
1407,7.0,-1.15,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-44.496,1.1
1408,7.0,-3.28,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-127.89450000000001,3.2
1409,7.0,-3.62,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-166.945,5.9
1410,7.0,-7.82,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-295.19500000000005,7.39
1411,7.0,-7.15,1.0,1.0,22.0,2.0,2.0,0.0,0.0,1.0,-284.185,7.89
1412,7.0,-5.08,1.0,0.0,22.0,2.0,2.0,0.0,0.0,1.0,-207.14000000000001,5.98
1413,7.0,-2.39,1.0,0.0,22.0,2.0,2.0,0.0,0.0,1.0,-98.2045,2.62
1414,7.0,-1.0,1.0,0.0,22.0,2.0,2.0,0.0,0.0,1.0,-44.23350000000001,0.86
1415,7.0,-0.841,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-40.446,0.88
1416,7.0,-1.92,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-83.7145,2.12
1417,7.0,-3.23,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-136.665,4.35
1418,7.0,-5.1,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-208.395,6.26
1419,7.0,-6.37,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-249.98000000000002,7.44
1420,7.0,-5.32,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-226.145,8.71
1421,7.0,-6.15,1.0,1.0,22.0,3.0,3.0,0.0,0.0,1.0,-247.91499999999996,8.39
1422,7.0,-2.21,1.0,0.0,22.0,3.0,3.0,0.0,0.0,1.0,-93.9795,2.71
1423,7.0,-0.522,1.0,0.0,22.0,3.0,3.0,0.0,0.0,1.0,-24.206,0.97
1424,8.0,-0.422,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-16.4125,0.6
1425,8.0,-0.516,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-18.5745,0.7
1426,8.0,-0.428,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-18.2705,0.56
1427,8.0,-1.4,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-52.303,1.49
1428,8.0,-1.52,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-57.0005,1.63
1429,8.0,-1.63,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-61.561499999999995,1.88
1430,8.0,-3.5,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-125.03649999999999,3.37
1431,8.0,-4.22,0.0,1.0,22.0,1.0,6.0,1.0,0.0,0.0,-155.58249999999998,3.75
1432,8.0,-3.82,0.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,-138.91250000000005,4.02
1433,8.0,-7.03,0.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,-248.78999999999996,6.15
1434,8.0,-7.54,0.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,-262.83000000000004,6.06
1435,8.0,-5.46,0.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,-200.98000000000002,6.47
1436,8.0,-4.59,0.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,-151.052,4.1
1437,8.0,-3.3,0.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,-117.1255,3.64
1438,8.0,-2.72,0.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,-100.29600000000002,3.6
1439,8.0,-0.813,0.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,-30.977,0.85
1440,8.0,-0.778,0.0,0.0,22.0,1.0,1.0,1.0,0.0,0.0,-29.503,0.7
1441,8.0,-1.82,0.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,-71.84849999999999,2.79
1442,8.0,-3.68,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-144.39999999999998,4.36
1443,8.0,-0.647,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-28.3185,0.6
1444,8.0,-0.647,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-28.3185,0.68
1445,8.0,-0.322,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-11.79895,0.77
1446,8.0,-1.38,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-49.608999999999995,2.16
1447,8.0,-4.2,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-155.7,4.88
1448,8.0,-5.96,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-201.765,7.62
1449,8.0,-4.77,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-160.535,6.48
1450,8.0,-1.0,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-33.806000000000004,0.73
1451,8.0,-0.841,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-30.5145,1.42
1452,8.0,-1.64,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-60.580499999999994,2.72
1453,8.0,-2.34,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-91.847,3.95
1454,8.0,-3.2,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-121.651,4.85
1455,8.0,-5.27,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-187.555,5.73
1456,8.0,-5.47,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-204.59000000000003,6.47
1457,8.0,-5.77,0.0,1.0,22.0,1.0,4.0,1.0,0.0,0.0,-232.91,9.45
1458,8.0,-6.33,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-233.51,7.62
1459,8.0,-4.72,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-173.78,6.64
1460,8.0,-3.62,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-132.84299999999996,4.75
1461,8.0,-3.91,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-140.61550000000003,4.01
1462,8.0,-2.5,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-89.253,3.04
1463,8.0,-1.94,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-67.59450000000001,1.93
1464,8.0,-0.884,0.0,0.0,22.0,1.0,4.0,1.0,0.0,0.0,-33.17249999999999,0.8
1465,8.0,-0.841,0.0,1.0,25.0,1.0,31.0,1.0,0.0,0.0,-27.265,1.05
1466,8.0,-0.434,0.0,1.0,25.0,1.0,31.0,1.0,0.0,0.0,-14.727000000000002,0.73
1467,8.0,-0.616,0.0,1.0,30.1,1.0,31.0,1.0,0.0,0.0,-22.376499999999997,0.94
1468,8.0,-0.616,0.0,1.0,20.4,1.0,31.0,1.0,0.0,0.0,-19.5235,0.84
1469,8.0,-0.634,0.0,1.0,20.2,1.0,31.0,1.0,0.0,0.0,-20.4025,0.86
1470,8.0,-0.616,0.0,1.0,30.0,1.0,31.0,1.0,0.0,0.0,-22.875999999999998,0.87
1471,8.0,-0.647,0.0,1.0,30.2,1.0,31.0,1.0,0.0,0.0,-24.219,0.81
1472,8.0,-0.478,0.0,1.0,25.1,1.0,31.0,1.0,0.0,0.0,-18.637999999999998,0.84
1473,8.0,-0.322,0.0,1.0,20.7,1.0,31.0,1.0,0.0,0.0,-13.534,0.93
1474,8.0,-1.96,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-56.35,0.98
1475,8.0,-1.52,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-49.729499999999994,2.62
1476,8.0,-3.17,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-122.064,4.67
1477,8.0,-5.52,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-224.83000000000004,7.51
1478,8.0,-6.92,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-282.54,7.94
1479,8.0,-5.95,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-221.55500000000004,6.08
1480,8.0,-4.56,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-175.51899999999998,4.54
1481,8.0,-4.0,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-145.72799999999998,2.48
1482,8.0,-1.14,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-37.1995,0.9
1483,8.0,-1.32,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-55.866,0.86
1484,8.0,-1.42,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-61.58,2.28
1485,8.0,-2.98,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-126.7,4.67
1486,8.0,-7.37,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-304.785,6.61
1487,8.0,-8.79,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-363.60999999999996,8.01
1488,8.0,-9.77,0.0,1.0,22.0,1.0,1.0,0.0,1.0,0.0,-408.86,8.84
1489,8.0,-7.1,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-303.655,6.28
1490,8.0,-3.8,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-165.37500000000003,4.29
1491,8.0,-2.61,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-111.84500000000003,3.1
1492,8.0,-1.1,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,-48.098000000000006,0.96
1493,8.0,-0.649,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-21.72,0.83
1494,8.0,-1.64,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-52.28649999999999,1.39
1495,8.0,-2.4,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-76.29149999999998,2.81
1496,8.0,-3.59,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-119.90700000000001,3.75
1497,8.0,-4.8,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-159.18050000000002,4.83
1498,8.0,-6.39,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-221.20999999999998,5.59
1499,8.0,-9.4,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-314.93500000000006,6.69
1500,8.0,-10.1,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-355.935,7.12
1501,8.0,-7.47,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-262.865,7.04
1502,8.0,-7.32,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-252.51500000000004,5.52
1503,8.0,-5.62,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-191.7,4.7
1504,8.0,-4.63,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-156.312,3.4
1505,8.0,-3.72,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-121.71150000000002,2.64
1506,8.0,-2.02,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-67.4465,1.5
1507,8.0,-0.587,0.0,0.0,22.0,1.0,34.0,1.0,0.0,0.0,-21.6365,0.82
1508,8.0,-1.4,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-84.1235,3.6
1509,8.0,-2.29,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-132.69650000000001,4.33
1510,8.0,-2.19,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-137.4515,5.06
1511,8.0,-3.45,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-182.06,6.55
1512,8.0,-3.5,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-201.98000000000002,7.4
1513,8.0,-0.138,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-5.8947,0.78
1514,8.0,-0.569,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-22.605999999999998,1.38
1515,8.0,-1.59,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-61.669,2.37
1516,8.0,-2.99,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-129.68200000000002,3.67
1517,8.0,-3.27,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-141.63250000000002,4.89
1518,8.0,-4.26,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-189.205,5.79
1519,8.0,-3.83,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-192.15500000000003,6.41
1520,8.0,-5.26,0.0,1.0,22.0,1.0,34.0,1.0,0.0,0.0,-245.925,7.53
1521,8.0,-0.903,1.0,1.0,10.4,1.0,11.0,0.0,0.0,1.0,-31.226499999999994,0.95
1522,8.0,-0.416,1.0,1.0,10.9,1.0,11.0,0.0,0.0,1.0,-15.4735,0.95
1523,8.0,-0.359,1.0,1.0,11.0,1.0,11.0,0.0,0.0,1.0,-14.737000000000002,0.95
1524,8.0,-1.01,1.0,1.0,15.3,1.0,11.0,0.0,0.0,1.0,-37.346,0.95
1525,8.0,-0.347,1.0,1.0,15.4,1.0,11.0,0.0,0.0,1.0,-15.271,0.95
1526,8.0,-0.409,1.0,1.0,15.5,1.0,11.0,0.0,0.0,1.0,-16.473999999999997,0.95
1527,8.0,-1.02,1.0,1.0,20.3,1.0,11.0,0.0,0.0,1.0,-41.5535,0.95
1528,8.0,-0.509,1.0,1.0,20.3,1.0,11.0,0.0,0.0,1.0,-22.5335,0.95
1529,8.0,-0.478,1.0,1.0,20.5,1.0,11.0,0.0,0.0,1.0,-21.27,0.95
1530,8.0,-0.497,1.0,1.0,24.9,1.0,11.0,0.0,0.0,1.0,-20.5225,0.95
1531,8.0,-0.409,1.0,1.0,24.9,1.0,11.0,0.0,0.0,1.0,-17.7245,0.95
