SC: R,SC: MAE,SC Test: R,SC Test: MAE,Time SC: 0;: R,Time SC: 1: R,Time SC: 0 : MAE,Time SC: 1 : MAE,Time SC: 0; Test R,Time SC: 1; Test R,Time SC: 0; Test MAE,Time SC: 1; Test MAE,Time,Time:  R,Time:  MAE,Time: Test R,Time: Test MAE,Increasing:  R,Increasing:  MAE,Increasing: Test R,Increasing: Test MAE,Time Increasing: 0 : R,Time Increasing: 1 : R,Time Increasing: 0 : MAE,Time Increasing: 1 : MAE,Time Increasing: 0; Test R,Time Increasing: 1; Test R,Time Increasing: 0; Test MAE,Time Increasing: 1; Test MAE,"Use 1, Time: R","Use 2, Time: R","Use 3, Time: R","Use 1, Time: MAE","Use 2, Time: MAE","Use 3, Time: MAE",A:  R,B:  R,C:  R,A:  MAE,B:  MAE,C:  MAE,   Days Elapsed 1.0: Spin Coating 0; R,   Days Elapsed 1.0: Spin Coating 1; R,   Days Elapsed 2.0: Spin Coating 0; R,   Days Elapsed 3.0: Spin Coating 0; R,   Days Elapsed 4.0: Spin Coating 0; R,   Days Elapsed 6.0: Spin Coating 0; R,   Days Elapsed 11.0: Spin Coating 0; R,   Days Elapsed 15.0: Spin Coating 0; R,   Days Elapsed 31.0: Spin Coating 0; R,   Days Elapsed 34.0: Spin Coating 0; R, Days Elapsed 1.0: Spin Coating 0; MAE, Days Elapsed 1.0: Spin Coating 1; MAE, Days Elapsed 2.0: Spin Coating 0; MAE, Days Elapsed 3.0: Spin Coating 0; MAE, Days Elapsed 4.0: Spin Coating 0; MAE, Days Elapsed 6.0: Spin Coating 0; MAE, Days Elapsed 11.0: Spin Coating 0; MAE, Days Elapsed 15.0: Spin Coating 0; MAE, Days Elapsed 31.0: Spin Coating 0; MAE, Days Elapsed 34.0: Spin Coating 0; MAE
,,,,0.9951115846633911,0.9952564984560013,0.16025146983839847,0.1582081538438797,0.9924376755952835,0.99637870490551,0.20248964382254558,0.16211627771457043,10,0.9939226508140564,0.16289762532108285,0.9966349303722382,0.138964652964047,,,,,0.9970874041318893,0.9946022778749466,0.1285647694631057,0.1695886502515024,0.9998020827770233,0.9919218868017197,0.06012673944234857,0.22672750422248128,0.9950138926506042,0.998296707868576,0.9956461042165756,0.1608781980536878,0.11999793516265027,0.17347057110733455,,,,,,,0.9982683062553406,0.9951218962669373,0.998296707868576,0.9956461042165756,0.996209979057312,0.9910231530666351,0.9915635287761688,0.9953881502151489,0.9936267733573914,0.9977844208478928,0.13657990381121643,0.15526671452768914,0.11999793516265027,0.17347057110733455,0.11031937731348951,0.2787343184649944,0.17521883430580296,0.16182141054421662,0.22092141956090924,0.12924200106944356
,,,,0.9941882938146591,0.9946337640285492,0.14665829311918327,0.1746989367519106,0.9984102696180344,0.994864210486412,0.1065300659443203,0.18060093684629963,11,0.9939416497945786,0.16269011384650564,0.9943723231554031,0.1631208718840669,,,,,0.9896343052387238,0.9952757209539413,0.17988388369029212,0.15039649901995017,0.9854285269975662,0.9969574809074402,0.1896510726213455,0.13576011572823382,0.9940750598907471,0.995500847697258,0.9952714443206787,0.15635059619322417,0.19830319013860484,0.14079973876476293,,,,,,,0.996278315782547,0.9894800335168839,0.995500847697258,0.9952714443206787,0.9982119649648666,0.9959006458520889,0.9956859648227692,0.9907598942518234,0.998791515827179,0.9937138557434082,0.1307462349534034,0.20054718527300602,0.19830319013860484,0.14079973876476293,0.09325102515842602,0.151292612105608,0.15232914209365844,0.24700904466211795,0.09271129646897319,0.1719245681166649
,,,,0.9946708381175995,0.9911641329526901,0.1735881510045793,0.19827696640150888,0.9955667704343796,0.9885517805814743,0.1678654529154301,0.21046745674477682,12,0.9939883202314377,0.16243317968055104,0.9964157193899155,0.12689572589962106,,,,,0.9956876635551453,0.9927950203418732,0.17206199610775166,0.1869864159733502,0.9953059703111649,0.9928197860717773,0.1743401551743348,0.19437080197609394,0.9941007047891617,0.9824681282043457,0.9856380671262741,0.17508424453437332,0.29267168217235145,0.21993156764242383,,,,,,,0.9907566457986832,0.9927343130111694,0.9824681282043457,0.9856380671262741,0.9962638020515442,0.9872701168060303,0.9965178668498993,0.9871880263090134,0.9977750480175018,0.9955977499485016,0.2221764679749807,0.1909614798734928,0.29267168217235145,0.21993156764242383,0.16443383076916568,0.2332634995132685,0.12216597663859528,0.22924113061279056,0.13298878961801533,0.17506335788539482
,,,,0.9944683909416199,0.991466611623764,0.15905397624329287,0.18412714757238113,0.9956265836954117,0.9940966069698334,0.19359152458962942,0.16361466596523921,13,0.9940059781074524,0.16244994770275073,0.9958035498857498,0.16314641123468226,,,,,0.9933333098888397,0.9934128820896149,0.1748101204227317,0.16697824183684679,0.9915075749158859,0.9957888424396515,0.3131348585089047,0.15370331969526083,0.9936118572950363,0.9903421998023987,0.9924391210079193,0.1688176031149924,0.2039083507325913,0.13563765380117626,,,,,,,0.9944545030593872,0.989352211356163,0.9903421998023987,0.9924391210079193,0.9963988661766052,0.9972045570611954,0.9889516085386276,0.9906223267316818,0.996795728802681,0.9954385310411453,0.16124517614642778,0.2050423214353364,0.2039083507325913,0.13563765380117626,0.14235228510006614,0.09850584767758847,0.18530815176665785,0.21566556312143803,0.14147943580150604,0.15499512257320544
,,,,0.9937451034784317,0.9945964962244034,0.1492660233599168,0.1407133698293141,0.9962772130966187,0.9769698083400726,0.15649696499109272,0.17465895944833754,14,0.9940119683742523,0.16251450553703845,0.9939282089471817,0.16117581777274606,,,,,0.9908890873193741,0.9950435310602188,0.17739648934115063,0.13556134684761956,0.992079421877861,0.9942323863506317,0.3038441239595413,0.14266378936944188,0.9939953684806824,0.995117574930191,0.9955099076032639,0.1463710522800684,0.1304882111814287,0.15298924684524534,,,,,,,0.9955450594425201,0.9953729212284088,0.995117574930191,0.9955099076032639,0.9879112094640732,0.9965618550777435,0.9948188215494156,0.9950927644968033,0.9946196377277374,0.9953217804431915,0.10811067521572117,0.13892036331110985,0.1304882111814287,0.15298924684524534,0.19644938468933099,0.06557885110378267,0.12911973685026168,0.18140220221132042,0.160739127278328,0.1369389533996582
,,,,0.9946061074733734,0.9952968209981918,0.14674397605436817,0.14773540572609223,0.9968318790197372,0.9990294426679611,0.109690038246267,0.09176398208508131,15,0.9940116852521896,0.16262353944979357,0.9955854266881943,0.1723930944800377,,,,,0.9948580712080002,0.9950076341629028,0.14974634284322913,0.14627603640752052,0.9993156045675278,0.9973206073045731,0.08217666498252321,0.10793155877486524,0.9950503557920456,0.9907806664705276,0.9963367283344269,0.1418917009085417,0.22809111820326927,0.1593709042999479,,,,,,,0.9939244091510773,0.9956482648849487,0.9907806664705276,0.9963367283344269,0.997298926115036,0.9977013766765594,0.9971712380647659,0.996820330619812,0.9951881021261215,0.9932565838098526,0.14809355303645136,0.1329297957543669,0.22809111820326927,0.1593709042999479,0.10714273203974181,0.12332705646753314,0.11943205801149209,0.13817691519856456,0.1948910713791847,0.165880883038044
,,,,0.9956399947404861,0.9910365641117096,0.14295636795185232,0.19890280789136888,0.9967273771762848,0.9954437613487244,0.16675803545643303,0.12732808332694207,16,0.9940464198589325,0.1623501177081901,0.9952852874994278,0.17076374484433063,,,,,0.9973239749670029,0.9924319386482239,0.10228506658564913,0.1855368856173843,0.9984121918678284,0.9964041411876678,0.07971507452428336,0.16487140593784197,0.9931625723838806,0.9995944947004318,0.9958682507276535,0.17158169524744155,0.06677082849873439,0.145386167301072,,,,,,,0.9959048926830292,0.9954716563224792,0.9995944947004318,0.9958682507276535,0.9962195456027985,0.9982359856367111,0.9849258959293365,0.9919629096984863,0.9975376725196838,0.9944608807563782,0.17132727091511096,0.150982914772527,0.06677082849873439,0.145386167301072,0.124387875251148,0.19459180466830736,0.2542304788778226,0.24102023769170047,0.13508569976687437,0.14076480343937872
,,,,0.9928328394889832,0.9944011270999908,0.18752406047450174,0.15564453265496658,0.9923905730247498,0.9950913935899734,0.19283088165780776,0.14922420693071264,17,0.994054839015007,0.16222803218980852,0.988358348608017,0.212911640675295,,,,,0.9911562353372574,0.9940737187862396,0.1833373565429991,0.17224531650988023,0.9966055005788803,0.9926501363515854,0.12476736334237186,0.19025586566617414,0.9932135492563248,0.9975793063640594,0.994276374578476,0.17932226007804275,0.09995217204093933,0.17295395500130123,,,,,,,0.9914483428001404,0.9915033578872681,0.9975793063640594,0.994276374578476,0.9946075826883316,0.9930761158466339,0.9959752708673477,0.9943879395723343,0.9932558983564377,0.9913797080516815,0.21391790365179386,0.1817492234912412,0.09995217204093933,0.17295395500130123,0.1599132133307664,0.155620933175087,0.1556835524737835,0.13347134765237564,0.2012470402419566,0.2154984747724874
,,,,0.9953184276819229,0.9961352944374084,0.1433494314054648,0.14487861646073202,0.9963824450969696,0.995004341006279,0.1524030565080188,0.1759340436641986,18,0.9940521717071533,0.16219762420721268,0.9929739236831665,0.15327608271556742,,,,,0.9951050728559494,0.9955840110778809,0.12702372652563182,0.1495089380776704,0.9968080371618271,0.9965582340955734,0.21903735260168708,0.1490493905970028,0.9956968277692795,0.9923590421676636,0.9967925548553467,0.14218081092834473,0.1794991580645243,0.1398688993851343,,,,,,,0.9953321367502213,0.9964178949594498,0.9923590421676636,0.9967925548553467,0.9949293434619904,0.9975031316280365,0.9971273839473724,0.9970469623804092,0.9963099807500839,0.9933268427848816,0.14271316722035407,0.10057077424279572,0.1794991580645243,0.1398688993851343,0.14709596506927325,0.11181273296475402,0.14036047068734964,0.13662382952868932,0.12488711521029469,0.20677618978278978
,,,,0.9929300248622894,0.9916308373212814,0.18401607438370032,0.19249923225811552,0.9958066791296005,0.9876171201467514,0.15130033439711524,0.232186900443501,19,0.9940721392631531,0.1618648735191045,0.9941035956144333,0.17434026623094404,,,,,0.9954898804426193,0.9915338456630707,0.14156767730008468,0.20238584973474044,0.998228445649147,0.9870354533195496,0.10409638216098151,0.23219655127525335,0.9923672527074814,0.9966603219509125,0.9795654863119125,0.18972724821791054,0.12941752917236748,0.2030626875824399,,,,,,,0.9980642348527908,0.9954870492219925,0.9966603219509125,0.9795654863119125,0.9925815463066101,0.9973895698785782,0.9945178925991058,0.9840699285268784,0.9937590658664703,0.9879040867090225,0.10287014653285352,0.15508632207738945,0.12941752917236748,0.2030626875824399,0.17755099185135048,0.1332007069140673,0.16474500320851806,0.33089388865977526,0.15461441135406495,0.25480951483760567
,,,,0.9920504689216614,0.9920708686113358,0.19853710951628514,0.19797327543582235,0.9880646467208862,0.9923067986965179,0.2154350353280703,0.18561469354232146,20,0.994103416800499,0.16130312066734506,0.9933916181325912,0.19460149245384406,,,,,0.9866627007722855,0.9934703260660172,0.25643952264027164,0.1792298343221643,0.9845428615808487,0.9903774708509445,0.17524302974343298,0.21137796960530741,0.9919145554304123,0.9954332560300827,0.9914574176073074,0.19813619383051995,0.12515637146102063,0.27466011799044093,,,,,,,0.9854484051465988,0.9933287501335144,0.9954332560300827,0.9914574176073074,0.995726689696312,0.9828821569681168,0.994120180606842,0.9923946410417557,0.9927234947681427,0.9905538111925125,0.28382076402505235,0.1691810649016808,0.12515637146102063,0.27466011799044093,0.14177918491156205,0.3842931289225817,0.16779058026770752,0.17668499633669854,0.20915240484476091,0.21490867844649722
,,,,0.9919860512018204,0.9952958226203918,0.18680031278619058,0.1406310639636857,0.9899293184280396,0.9971571415662766,0.22421485202180014,0.10887221112847326,21,0.9941608756780624,0.16033613749099582,0.9960663467645645,0.1415301905309453,,,,,0.9908317029476166,0.9940136820077896,0.1928581369735977,0.1606929119531788,0.9878509789705276,0.9952886551618576,0.2751733762025833,0.14738508350082802,0.9930206835269928,0.9944057911634445,0.9967914521694183,0.17021245464682577,0.16423816495471522,0.14516364170445328,,,,,,,0.9950812458992004,0.9926315993070602,0.9944057911634445,0.9967914521694183,0.9887870997190475,0.9940063506364822,0.9961591511964798,0.9922153651714325,0.9949899613857269,0.9916501641273499,0.1511118639012177,0.18811514494747944,0.16423816495471522,0.14516364170445328,0.20414151878460596,0.1610185202211142,0.1292625808467468,0.13399465758353474,0.18205682951211927,0.1819484635548932
,,,,0.9961759001016617,0.9956334382295609,0.1287015277726783,0.15409237499747958,0.9979778677225113,0.9950379133224487,0.12961655888118245,0.17035796669813305,22,0.9941962957382202,0.15965587231215467,0.9961794763803482,0.11406260604038834,,,,,0.9958833307027817,0.9959802180528641,0.11395976792682304,0.14680598104845233,0.999432697892189,0.9957499951124191,0.07971519720554351,0.15847386354649512,0.995994970202446,0.9970432668924332,0.9954066872596741,0.13566200747899715,0.14590291539828,0.18524259633488127,,,,,,,0.9948078244924545,0.9956860840320587,0.9970432668924332,0.9954066872596741,0.997374415397644,0.9961528182029724,0.9951103627681732,0.9954556226730347,0.9953219145536423,0.9972763508558273,0.08761552676558497,0.13903595208094038,0.14590291539828,0.18524259633488127,0.09114904110846311,0.09181176029145717,0.18824585740764935,0.139804305061698,0.15262008866667748,0.14229990273714072
,,,,0.9931923151016235,0.9946867376565933,0.16020697870740183,0.15961040914910177,0.9921183884143829,0.9960466772317886,0.17175055202684902,0.1457659842286792,23,0.9942353516817093,0.15894708488764386,0.9966475516557693,0.1131761102034495,,,,,0.9944983869791031,0.9935148805379868,0.15292383772405715,0.16228681913507514,0.9921667277812958,0.9945569187402725,0.22066917419433602,0.14798031896352767,0.9936956763267517,0.9938516616821289,0.9938622117042542,0.15452597578242416,0.20611180524031325,0.2106580358743667,,,,,,,0.9943927079439163,0.9981111884117126,0.9938516616821289,0.9938622117042542,0.9958211332559586,0.996267631649971,0.995542049407959,0.9949228167533875,0.9854026734828949,0.9907920807600021,0.14943376903732614,0.0973694178975861,0.20611180524031325,0.2106580358743667,0.14152122158071267,0.18007345840334896,0.1282696367055177,0.15938286691904063,0.22653240492939947,0.18758631778614865
,,,,0.9934632182121277,0.9945293813943863,0.1639803112546603,0.17958509354080476,0.9957423955202103,0.9905885010957718,0.1760273300806681,0.21624319538474082,24,0.9942654669284821,0.15836207740762262,0.9853365272283554,0.26552150083912746,,,,,0.9907275289297104,0.9944989681243896,0.1573674821311777,0.1743034461496481,0.9863633066415787,0.9935795962810516,0.1562523535490036,0.20245757216756993,0.9938089549541473,0.9958030581474304,0.9933785945177078,0.16846038540080188,0.20110426055060487,0.1685813170009189,,,,,,,0.9963465631008148,0.9879142045974731,0.9958030581474304,0.9933785945177078,0.9972990304231644,0.9948932975530624,0.9923428297042847,0.9963544607162476,0.9948934018611908,0.99595046043396,0.13267312859495478,0.23403966315861408,0.20110426055060487,0.1685813170009189,0.11071277867192802,0.18579327575862414,0.2228668904056152,0.14393152348697189,0.1648527367413044,0.1283188314948763
,,,,0.9925201535224915,0.9844384640455246,0.16791787290462742,0.20649005531413211,0.9959357976913452,0.9745888262987137,0.15910479044914244,0.2689208315049901,25,0.9942886084318161,0.15778305398279363,0.9955460727214813,0.13342215405928123,,,,,0.9892553836107254,0.9893488138914108,0.13608181614767423,0.198521152343323,0.9989791363477707,0.9834097027778625,0.07309824060310016,0.26729497414368847,0.9900386333465576,0.9951274991035461,0.9831416606903076,0.18047200972959399,0.1416199080811606,0.27103702803452817,,,,,,,0.9959423989057541,0.9912179857492447,0.9951274991035461,0.9831416606903076,0.9927840679883957,0.9877575635910034,0.9808978289365768,0.9847322106361389,0.9917419850826263,0.9951025098562241,0.09892474040389064,0.13281253286476793,0.1416199080811606,0.27103702803452817,0.15929889785206836,0.25170818649232396,0.272962800214688,0.18763666231185197,0.22238589924573898,0.1485110343354089
,,,,0.9942092895507812,0.9956962913274765,0.14917557194828987,0.12661989167758397,0.9947842061519623,0.9972079247236252,0.17031788508097326,0.11095560419559476,26,0.994303748011589,0.15748468597283524,0.9958163797855377,0.1478794847215925,,,,,0.9954215437173843,0.9947594702243805,0.12912931836464187,0.1439751069314444,0.9968731254339218,0.9951475709676743,0.11681840562820431,0.159210410695523,0.9945255666971207,0.9988238513469696,0.999288946390152,0.14980891414359213,0.05068643934196897,0.06097221732139588,,,,,,,0.9969905912876129,0.9958231449127197,0.9988238513469696,0.999288946390152,0.9913052171468735,0.9905670434236526,0.9941289722919464,0.996731162071228,0.9957379847764969,0.9957391172647476,0.13750916297237073,0.11971365799163947,0.05068643934196897,0.06097221732139588,0.1742658649061037,0.29565103434026246,0.1624041208873193,0.14441591575741766,0.1435275896787644,0.12126394816807337
,,,,0.9944819509983063,0.9915241450071335,0.15715441957116127,0.18763929998874665,0.994004413485527,0.9961117953062057,0.14192472923369637,0.150204893708229,27,0.9943066388368607,0.15736538181813914,0.993039682507515,0.1754314851926433,,,,,0.9923205375671387,0.9936751574277878,0.17723099337382744,0.16648705006535375,0.9908759593963623,0.9949705749750137,0.13024988609552382,0.15119206976432067,0.9933710843324661,0.9976796209812164,0.9938062727451324,0.17059885798394678,0.1335640730460485,0.17883722265561416,,,,,,,0.9895747750997543,0.9942364990711212,0.9976796209812164,0.9938062727451324,0.992958590388298,0.9995395392179489,0.9918873459100723,0.9894638210535049,0.9955077916383743,0.9938321560621262,0.20898280034462605,0.16736959329966838,0.1335640730460485,0.17883722265561416,0.14507195397563602,0.07884599328041078,0.18594355431695778,0.20954385232180356,0.14302840957045557,0.18896318167448045
