"Real for Spin Coating,0; ,None - All","Averages for Spin Coating,0; ,None","Real for Spin Coating,1; ,None - All","Averages for Spin Coating,1; ,None"
3.04,3.0326903462409973,0.95,0.9356692135334015
4.32,4.5304936170578,0.95,0.9532685577869415
3.6,3.5004895329475403,0.95,0.9072359949350357
4.54,4.445517301559448,4.35,4.307266712188721
1.49,1.6243006587028503,0.95,0.9454911351203918
0.86,0.7964268773794174,0.88,0.8889295756816864
4.29,4.002572059631348,0.76,0.8057363033294678
4.31,4.533182263374329,0.95,0.8957408964633942
4.33,4.299826264381409,0.95,0.9472646862268448
5.59,6.601347923278809,0.95,0.8960522413253784
0.56,0.6615968644618988,1.1,1.0157025456428528
2.28,1.9394839406013489,0.95,0.9181197881698608
4.43,4.50669801235199,0.95,0.9285923987627029
3.6,3.507352292537689,0.95,0.9056875854730606
7.51,7.4967732429504395,0.95,0.9344813227653503
4.36,4.483037352561951,0.95,0.9328322410583496
3.67,4.041116237640381,0.95,0.9209843873977661
6.64,6.627861857414246,0.95,0.9514073133468628
0.77,0.7032980173826218,0.95,0.9447277933359146
4.7,4.612071990966797,2.12,2.1412469148635864
0.6,0.656089574098587,0.95,0.9514380097389221
0.81,0.8150871843099594,0.86,0.8552815765142441
7.62,7.093733429908752,0.95,0.922982707619667
4.36,4.4790743589401245,5.27,5.200303316116333
4.29,4.024290919303894,0.95,0.9634965658187866
2.16,1.9262380301952362,0.95,0.9441731870174408
2.64,2.6429224014282227,5.1,5.0872509479522705
6.64,6.633965969085693,0.95,0.9267096519470215
9.45,9.201477289199829,5.9,5.887156367301941
4.32,4.52414608001709,1.04,0.9810560494661331
5.59,6.548642516136169,1.1,1.013040617108345
0.9,0.7532995790243149,0.88,0.9063791483640671
1.38,0.9856765121221542,4.35,4.313742518424988
3.37,3.5916953682899475,2.71,2.671131908893585
4.01,4.226319670677185,5.27,5.182331204414368
4.29,3.998486280441284,5.9,5.907283544540405
6.47,7.3334726095199585,0.95,0.9170861840248108
6.06,6.054346084594727,0.95,0.9331976920366287
4.31,4.53183650970459,3.2,3.162261664867401
4.36,4.472724676132202,0.95,0.906085416674614
4.67,4.625009655952454,0.95,0.9497929066419601
2.48,2.8267536759376526,0.95,0.9565785378217697
4.43,4.509477138519287,0.95,0.9441341459751129
6.48,6.361539006233215,0.95,0.9550735950469971
0.82,0.7536967992782593,2.71,2.6697683930397034
6.47,7.221756100654602,5.9,5.863200426101685
0.68,0.658080704510212,0.95,0.919556051492691
2.64,2.639051377773285,0.95,0.9290516823530197
7.62,7.586055636405945,0.86,0.8579717129468918
6.47,7.213140368461609,0.95,0.9369420856237411
4.67,4.621949911117554,0.95,0.9369560331106186
4.89,4.5423585176467896,5.0,4.955930233001709
4.33,4.268432199954987,7.1,7.034194588661194
6.28,6.374441385269165,0.95,0.9460028856992722
4.31,4.5341938734054565,0.95,0.9593393802642822
7.53,6.979207277297974,0.95,0.9492198973894119
4.43,4.505213737487793,0.95,0.9582552462816238
3.67,4.134086310863495,7.89,7.709088683128357
4.42,4.5239269733428955,1.3,1.285046637058258
4.01,4.229707062244415,0.95,0.921939343214035
0.84,0.8114996999502182,0.82,0.7964266091585159
5.73,5.866938471794128,0.95,0.9173702895641327
1.42,1.132339894771576,0.95,0.9276486337184906
2.62,1.5815787315368652,0.95,0.9494884461164474
1.63,1.8129861950874329,2.12,2.13993239402771
1.88,1.97852024435997,5.1,5.078529596328735
4.52,4.441921591758728,7.44,7.903283715248108
5.73,5.783798933029175,7.44,7.971083402633667
1.5,1.4626746773719788,0.95,0.9312757700681686
6.69,6.753492832183838,1.04,0.9805581718683243
5.52,5.930636525154114,0.82,0.8008520901203156
7.62,7.105961918830872,0.95,0.9076445549726486
6.47,7.20117461681366,0.82,0.7976182401180267
3.67,4.028154492378235,3.12,3.0851165652275085
4.42,4.522357940673828,0.95,0.9494026750326157
0.86,0.7961759865283966,0.88,1.0184669941663742
3.04,3.0230701565742493,0.95,0.9009887874126434
7.12,7.190283536911011,5.0,4.978346586227417
4.88,4.4523327350616455,0.76,0.8714189380407333
4.36,4.477351546287537,1.1,1.0683274120092392
3.04,3.0424826741218567,0.95,0.9643234610557556
1.88,1.9843122959136963,0.95,0.9321669191122055
0.96,1.0186461210250854,7.39,7.443317770957947
4.7,4.611598968505859,6.26,6.831736207008362
2.72,2.396604895591736,0.95,0.9169535785913467
4.85,4.2853875160217285,5.27,5.218352794647217
4.85,4.293323755264282,1.3,1.2733484208583832
3.6,3.508891761302948,0.95,0.9513155221939087
3.4,3.4687644839286804,0.95,0.9292564988136292
7.53,7.040971994400024,0.95,0.9212191998958588
0.73,0.7735434472560883,0.95,0.9359921813011169
0.7,0.6716504395008087,8.39,8.036692380905151
5.06,4.544878840446472,0.86,0.8446059823036194
1.38,0.9774616211652756,0.76,0.8164926320314407
7.53,7.034808993339539,0.95,0.9052451699972153
2.37,2.441970705986023,3.62,3.5554779767990112
1.49,1.6159420311450958,0.95,0.9419430792331696
4.39,4.535941243171692,0.95,0.9208545535802841
2.72,2.319314122200012,3.12,3.0813040733337402
6.41,6.397861123085022,2.71,2.670955240726471
2.64,2.647444486618042,0.95,0.955968514084816
3.1,3.000938832759857,0.82,0.7991769164800644
3.37,3.6156579852104187,0.95,0.9433752596378326
4.36,4.399504065513611,5.9,5.920566439628601
2.16,1.9282631576061249,3.2,3.1598050594329834
7.04,6.616224884986877,1.3,1.2874639928340912
5.73,5.853257894515991,2.71,2.6917290091514587
3.37,3.690976619720459,2.62,2.578068494796753
5.06,4.444763541221619,0.95,0.9256700873374939
4.67,4.5218483209609985,0.95,0.9280470460653305
4.29,3.988676428794861,0.95,0.9555434733629227
2.72,2.3882256150245667,1.04,0.9808007478713989
3.67,4.1153524518013,8.39,7.996073007583618
4.52,4.462921738624573,0.95,0.9397266507148743
7.53,6.968329191207886,1.3,1.2868652641773224
4.33,4.2601706981658936,0.95,0.9029016345739365
0.7,0.7946661859750748,8.71,8.516350746154785
0.98,1.2059002220630646,0.95,0.9394558072090149
0.8,0.7686262279748917,0.95,0.9093349277973175
0.85,0.8170463442802429,0.95,0.9346332997083664
0.68,0.6611487120389938,0.76,0.7835018485784531
2.48,2.8606404662132263,0.95,0.9251951575279236
3.64,3.6106261610984802,0.95,0.9577595293521881
4.42,4.518959164619446,8.39,8.029723405838013
3.04,3.0320600867271423,3.62,3.5520268082618713
8.01,8.113534331321716,0.95,0.9283040910959244
0.86,1.237547129392624,0.95,0.9402803927659988
5.79,6.367055892944336,0.76,0.8143413662910461
7.04,6.6166011095047,0.95,0.9451151639223099
2.48,2.7144675850868225,0.95,0.951596274971962
0.6,0.6249633133411407,0.95,0.948539212346077
4.52,4.424471497535706,0.95,0.940382570028305
0.96,1.0182986557483673,0.95,0.9567491412162781
1.93,1.8173206448554993,0.95,0.944121927022934
4.29,3.969974398612976,0.95,0.9444391429424286
1.42,1.1110202819108963,3.2,3.1598671674728394
3.4,3.6185908913612366,3.2,3.178408920764923
6.15,6.252779006958008,0.95,0.9390102028846741
4.85,4.28811514377594,6.26,6.805793523788452
8.01,8.1035817861557,0.95,0.9114013165235519
7.94,7.910287618637085,8.71,8.531681060791016
1.93,1.796719491481781,6.6,6.621351003646851
1.49,1.6354150176048279,0.95,0.9568344205617905
4.85,4.3113720417022705,0.95,0.9590914100408554
0.84,0.8118053823709488,7.89,7.706130385398865
6.28,6.4173442125320435,3.62,3.547466456890106
2.81,3.206777274608612,8.39,8.085431098937988
6.28,6.403143763542175,0.95,0.9513431340456009
2.79,2.9660797119140625,0.95,0.9090562909841537
6.69,6.678689360618591,6.6,6.6530351638793945
4.52,4.464551210403442,0.95,0.9395174533128738
2.28,1.9625487327575684,0.95,0.9161235839128494
4.88,4.513487219810486,0.95,0.9464357793331146
4.1,3.9229260087013245,0.95,0.9348783642053604
0.96,1.0187856256961823,0.95,0.9370619654655457
8.84,8.970184087753296,8.39,7.987006187438965
4.85,4.2959898710250854,7.44,7.933781027793884
0.7,0.7939200848340988,0.95,0.9347578138113022
4.42,4.525963306427002,0.95,0.9084882587194443
0.94,0.8076694905757904,4.35,4.318077087402344
1.49,1.624839186668396,3.2,3.1603790521621704
1.49,1.6205803751945496,1.3,1.2916115820407867
5.06,4.540858626365662,0.95,0.946651965379715
3.67,4.087768912315369,0.95,0.9330251961946487
0.96,1.018473505973816,1.1,1.0116497576236725
0.7,0.694533571600914,5.9,5.908924221992493
0.87,0.8220028281211853,7.44,7.906312108039856
6.61,6.71569299697876,0.88,0.9165676981210709
4.01,4.2920674085617065,0.95,0.9186196774244308
3.75,3.8295992612838745,0.95,0.9501446485519409
1.63,1.7837797701358795,0.95,0.9516002088785172
0.96,1.018983632326126,7.44,7.9549720287323
0.68,0.6503296047449112,5.27,5.196241855621338
0.84,0.7850642949342728,0.82,0.8049376904964447
1.38,0.9954318851232529,0.95,0.9696187376976013
4.67,4.525920391082764,0.95,0.9198068976402283
1.88,1.9620397686958313,6.26,6.787772178649902
6.47,6.328654527664185,0.95,0.9316003322601318
4.31,4.534539699554443,0.95,0.9349270462989807
4.89,4.68604588508606,3.2,3.214945375919342
0.82,0.7544660121202469,0.97,0.9788776189088821
4.43,4.498017430305481,8.39,7.97802472114563
7.4,6.772258162498474,7.89,7.719136953353882
6.28,6.428546905517578,1.04,0.9807210564613342
6.64,6.630059838294983,5.27,5.208820343017578
4.54,4.531100869178772,0.95,0.9362464994192123
4.54,4.451045513153076,0.76,0.8222913891077042
0.77,0.6942275762557983,7.39,7.436578035354614
0.78,0.7134462520480156,0.95,0.9197681993246078
7.12,7.189613103866577,0.95,0.9331143647432327
1.39,1.7164888978004456,7.94,7.856738328933716
3.4,3.469060182571411,0.95,0.9357358068227768
4.38,4.521535277366638,8.71,8.522694826126099
0.9,0.753179207444191,6.26,6.833338975906372
0.7,0.6729518324136734,1.3,1.2910322844982147
4.54,4.348267197608948,1.04,0.9806884229183197
8.84,8.940483570098877,0.95,0.9237561076879501
0.85,0.8302935510873795,0.95,0.9381011724472046
6.48,6.352890729904175,0.95,0.9529914259910583
7.4,6.795694351196289,7.39,7.4317803382873535
0.87,0.8224381506443024,0.76,0.7895179837942123
0.86,1.197558045387268,0.95,0.9080893397331238
0.85,0.8304052799940109,0.95,0.9479688853025436
0.94,0.8065370172262192,0.95,0.9444273412227631
2.79,2.97460275888443,5.27,5.142855882644653
0.82,0.7533169090747833,5.1,5.084921717643738
3.4,3.471230447292328,0.95,0.9516690820455551
1.88,1.9620987474918365,0.95,0.9035212844610214
4.67,4.518240332603455,0.95,0.929985523223877
0.73,0.7641719728708267,0.95,0.9370106905698776
4.02,4.2020599246025085,0.95,0.9448914080858231
8.01,8.10611605644226,0.95,0.9435369223356247
4.02,4.207917332649231,0.95,0.9069031029939651
5.79,6.29365611076355,0.95,0.9254720509052277
3.6,3.347738802433014,5.27,5.215705037117004
3.37,3.6002315282821655,0.95,0.908375084400177
7.12,7.181660175323486,0.95,0.9260755479335785
4.89,4.626340627670288,2.71,2.668893277645111
3.75,3.8731876015663147,0.95,0.9590649306774139
4.83,5.291705131530762,0.88,0.8825941234827042
4.36,4.481927990913391,0.95,0.9564266502857208
2.37,2.4395729899406433,7.1,7.042287111282349
6.15,6.304242491722107,5.98,5.964885711669922
8.84,8.96472954750061,0.95,0.9532867968082428
3.75,3.845489203929901,0.95,0.9223083108663559
0.8,0.7548674046993256,0.95,0.9019994884729385
4.51,4.5130990743637085,0.95,0.9384759664535522
0.7,0.6672352850437164,0.95,0.9511076658964157
2.72,2.3956629037857056,2.62,2.5979596376419067
7.4,6.780030250549316,8.71,8.364365577697754
0.87,0.8179370015859604,6.26,6.829979419708252
7.12,7.19216525554657,0.95,0.9480588734149933
4.88,4.496070146560669,0.95,0.9008858054876328
4.42,4.521324396133423,5.9,5.9165791273117065
3.95,3.952836513519287,7.94,7.843958139419556
1.49,1.6343407034873962,0.95,0.952848955988884
0.87,0.8172818869352341,4.35,4.30147659778595
1.49,1.59711554646492,3.2,3.1790177822113037
7.94,7.9012449979782104,0.95,0.9179458767175674
0.7,0.6664396077394485,1.04,0.981057420372963
3.6,3.3670520782470703,0.95,0.9446574747562408
4.5,4.5179972648620605,8.71,8.5305814743042
0.84,0.8068446516990662,3.12,3.0890052914619446
3.95,3.9336522221565247,0.95,0.909698024392128
0.87,0.8138807415962219,0.95,0.9200105667114258
0.6,0.656824916601181,0.95,0.9427933990955353
0.98,1.2007877230644226,0.95,0.9011805057525635
1.49,1.59765625,0.95,0.9391910880804062
6.48,6.373423337936401,5.9,5.885453581809998
1.88,1.9741758108139038,0.95,0.9345409274101257
6.15,6.26249086856842,1.3,1.2739661037921906
7.62,7.075619220733643,0.95,0.9476213902235031
0.9,0.7613281160593033,3.2,3.2158907055854797
7.51,7.4900065660476685,6.26,6.827730178833008
4.02,4.200612246990204,0.95,0.9414360374212265
0.84,0.8073936700820923,0.95,0.9438834488391876
4.88,4.463281750679016,1.1,1.0548020899295807
4.83,5.309580445289612,0.95,0.9436110705137253
3.67,4.081415832042694,0.95,0.9329547733068466
0.7,0.6689982861280441,0.95,0.9447322487831116
0.9,0.7551189512014389,0.95,0.952191025018692
4.38,4.517670750617981,3.12,3.07669597864151
4.1,4.087189316749573,7.89,7.742952942848206
1.93,1.8224700093269348,0.95,0.8879472464323044
1.88,1.9532710909843445,0.95,0.9134073555469513
3.75,3.871103048324585,7.44,7.922034502029419
0.9,0.7532480955123901,0.95,0.9532133489847183
4.85,4.297783613204956,0.95,0.9212178885936737
1.88,1.9712304472923279,7.39,7.40923547744751
2.81,3.1403843760490417,0.95,0.9409085959196091
0.6,0.6221421808004379,0.95,0.939190149307251
7.04,6.616362571716309,0.95,0.9448703527450562
6.64,6.634842157363892,0.95,0.9020398408174515
3.64,3.6598387956619263,0.95,0.9355863332748413
1.05,0.9458201825618744,5.0,4.975839257240295
8.84,8.964239358901978,0.95,0.9520763754844666
0.78,0.8243760168552399,1.1,1.014618769288063
4.01,4.2612669467926025,5.98,5.964441299438477
6.48,6.341628074645996,0.95,0.9432323426008224
1.39,1.7157647609710693,0.95,0.9391697645187378
0.84,0.8142504692077637,8.71,8.530341625213623
6.06,6.078086853027344,0.95,0.9512284845113754
3.67,4.050297796726227,5.27,5.197841286659241
4.88,4.531852841377258,0.95,0.9211515933275223
0.9,0.7579983323812485,0.95,0.9314548224210739
0.6,0.6594214290380478,6.6,6.631461024284363
6.55,6.143831014633179,0.95,0.9351274967193604
6.61,6.603676080703735,0.97,0.9789484143257141
0.6,0.6823325306177139,0.95,0.9537211060523987
3.4,3.4680758118629456,0.86,0.8472840636968613
6.06,6.033747673034668,3.2,3.1851810812950134
3.75,3.9166043400764465,0.95,0.9209762066602707
4.43,4.498628735542297,0.95,0.9204385429620743
0.6,0.6314871311187744,0.95,0.9084115326404572
0.6,0.6331516802310944,0.95,0.9381239414215088
4.4,4.471844434738159,3.2,3.1631447076797485
0.8,0.7554970383644104,0.95,0.9672127366065979
4.36,4.4811705350875854,7.89,7.703015923500061
5.52,5.891159176826477,5.1,5.077275991439819
3.64,3.6257779598236084,5.98,5.9115986824035645
3.37,3.6420100927352905,0.95,0.9400065839290619
0.56,0.6622341424226761,6.6,6.6329052448272705
2.37,2.4195862412452698,0.95,0.9372274875640869
7.04,6.615732312202454,0.82,0.8027515113353729
2.64,2.6434083580970764,8.71,8.517723321914673
1.63,1.802904486656189,0.95,0.9684339612722397
5.52,5.898675441741943,0.95,0.9279324561357498
0.87,0.8178249001502991,5.98,5.965588569641113
4.32,4.525530099868774,6.26,6.808099031448364
0.98,1.4294463396072388,7.39,7.431370258331299
2.81,3.209896743297577,7.89,7.724274516105652
2.37,2.4174972772598267,0.95,0.9157118052244186
2.37,2.4379773139953613,0.95,0.9313669055700302
4.51,4.512230396270752,0.95,0.9192920178174973
0.9,0.7611196488142014,1.1,1.011804610490799
6.08,5.979290723800659,0.95,0.9067805856466293
4.36,4.415775775909424,0.95,0.9074848592281342
0.98,1.277047038078308,0.95,0.9065032303333282
4.88,4.483452320098877,0.95,0.9418801516294479
1.42,1.1225802451372147,1.3,1.2776729464530945
4.85,4.280365943908691,5.0,4.970070958137512
0.86,0.8120220750570297,0.95,0.9513713717460632
0.56,0.6665758043527603,0.95,0.9188854545354843
0.68,0.6575393378734589,0.82,0.8018023669719696
4.36,4.483258485794067,0.95,0.935119241476059
6.06,6.06742000579834,0.95,0.9109302908182144
2.37,2.41970431804657,7.89,7.715966105461121
0.56,0.6616981327533722,0.95,0.9580940008163452
6.15,6.320694327354431,3.12,3.0552260875701904
6.15,6.27511203289032,0.95,0.9188279658555984
1.5,1.4643906652927399,0.95,0.9304625242948532
0.6,0.6551295816898346,0.95,0.9316037893295288
1.05,0.9454526752233505,0.95,0.9091126471757889
0.84,0.7887315303087234,2.71,2.6698265075683594
3.4,3.4671000838279724,5.0,4.975048184394836
4.36,4.394140124320984,0.95,0.9214401543140411
3.04,3.0261454582214355,0.97,0.9839075058698654
6.06,6.061102390289307,3.2,3.2077128887176514
6.55,6.1553486585617065,2.71,2.767572283744812
5.79,6.3686991930007935,0.86,0.888215184211731
4.54,4.343474745750427,2.71,2.6695353388786316
2.28,1.9654090404510498,0.95,0.9498233199119568
0.94,0.8071814179420471,0.95,0.9374559223651886
1.42,1.1379259675741196,2.12,2.1495563983917236
7.51,7.506991028785706,0.95,0.9037683755159378
0.56,0.6618759632110596,0.95,0.9426093399524689
4.67,4.524831175804138,0.95,0.9239946752786636
2.48,2.9040988087654114,0.95,0.9417330771684647
2.62,1.507045865058899,0.95,0.9445445090532303
2.48,2.7071198225021362,0.82,0.8060234636068344
4.89,4.608776569366455,0.95,0.9107045382261276
1.93,1.8025103509426117,3.2,3.1965189576148987
0.86,1.210124909877777,0.95,0.9341497719287872
0.78,0.8092105388641357,3.62,3.555031895637512
3.6,3.3452029824256897,0.95,0.90104740858078
4.51,4.5069791078567505,0.95,0.9356023520231247
4.36,4.483429431915283,6.26,6.799601435661316
6.06,6.088359951972961,0.95,0.9437964409589767
7.94,7.2423577308654785,0.95,0.9440329074859619
4.4,4.472503185272217,0.95,0.9180580824613571
6.08,6.1075438261032104,7.94,7.877640604972839
7.62,7.604725003242493,6.6,6.67705512046814
7.62,7.5928955078125,0.95,0.9524145424365997
4.85,4.24141001701355,2.71,2.679654538631439
8.01,8.087079524993896,8.39,8.039886713027954
4.43,4.500685930252075,0.95,0.9229060709476471
7.4,6.762655854225159,6.6,6.6429994106292725
6.48,6.362335562705994,0.95,0.9085022211074829
0.98,1.187219649553299,0.95,0.9178596287965775
8.84,8.856565952301025,0.95,0.9470781087875366
0.7,0.8075257688760757,5.9,5.898986220359802
5.06,4.38298499584198,5.9,5.92252516746521
3.75,3.868192732334137,0.95,0.9419056177139282
6.15,6.282778024673462,0.95,0.9055595844984055
6.47,6.2274274826049805,6.6,6.602837800979614
0.56,0.6618075370788574,0.95,0.9229329824447632
5.79,6.357960820198059,0.95,0.9455522894859314
0.6,0.6226170361042023,0.95,0.8614384829998016
1.49,1.635977864265442,7.89,7.704166769981384
2.62,1.4971798658370972,0.95,0.8997321724891663
4.32,4.519395112991333,5.1,5.0720014572143555
6.48,6.365544557571411,0.95,0.9444461762905121
0.84,0.8108152151107788,5.1,5.083842158317566
0.83,0.9304581582546234,0.95,0.9193239808082581
6.28,6.340035676956177,0.95,0.9545458108186722
0.9,0.7566900849342346,0.95,0.9479592591524124
4.54,4.442825675010681,3.62,3.560936987400055
0.82,0.7558311372995377,7.44,7.931154727935791
4.89,4.6263346672058105,5.98,5.965078949928284
1.88,1.980810433626175,0.95,0.9286206662654877
0.93,0.8135520219802856,7.89,7.714852213859558
4.7,4.594241499900818,2.12,2.138511836528778
2.28,1.9686196744441986,0.95,0.923600971698761
4.31,4.514932751655579,0.95,0.9369410425424576
1.49,1.6252871751785278,0.95,0.9381043314933777
0.85,0.8033305257558823,3.62,3.5447776317596436
6.41,6.4603142738342285,0.95,0.9060253202915192
4.75,4.248175859451294,0.95,0.9222563654184341
0.98,1.4448264241218567,0.95,0.9647408127784729
4.33,4.268659174442291,0.95,0.9376299530267715
9.45,9.171435356140137,0.76,0.7884858250617981
3.67,4.022952914237976,0.95,0.9183221459388733
3.67,4.021955966949463,2.12,2.140574336051941
6.47,7.238553404808044,0.95,0.9223153293132782
9.45,9.109817743301392,0.95,0.9104551523923874
5.59,6.538719177246094,0.95,0.9343096911907196
7.04,6.614985108375549,0.95,0.9502069652080536
5.52,5.883642792701721,0.95,0.9558216333389282
6.06,6.055804967880249,2.71,2.6770660281181335
7.4,6.77673602104187,8.71,8.529283285140991
0.94,0.7975137084722519,0.95,0.9226090312004089
3.4,3.4710217714309692,0.95,0.8955223113298416
7.94,7.9035656452178955,1.04,0.9807368814945221
0.73,1.1903993487358093,0.95,0.9447408020496368
5.73,5.808894515037537,8.39,7.976004481315613
5.73,5.78552770614624,0.95,0.9500928521156311
5.79,6.366118907928467,5.27,5.197020649909973
0.93,0.8153539001941681,1.04,0.98065584897995
4.67,4.628359794616699,0.95,0.9589835703372955
4.67,4.501959562301636,0.95,0.9144475907087326
1.63,1.7968158423900604,2.62,2.574944317340851
1.49,1.608426809310913,8.39,8.030744671821594
2.64,2.6814234852790833,0.95,0.9065904021263123
6.15,6.25350022315979,0.88,0.9043089598417282
4.32,4.516321063041687,0.95,0.9178602248430252
3.4,3.4696147441864014,0.95,0.9283402115106583
0.81,0.8154850155115128,0.95,0.9587191939353943
4.31,4.513868689537048,8.39,8.064216494560242
4.33,4.193322420120239,0.95,0.9492978155612946
3.75,3.884177327156067,0.95,0.9166691154241562
3.37,3.590880274772644,0.95,0.9314810037612915
6.48,6.363928556442261,0.95,0.9337897598743439
2.62,1.5848971903324127,0.95,0.9087971895933151
3.6,3.4974942803382874,4.35,4.3180766105651855
7.4,6.752391695976257,2.71,2.7543416023254395
4.42,4.506644010543823,0.95,0.9438777267932892
4.89,4.649799585342407,0.95,0.9253837019205093
8.84,8.94093108177185,0.95,0.9023110419511795
6.55,6.147356748580933,2.62,2.5624404549598694
3.95,3.9415777921676636,0.95,0.9334326237440109
0.77,0.7080505341291428,0.95,0.9329106360673904
0.87,0.8150627613067627,0.95,0.9432490020990372
3.95,3.887360692024231,3.2,3.1609407663345337
7.62,7.564789175987244,3.62,3.557178556919098
0.7,0.6701849102973938,1.1,1.0437509268522263
4.7,4.591631531715393,0.86,0.8438327014446259
4.29,4.004377603530884,0.95,0.9163046181201935
6.61,6.7356202602386475,0.95,0.9484816491603851
7.04,6.615903615951538,0.95,0.9287871420383453
0.73,0.7961186468601227,5.0,4.9522353410720825
4.36,4.415032148361206,7.39,7.4294620752334595
1.49,1.6094796061515808,0.95,0.9060231894254684
3.37,3.6820404529571533,0.95,0.9099459052085876
7.4,6.7854673862457275,0.95,0.9459578841924667
4.02,4.200103282928467,0.95,0.9468652755022049
0.6,0.6244955956935883,0.95,0.9239320605993271
8.84,8.965250730514526,7.89,7.707714319229126
5.73,5.884333848953247,0.95,0.9707192033529282
1.63,1.7895504236221313,0.95,0.9418012648820877
0.9,0.7535844445228577,7.44,7.9050716161727905
0.73,0.7799080610275269,8.71,8.513010263442993
0.93,0.8221056759357452,5.98,5.965293765068054
1.49,1.6018904745578766,0.95,0.9012035429477692
0.87,0.8049949407577515,0.95,0.9231554418802261
0.81,0.8091601580381393,0.95,0.9222986251115799
0.96,1.018983393907547,0.95,0.9130111783742905
3.6,3.3402172923088074,0.95,0.9370139837265015
7.62,7.576311349868774,0.95,0.915001779794693
2.16,1.9287012219429016,0.95,0.944328635931015
1.63,1.7883284091949463,7.44,7.9093393087387085
6.15,6.252641558647156,0.95,0.9441959261894226
2.28,1.9636620581150055,0.88,0.9042938053607941
0.73,1.1928215324878693,0.95,0.9294418096542358
6.47,6.328245162963867,0.82,0.8081923574209213
1.38,0.9836179316043854,7.89,7.696277022361755
7.62,7.006696820259094,0.95,0.8979159146547318
8.01,8.108543157577515,0.95,0.9257566183805466
5.73,5.8042720556259155,3.12,3.0866363048553467
4.5,4.516550183296204,0.95,0.9440535306930542
3.95,3.9646723866462708,8.71,8.524959087371826
7.51,7.504217743873596,7.94,7.886046767234802
1.42,1.112170159816742,0.95,0.9295165687799454
6.06,6.074901700019836,3.2,3.180824339389801
4.83,5.346359014511108,0.95,0.928885892033577
2.72,2.399403750896454,0.97,0.9793061465024948
0.84,0.8060316890478134,2.12,2.156146824359894
0.73,0.7947712987661362,5.1,5.074197769165039
2.48,2.667852759361267,3.2,3.1819576621055603
1.05,0.9355209767818451,0.95,0.9574619978666306
0.7,0.6718667596578598,0.95,0.906841903924942
6.47,7.203992128372192,0.95,0.9404840767383575
2.72,2.396892786026001,0.82,0.7986941486597061
2.81,3.1790295243263245,0.95,0.9342812597751617
0.83,0.9290186017751694,0.88,0.8970293998718262
0.87,0.8216227442026138,0.95,0.9142072796821594
4.29,3.9810049533843994,4.35,4.294552326202393
4.7,4.614932298660278,0.95,0.9481095671653748
2.62,1.51268270611763,0.95,0.9343372285366058
2.48,2.687214195728302,0.95,0.9509850442409515
2.81,3.1736552715301514,0.95,0.9281380623579025
7.4,6.755258083343506,7.94,7.84943151473999
7.94,7.914764761924744,3.2,3.1974735856056213
3.04,3.018772840499878,0.95,0.9180906116962433
4.89,4.685046076774597,5.27,5.2050148248672485
4.67,4.521835923194885,3.62,3.553773880004883
2.81,3.187425911426544,0.86,0.8439349830150604
4.67,4.6151628494262695,2.12,2.1354788541793823
5.79,6.349722623825073,0.95,0.9132592976093292
0.86,1.3251906633377075,0.95,0.9506250619888306
4.85,4.316926002502441,0.76,0.7933245152235031
5.52,6.02140212059021,6.26,6.824925541877747
3.67,4.030842125415802,0.95,0.9165009260177612
2.37,2.4201126098632812,5.1,5.07143235206604
1.38,0.9747294783592224,0.95,0.9348388165235519
6.69,6.775772452354431,6.26,6.838558554649353
6.28,6.427341461181641,0.95,0.9172976166009903
0.73,0.77552729845047,0.95,0.9439745247364044
1.63,1.8002574443817139,0.95,0.9448007047176361
4.5,4.5170897245407104,0.95,0.9382110089063644
6.15,6.323818922042847,5.1,5.080387830734253
2.16,1.9183410108089447,5.98,5.965872526168823
3.67,4.074099659919739,0.95,0.9065284579992294
0.6,0.6812219023704529,7.1,7.338754892349243
6.55,6.139487028121948,0.95,0.9307904243469238
5.06,4.52810263633728,3.2,3.161402404308319
4.36,4.483774423599243,1.04,0.979847326874733
5.52,5.880817770957947,0.97,0.9786301255226135
4.54,4.4435683488845825,0.95,0.9591702520847321
2.72,2.394373893737793,8.39,8.026730418205261
6.15,6.32824182510376,0.95,0.9442443400621414
0.73,1.1788915246725082,3.2,3.1786009669303894
0.96,1.018761783838272,8.39,8.031782507896423
0.8,0.7585450708866119,5.0,4.9727113246917725
0.78,0.8067569583654404,0.95,0.9391790926456451
0.86,0.7923533767461777,8.39,8.038177967071533
0.6,0.6484066545963287,0.95,0.9160465151071548
4.31,4.524164915084839,0.95,0.9126130193471909
0.83,0.935259997844696,0.97,0.9786804169416428
2.62,1.5269769430160522,0.95,0.9218471944332123
1.88,1.9810307025909424,0.95,0.9496336430311203
2.81,3.1653749346733093,2.12,2.151172935962677
9.45,9.200817346572876,2.62,2.562386155128479
3.6,3.294051229953766,7.89,7.704782009124756
6.06,6.052765369415283,0.95,0.9228937774896622
0.96,1.018760085105896,4.35,4.320088744163513
4.67,4.524482250213623,0.95,0.9076359570026398
5.59,6.629839181900024,0.95,0.9157060086727142
0.56,0.6712691336870193,0.97,0.9829493463039398
4.31,4.53564977645874,0.95,0.9256668090820312
4.85,4.30994725227356,3.2,3.1617385149002075
4.02,4.203590214252472,0.88,0.8996029496192932
0.93,0.8149016499519348,0.82,0.8045757412910461
2.62,1.51744744181633,7.1,7.049359679222107
