"Real for Time,0; ,None - All","Averages for Time,0; ,None","Real for Time,1; ,None - All","Averages for Time,1; ,None","Real for Time,2; ,None - All","Averages for Time,2; ,None","Real for Time,3; ,None - All","Averages for Time,3; ,None","Real for Time,4; ,None - All","Averages for Time,4; ,None","Real for Time,5; ,None - All","Averages for Time,5; ,None","Real for Time,6; ,None - All","Averages for Time,6; ,None","Real for Time,7; ,None - All","Averages for Time,7; ,None","Real for Time,8; ,None - All","Averages for Time,8; ,None","Real for Time,9; ,None - All","Averages for Time,9; ,None","Real for Time,10; ,None - All","Averages for Time,10; ,None","Real for Time,11; ,None - All","Averages for Time,11; ,None","Real for Time,12; ,None - All","Averages for Time,12; ,None","Real for Time,13; ,None - All","Averages for Time,13; ,None","Real for Time,14; ,None - All","Averages for Time,14; ,None","Real for Time,15; ,None - All","Averages for Time,15; ,None","Real for Time,16; ,None - All","Averages for Time,16; ,None","Real for Time,17; ,None - All","Averages for Time,17; ,None","Real for Time,18; ,None - All","Averages for Time,18; ,None","Real for Time,19; ,None - All","Averages for Time,19; ,None","Real for Time,20; ,None - All","Averages for Time,20; ,None","Real for Time,21; ,None - All","Averages for Time,21; ,None","Real for Time,22; ,None - All","Averages for Time,22; ,None","Real for Time,23; ,None - All","Averages for Time,23; ,None","Real for Time,24; ,None - All","Averages for Time,24; ,None","Real for Time,25; ,None - All","Averages for Time,25; ,None","Real for Time,26; ,None - All","Averages for Time,26; ,None","Real for Time,27; ,None - All","Averages for Time,27; ,None","Real for Time,28; ,None - All","Averages for Time,28; ,None","Real for Time,29; ,None - All","Averages for Time,29; ,None","Real for Time,30; ,None - All","Averages for Time,30; ,None","Real for Time,31; ,None - All","Averages for Time,31; ,None","Real for Time,32; ,None - All","Averages for Time,32; ,None","Real for Time,33; ,None - All","Averages for Time,33; ,None","Real for Time,34; ,None - All","Averages for Time,34; ,None","Real for Time,35; ,None - All","Averages for Time,35; ,None","Real for Time,36; ,None - All","Averages for Time,36; ,None","Real for Time,37; ,None - All","Averages for Time,37; ,None","Real for Time,38; ,None - All","Averages for Time,38; ,None","Real for Time,39; ,None - All","Averages for Time,39; ,None","Real for Time,40; ,None - All","Averages for Time,40; ,None","Real for Time,41; ,None - All","Averages for Time,41; ,None","Real for Time,42; ,None - All","Averages for Time,42; ,None","Real for Time,43; ,None - All","Averages for Time,43; ,None","Real for Time,44; ,None - All","Averages for Time,44; ,None","Real for Time,45; ,None - All","Averages for Time,45; ,None","Real for Time,46; ,None - All","Averages for Time,46; ,None","Real for Time,47; ,None - All","Averages for Time,47; ,None","Real for Time,48; ,None - All","Averages for Time,48; ,None","Real for Time,49; ,None - All","Averages for Time,49; ,None","Real for Time,50; ,None - All","Averages for Time,50; ,None"
4.54,4.531100869178772,0.95,0.9357074499130249,1.3,1.2927556931972504,3.75,3.871103048324585,4.33,4.268659174442291,4.29,4.024290919303894,0.95,0.898973748087883,0.95,0.924914613366127,3.12,3.0659123063087463,7.44,7.964707612991333,0.95,0.9414719343185425,0.95,0.9423299878835678,3.67,4.132336795330048,0.95,0.9344068169593811,6.47,6.325710773468018,3.6,3.508891761302948,1.88,1.980810433626175,3.04,3.0413562655448914,4.1,4.082206726074219,3.2,3.1629332304000854,1.63,1.802904486656189,0.95,0.901627317070961,6.69,6.775772452354431,4.67,4.524482250213623,0.95,0.9514244347810745,4.85,4.316926002502441,0.8,0.7585450708866119,3.04,3.0261454582214355,7.51,7.504217743873596,7.4,6.781149744987488,4.02,4.213581740856171,4.5,4.516550183296204,0.84,0.793964684009552,2.64,2.6464083194732666,0.95,0.9437071830034256,5.73,5.8042720556259155,5.9,5.875186562538147,0.88,0.9024890810251236,0.95,0.9375219792127609,0.84,0.8073936700820923,0.95,0.9089579582214355,3.4,3.4696147441864014,0.84,0.7887315303087234,0.95,0.929363876581192,4.54,4.348267197608948,0.95,0.9091788530349731,4.36,4.405426025390625,4.54,4.348383188247681,0.95,0.898859292268753,7.4,6.752391695976257,7.44,7.902736663818359
0.9,0.7532480955123901,0.95,0.9013702273368835,0.95,0.9391122311353683,0.95,0.9500172138214111,4.32,4.516321063041687,0.95,0.9276434481143951,0.76,0.8772647082805634,6.61,6.728656053543091,2.71,2.768644154071808,5.98,5.965780735015869,5.52,6.022076606750488,3.4,3.470216691493988,4.02,4.3290956020355225,0.95,0.9308611899614334,7.04,6.6167497634887695,0.95,0.8988417685031891,4.75,4.248175859451294,0.95,0.9446591138839722,4.7,4.60999071598053,3.37,3.6820404529571533,4.51,4.5069791078567505,5.73,5.884333848953247,6.28,6.427341461181641,5.1,5.085914850234985,0.95,0.904067724943161,0.95,0.939547672867775,0.84,0.7971052527427673,0.95,0.9434828758239746,6.6,6.625684976577759,7.94,7.906987309455872,8.84,8.962663888931274,3.04,3.018772840499878,0.86,1.2496933937072754,4.31,4.532296776771545,8.84,8.94093108177185,0.87,0.8216227442026138,1.05,0.9610152244567871,4.89,4.6263346672058105,6.61,6.593106389045715,2.62,2.564044415950775,4.88,4.447931289672852,2.16,1.9287012219429016,7.62,7.564789175987244,1.3,1.2764374613761902,5.52,5.891159176826477,5.9,5.859778046607971,2.48,2.6687633395195007,4.85,4.289789080619812,0.95,0.9353719353675842,4.89,4.649799585342407,3.75,3.887193262577057
6.64,6.634842157363892,1.88,1.9591854214668274,0.95,0.8753995150327682,7.62,7.604725003242493,0.73,0.7961186468601227,6.47,6.328654527664185,0.95,0.9365373700857162,0.95,0.9362961202859879,0.95,0.9215841144323349,2.12,2.206977903842926,4.51,4.50306248664856,4.67,4.6148974895477295,0.95,0.9327830672264099,4.67,4.521689414978027,6.15,6.326894998550415,1.93,1.8224700093269348,4.35,4.291090130805969,6.26,6.8344409465789795,0.98,1.3081956207752228,8.84,8.965250730514526,6.48,6.365544557571411,0.9,0.7535844445228577,0.95,0.9400781840085983,6.26,6.81304669380188,0.84,0.7960744053125381,6.06,6.052765369415283,0.95,0.945891410112381,2.62,1.4971798658370972,1.1,1.0119598805904388,6.06,6.067089080810547,6.28,6.394406318664551,0.95,0.9063755720853806,4.36,4.483908414840698,7.94,7.868845224380493,0.95,0.9441705048084259,4.29,3.9810049533843994,7.89,7.703304171562195,1.49,1.608426809310913,5.52,5.918405652046204,4.54,4.343474745750427,0.95,0.9252770692110062,1.38,0.9747294783592224,0.95,0.9066583663225174,5.73,5.78552770614624,0.56,0.6665758043527603,0.68,0.6512897908687592,7.39,7.381288170814514,0.95,0.9144847542047501,0.93,0.8106333315372467,0.95,0.9443943947553635,6.69,6.679077506065369
7.94,7.2423577308654785,0.81,0.8017788231372833,2.62,2.580866515636444,0.97,1.00770702958107,0.95,0.9503045678138733,1.49,1.6343407034873962,5.98,5.964337587356567,0.95,0.9295962601900101,0.98,1.4448264241218567,8.84,8.969345569610596,0.95,0.9454911351203918,0.95,0.9456619024276733,0.95,0.9333762675523758,3.37,3.683564305305481,7.53,7.034000873565674,0.95,0.9314339756965637,0.86,0.7923533767461777,3.4,3.467387616634369,0.95,0.9095007330179214,4.85,4.30994725227356,3.2,3.1627467274665833,2.72,2.399403750896454,3.67,4.074099659919739,4.43,4.504374623298645,3.2,3.196201741695404,6.6,6.630016326904297,0.95,0.9579280018806458,0.85,0.8033305257558823,0.95,0.9221810698509216,0.95,0.9357418566942215,4.31,4.531560063362122,4.36,4.483774423599243,4.1,3.94154953956604,0.95,0.9068700075149536,5.9,5.878624200820923,0.95,0.9204959124326706,6.08,5.9939223527908325,6.55,6.147356748580933,0.97,0.9786553829908371,0.95,0.9195327460765839,3.4,3.4694222807884216,9.45,9.200817346572876,7.94,7.8549100160598755,0.95,0.9252168387174606,0.95,0.9310029447078705,1.42,1.117517113685608,4.83,5.295764207839966,4.01,4.235014379024506,4.51,4.513495206832886,0.95,0.9371829926967621,0.95,0.9349254816770554
0.7,0.8075257688760757,0.95,0.9490470141172409,0.95,0.9463710784912109,4.31,4.514932751655579,0.95,0.9423360973596573,3.67,4.081415832042694,5.1,5.0937579870224,5.73,5.871783137321472,0.95,0.9410361796617508,0.7,0.6778093427419662,1.5,1.4697034657001495,3.95,3.9381911158561707,4.83,5.320252299308777,0.95,0.9419502764940262,7.62,7.588091135025024,1.39,1.7157647609710693,0.95,0.9205193668603897,0.95,0.9324090927839279,1.04,0.9813037365674973,4.88,4.537088871002197,4.32,4.52386999130249,0.95,0.9209558367729187,0.73,1.1788915246725082,0.97,0.979215994477272,5.06,4.529004454612732,0.95,0.9432781040668488,2.48,2.7366908192634583,0.93,0.8153539001941681,0.95,0.9182854145765305,5.52,5.995312333106995,0.95,0.9182868152856827,0.95,0.9359141886234283,0.9,0.7582061588764191,4.01,4.234820663928986,1.1,1.0173493176698685,5.79,6.349722623825073,6.61,6.594153165817261,6.6,6.612683057785034,0.95,0.9371963739395142,3.67,4.022952914237976,4.4,4.457925200462341,7.04,6.537299871444702,0.95,0.9366876482963562,4.67,4.501959562301636,0.95,0.930995836853981,0.86,1.3334445655345917,0.73,1.205152451992035,4.5,4.520004153251648,5.79,6.327521562576294,3.2,3.1873583793640137,4.85,4.299149036407471
5.1,5.090763688087463,0.95,0.9371710568666458,0.95,0.9201338738203049,4.7,4.591631531715393,0.95,0.9284112602472305,2.81,3.1403843760490417,0.82,0.7530919909477234,4.1,4.0859479904174805,0.95,0.9201487749814987,0.84,0.8125650435686111,0.86,0.8552815765142441,7.51,7.4956629276275635,0.6,0.6638980507850647,0.94,0.8026130050420761,0.93,0.7977014631032944,2.28,1.9654090404510498,3.4,3.4675878286361694,0.95,0.9513784348964691,6.6,6.640117168426514,5.06,4.524299263954163,0.95,0.9467570781707764,6.47,7.3306849002838135,8.01,8.110103607177734,0.77,0.6956365406513214,5.27,5.215228199958801,3.12,3.078234910964966,5.98,5.9660186767578125,0.73,0.7799080610275269,0.85,0.8022805750370026,2.72,2.4000974893569946,5.59,6.606764912605286,6.61,6.622226119041443,7.53,7.016595721244812,5.73,5.807353615760803,2.48,2.687214195728302,0.95,0.927023395895958,0.95,0.9467336535453796,0.95,0.9263893663883209,4.88,4.449188232421875,0.95,0.9486360102891922,0.88,0.9081989973783493,0.95,0.8907565325498581,2.48,2.667852759361267,6.15,6.25350022315979,2.71,2.6753947138786316,4.01,4.230994164943695,4.88,4.455312371253967,2.72,2.3956533670425415,3.6,3.4941977858543396,0.95,0.9337021857500076,0.95,0.9163979142904282
2.64,2.6814234852790833,0.95,0.919164851307869,3.2,3.213575303554535,0.93,0.8221056759357452,0.95,0.9584722071886063,3.37,3.6420100927352905,5.0,4.963303089141846,0.87,0.816238522529602,1.05,0.9380171746015549,0.95,0.9512556344270706,0.86,1.450974464416504,6.08,6.044799089431763,0.95,0.9458185285329819,5.1,5.090165495872498,4.39,4.528292775154114,7.1,7.077316999435425,4.7,4.610600471496582,4.29,3.9953185319900513,0.82,0.8010896146297455,0.95,0.9144812226295471,7.94,7.896420955657959,0.95,0.9515791833400726,4.29,3.9910178184509277,5.79,6.368137717247009,5.52,6.020137786865234,0.95,0.9464187622070312,0.95,0.946724995970726,6.26,6.794841527938843,4.85,4.306402564048767,0.73,0.7784787714481354,0.95,0.9323180019855499,3.6,3.4963625073432922,6.26,6.787772178649902,2.37,2.4355897307395935,0.95,0.9379225969314575,4.52,4.447137117385864,3.4,3.468698263168335,0.84,0.8060316890478134,0.73,1.1952443718910217,7.62,7.576311349868774,4.5,4.518643856048584,7.89,7.701981902122498,0.95,0.9497508853673935,0.95,0.8901345282793045,0.84,0.8108152151107788,2.16,1.9306667149066925,0.56,0.6671687811613083,7.39,7.379938721656799,0.9,0.7615365386009216,0.95,0.9142487049102783,0.94,0.8079480528831482
0.95,0.9292012006044388,9.45,9.085509777069092,4.88,4.44468879699707,1.88,1.9810307025909424,0.81,0.8075642287731171,1.42,1.1379259675741196,4.1,4.085305452346802,0.86,0.7979504466056824,0.85,0.8304272592067719,3.2,3.2144981026649475,1.05,0.9400302171707153,0.95,0.9324873983860016,7.39,7.439267635345459,7.89,7.713777780532837,0.86,0.8462755531072617,4.54,4.442825675010681,7.94,7.890994548797607,5.0,4.977142572402954,0.84,0.800963819026947,0.95,0.9202761352062225,0.6,0.6220551431179047,0.95,0.9651513993740082,2.62,1.5056338012218475,0.6,0.658099353313446,3.6,3.357993960380554,6.61,6.671275496482849,6.26,6.798203825950623,6.47,6.319783926010132,0.95,0.9052852690219879,0.95,0.9618343710899353,0.6,0.6638405323028564,4.67,4.621219038963318,2.64,2.645898461341858,4.38,4.520927429199219,2.62,1.51744744181633,3.1,2.9945249557495117,2.81,3.1951555013656616,0.83,0.935259997844696,0.8,0.7732988595962524,7.94,7.914764761924744,0.83,0.9338182657957077,0.95,0.9321291446685791,3.12,3.088732600212097,1.49,1.6018904745578766,0.95,0.9118147790431976,0.83,0.931417852640152,0.95,0.8891963809728622,0.73,0.7656028717756271,0.95,0.917363241314888,4.33,4.304184854030609,2.28,1.9793301224708557
4.02,4.200103282928467,5.0,4.844087362289429,4.75,4.2552207708358765,3.6,3.294051229953766,0.95,0.924369677901268,0.95,0.9412868171930313,4.29,4.0181660652160645,3.75,3.9083603024482727,0.73,0.7934027463197708,2.37,2.4190456867218018,0.78,0.8176728039979935,5.59,6.632836103439331,8.01,8.11435866355896,2.62,2.6020516753196716,0.95,0.9010774940252304,2.62,1.5848971903324127,0.95,0.9555192142724991,7.62,7.586808800697327,0.84,0.779670000076294,3.6,3.509300708770752,0.95,0.9331573098897934,7.1,7.068314909934998,7.53,7.029096484184265,3.95,3.949148714542389,0.95,0.915253683924675,0.77,0.6964430510997772,2.79,2.971778392791748,2.72,2.400220811367035,3.12,3.080538272857666,0.88,0.8889295756816864,0.95,0.938649907708168,4.36,4.406084775924683,4.52,4.452349066734314,0.95,0.9480438381433487,5.79,6.355204701423645,0.95,0.9450913220643997,0.78,0.8100278824567795,0.95,0.9462933242321014,0.95,0.9165153950452805,0.95,0.9086667597293854,7.44,7.913753986358643,7.94,7.91045343875885,8.71,8.547226190567017,0.7,0.6718667596578598,7.89,7.701276183128357,1.49,1.5996381640434265,0.77,0.7086488753557205,3.64,3.6025631427764893,1.39,1.7294068932533264,0.8,0.7681032419204712,0.95,0.9492300003767014
5.0,4.786594390869141,3.04,3.0422447323799133,6.47,7.327341556549072,0.95,0.9406319260597229,0.95,0.9444869458675385,6.06,6.055804967880249,8.39,8.041922688484192,4.36,4.386835217475891,7.39,7.450030088424683,0.95,0.9550735950469971,2.64,2.637863516807556,0.95,0.9463272541761398,0.8,0.7770370692014694,3.1,2.9845722913742065,0.85,0.8139113932847977,0.95,0.9019526094198227,1.04,0.9815259873867035,0.86,0.7898451238870621,4.88,4.535402417182922,4.29,3.993497371673584,7.4,6.790759205818176,0.95,0.9396308213472366,0.95,0.9429737776517868,2.16,1.9253643155097961,5.0,4.971863746643066,0.7,0.6670932769775391,6.08,6.040113568305969,0.78,0.8173896074295044,0.95,0.9448351413011551,9.45,9.197433233261108,4.75,4.243598580360413,0.95,0.9514295607805252,5.79,6.360716700553894,3.95,3.956466495990753,0.95,0.9133410304784775,0.85,0.8091857582330704,6.6,6.614126920700073,4.02,4.2005117535591125,4.32,4.528329253196716,6.06,6.058850646018982,0.73,1.1976666897535324,0.95,0.9566615223884583,0.95,0.9095451086759567,0.95,0.9362822473049164,0.86,1.3251906633377075,3.67,4.0366944670677185,0.95,0.9423561543226242,4.88,4.456204771995544,0.7,0.6733155995607376,5.1,5.0708630084991455,0.7,0.8047478199005127
0.95,0.8731321096420288,0.85,0.8285457044839859,1.39,1.7243807315826416,6.47,7.331075549125671,5.79,6.348508358001709,0.87,0.8150627613067627,0.95,0.9180933386087418,7.53,7.043332576751709,0.95,0.9451038837432861,3.1,2.98413747549057,7.39,7.443317770957947,4.33,4.323348045349121,5.98,5.965988278388977,4.1,4.086321949958801,2.72,2.3925586342811584,2.72,2.394373893737793,7.44,7.958731055259705,6.69,6.77767550945282,5.06,4.523298978805542,2.81,3.175060987472534,6.47,7.331073999404907,0.95,0.9502273797988892,0.95,0.8966741114854813,3.75,3.8649100065231323,5.98,5.966085910797119,6.28,6.430935740470886,3.04,3.028250813484192,0.95,0.9168284982442856,5.98,5.965932488441467,5.9,5.887156367301941,8.71,8.528813600540161,0.95,0.8938721865415573,0.95,0.9179458767175674,4.02,4.206940948963165,1.05,0.9594976454973221,0.95,0.9352891147136688,4.88,4.4479111433029175,0.95,0.933630645275116,1.42,1.1103653460741043,2.37,2.44037127494812,0.95,0.943637415766716,4.75,4.233995079994202,0.95,0.9059530645608902,3.67,4.030842125415802,3.04,3.0321158170700073,0.87,0.8223789930343628,4.7,4.595946192741394,3.37,3.614661753177643,0.68,0.6484066545963287,4.51,4.51372492313385,3.75,3.8381990790367126
3.6,3.177420139312744,4.29,4.075561046600342,3.75,3.7743541598320007,0.88,1.0115019530057907,0.68,0.6826851665973663,5.52,6.02140212059021,4.51,4.50048828125,4.42,4.515739917755127,5.06,4.507426381111145,3.04,3.0434486865997314,5.73,5.87591814994812,0.95,0.9366949051618576,8.39,8.032923102378845,8.01,8.114617347717285,0.95,0.9191897362470627,6.15,6.32824182510376,7.94,7.880840063095093,0.95,0.9483098387718201,7.89,7.710175633430481,0.88,0.8824827373027802,3.12,3.0743669271469116,0.73,1.1782791018486023,0.9,0.7534327656030655,0.95,0.9581745713949203,0.95,0.9353638291358948,0.73,1.1812818497419357,6.41,6.403889060020447,0.95,0.9342058002948761,4.83,5.329702377319336,0.9,0.7575814127922058,5.52,5.984964609146118,0.95,0.9302296489477158,4.75,4.2429585456848145,4.33,4.258840441703796,4.42,4.524332880973816,0.95,0.9068699926137924,4.4,4.464598894119263,0.95,0.9363250136375427,4.54,4.34803569316864,1.93,1.797630935907364,3.6,3.37229722738266,2.62,2.565118670463562,0.95,0.9501897245645523,0.95,0.9383146613836288,2.64,2.6493764519691467,6.64,6.635374665260315,8.01,8.019599437713623,0.95,0.9335573017597198,0.95,0.9351807832717896,4.75,4.2263113260269165,0.76,0.8164926320314407
4.5,4.492095351219177,4.36,4.302862524986267,3.4,3.509546160697937,4.32,4.51107656955719,2.64,2.6430561542510986,4.85,4.274739623069763,7.51,7.482679724693298,6.26,6.832144379615784,0.95,0.9360555857419968,8.39,8.036692380905151,0.82,0.7991769164800644,0.95,0.9562474489212036,0.81,0.7996390908956528,6.55,6.161423921585083,0.56,0.6629747152328491,0.7,0.7943223714828491,0.6,0.6576230525970459,4.54,4.443150997161865,4.67,4.522863984107971,4.31,4.528444051742554,7.53,7.030229449272156,0.95,0.9150760471820831,5.73,5.88495671749115,7.62,7.1077247858047485,0.95,0.9431786239147186,1.39,1.7193922996520996,1.88,1.9760649800300598,4.33,4.269016981124878,4.42,4.523041367530823,0.95,0.9497929066419601,0.95,0.9128576666116714,0.95,0.9163588434457779,4.54,4.361603856086731,5.52,5.95602285861969,0.95,0.9597561210393906,0.82,0.7548222839832306,5.73,5.80096960067749,1.93,1.7954894602298737,0.6,0.6298230886459351,2.72,2.398024260997772,0.95,0.9572598934173584,4.31,4.534010410308838,4.83,5.29142963886261,0.95,0.9219619780778885,2.28,1.9753739833831787,8.71,8.550809144973755,0.95,0.9280210733413696,0.95,0.9232145994901657,0.95,0.9234910309314728,0.84,0.7854955047369003,3.2,3.1598050594329834
6.26,7.16752016544342,4.88,4.411487698554993,0.97,1.0231043696403503,7.44,7.986128449440002,0.95,0.9469819962978363,0.95,0.9203093349933624,0.95,0.9198067337274551,0.82,0.7984359264373779,1.5,1.4678237438201904,0.95,0.9419430792331696,4.83,5.311738967895508,8.84,8.96809983253479,0.95,0.9437035024166107,2.28,1.966944932937622,0.6,0.6235584318637848,0.8,0.7619468122720718,0.94,0.786702111363411,4.67,4.522557377815247,3.6,3.509236454963684,3.64,3.660958766937256,0.95,0.9404264092445374,0.95,0.9089091420173645,1.1,1.0112767219543457,0.95,0.9514234066009521,6.55,6.15599250793457,4.39,4.53255295753479,0.86,0.7968590706586838,2.37,2.4157642126083374,7.94,7.872065186500549,1.3,1.285046637058258,0.86,0.8448138236999512,7.1,7.055446743965149,0.95,0.9212178885936737,0.95,0.924349382519722,6.06,6.059299349784851,3.2,3.180730164051056,0.56,0.6642572730779648,0.95,0.934596598148346,3.37,3.5946471095085144,0.6,0.630614623427391,0.95,0.906085416674614,0.95,0.8996260017156601,2.81,3.201553165912628,3.2,3.181727647781372,3.12,3.0888227224349976,3.75,3.831625282764435,0.95,0.9146016538143158,3.62,3.5455885529518127,4.83,5.299609661102295,0.73,1.209040716290474,2.16,1.9334251284599304
0.95,0.9102473556995392,2.48,2.9829278588294983,5.59,6.685789108276367,7.53,7.060826659202576,2.81,3.1344114542007446,0.77,0.7188876420259476,1.3,1.296296864748001,6.48,6.373373627662659,0.95,0.9007346928119659,6.6,6.6530351638793945,6.48,6.373743176460266,0.73,1.1990555673837662,0.73,0.7886325120925903,1.1,1.0289521366357803,0.95,0.9532685577869415,0.95,0.9676197469234467,1.1,1.0177764743566513,4.42,4.5202155113220215,1.38,0.9663770943880081,7.94,7.878415107727051,0.95,0.9168376922607422,6.41,6.4312989711761475,0.86,1.1973544359207153,3.04,3.039348781108856,4.35,4.312548875808716,0.6,0.6231208145618439,2.16,1.9244757294654846,4.52,4.458652138710022,0.95,0.9465521723031998,0.95,0.921939343214035,0.95,0.9181157797574997,0.85,0.8017323166131973,0.95,0.9355863332748413,0.73,0.7756183445453644,4.35,4.316869258880615,0.95,0.9482492655515671,0.84,0.8058579117059708,0.7,0.6704229414463043,4.85,4.281542778015137,0.56,0.6651267260313034,4.01,4.226967036724091,4.32,4.528937578201294,6.6,6.6055755615234375,2.28,1.9747056365013123,0.95,0.9368330091238022,4.89,4.6380733251571655,2.37,2.4459860920906067,1.38,0.9706358015537262,0.95,0.9285923987627029,0.95,0.9425388127565384,6.48,6.338000059127808
0.95,0.9124849140644073,0.68,0.6782166808843613,4.02,4.268939137458801,0.95,0.9282701909542084,4.52,4.463487267494202,0.73,1.2080116719007492,2.62,2.6001763939857483,1.1,1.0683274120092392,5.79,6.368445038795471,7.04,6.615743398666382,8.84,8.96867060661316,4.35,4.276676177978516,5.59,6.6313217878341675,0.95,0.8990669548511505,4.43,4.5014567375183105,8.71,8.521518230438232,6.41,6.460750579833984,4.75,4.247836709022522,5.52,6.021169185638428,0.84,0.8005304783582687,0.95,0.9507508724927902,0.6,0.6571822315454483,0.95,0.9515829831361771,0.93,0.8143528699874878,0.95,0.8960522413253784,9.45,9.190876007080078,4.89,4.679379940032959,5.9,5.890547275543213,2.72,2.4001972675323486,6.47,6.318859219551086,0.95,0.9460028856992722,6.06,6.067694306373596,6.47,6.308081030845642,0.77,0.7010181546211243,0.95,0.9326143264770508,0.95,0.9442557543516159,0.95,0.9267096519470215,4.38,4.521738290786743,0.84,0.7908244282007217,1.04,0.9806234538555145,5.59,6.554777145385742,6.06,6.0633546113967896,0.95,0.9103234112262726,7.89,7.701524496078491,0.78,0.8034859150648117,0.95,0.911416545510292,7.89,7.700818061828613,7.04,6.533318877220154,5.59,6.537897109985352,6.15,6.252969741821289,7.04,6.5360188484191895
1.04,0.9753724038600922,0.82,0.7964266091585159,6.26,6.8837302923202515,2.28,1.9613795578479767,6.61,6.755163788795471,0.95,0.9290162473917007,1.49,1.6353668570518494,0.82,0.7530896365642548,7.94,7.870667576789856,3.6,3.505812644958496,0.95,0.9696187376976013,3.67,4.129436016082764,1.5,1.4715197086334229,4.01,4.347427725791931,0.68,0.6596159785985947,0.95,0.9266926646232605,2.48,2.856507658958435,1.1,1.0157025456428528,6.47,7.331830382347107,1.1,1.013040617108345,8.39,8.02482533454895,0.95,0.931621715426445,7.12,7.184022784233093,7.94,7.900083780288696,4.75,4.245530486106873,0.95,0.9319368302822113,5.9,5.892250657081604,3.6,3.504870116710663,4.52,4.45745325088501,0.86,0.8446059823036194,0.95,0.9292564988136292,2.37,2.4274415373802185,0.87,0.821193054318428,4.67,4.500752806663513,2.79,2.969107151031494,3.12,3.085877001285553,0.95,0.9173702895641327,2.64,2.648483097553253,4.83,5.2899699211120605,0.95,0.9347080439329147,0.95,0.9567491412162781,0.73,0.7698945850133896,0.95,0.9391569495201111,5.59,6.546851754188538,0.95,0.9148370921611786,3.1,2.9987944960594177,0.95,0.922982707619667,2.37,2.4467899203300476,0.95,0.9494884461164474,0.95,0.9495821893215179,0.77,0.7111304253339767
0.95,0.8357498496770859,0.88,1.0184669941663742,4.54,4.481221914291382,0.95,0.883494958281517,3.4,3.488331139087677,7.51,7.4768065214157104,1.88,1.9908629357814789,2.48,2.877085030078888,9.45,9.15696382522583,7.89,7.719136953353882,3.2,3.214945375919342,0.95,0.9305943548679352,4.7,4.613670825958252,0.95,0.8994665443897247,8.01,8.114638924598694,7.53,7.033286690711975,5.98,5.96601927280426,5.9,5.907283544540405,4.29,3.9943848252296448,6.28,6.4236849546432495,2.16,1.9270348250865936,7.94,7.897672772407532,1.49,1.6230406165122986,7.04,6.615555047988892,3.4,3.4671372771263123,4.83,5.3452582359313965,0.6,0.660386249423027,0.95,0.9185786247253418,0.86,1.222313791513443,3.12,3.0813040733337402,0.96,1.018557757139206,8.84,8.962349653244019,2.79,2.969837009906769,6.61,6.609290361404419,1.42,1.1104823797941208,4.83,5.290433764457703,4.33,4.264368712902069,0.95,0.9080797880887985,4.5,4.518237113952637,4.7,4.612589955329895,4.39,4.5361034870147705,0.7,0.6714347302913666,4.7,4.603665351867676,0.6,0.6339432597160339,7.62,7.55710768699646,0.95,0.9068360179662704,6.41,6.400556564331055,5.79,6.330278038978577,1.3,1.2733484208583832,3.75,3.8366820216178894,6.26,6.833338975906372
0.95,0.9199251979589462,2.81,3.1009953022003174,5.27,5.182331204414368,0.81,0.8054439872503281,3.12,3.0621631145477295,6.08,6.067032814025879,0.95,0.950986236333847,0.86,1.4490859806537628,2.12,2.23256379365921,0.76,0.8222913891077042,0.95,0.9370106905698776,5.27,5.221639633178711,2.16,1.918919175863266,0.77,0.6952545195817947,4.36,4.406007170677185,0.95,0.9587902724742889,6.47,6.324817657470703,0.98,1.3450576663017273,3.64,3.661105990409851,0.6,0.6220597326755524,2.12,2.1412469148635864,4.7,4.6095956563949585,4.75,4.246182084083557,6.47,7.326486706733704,0.95,0.9208545535802841,0.95,0.9204283505678177,4.1,3.9664902687072754,0.95,0.9474677890539169,0.95,0.9356692135334015,2.71,2.670955240726471,7.44,7.933781027793884,1.88,1.971000760793686,0.95,0.9444461762905121,1.5,1.4895596504211426,6.08,6.010553240776062,7.04,6.555350661277771,5.1,5.078529596328735,6.69,6.6796019077301025,0.78,0.808392658829689,2.81,3.1983867287635803,3.62,3.547466456890106,0.83,0.9333376437425613,7.89,7.701733946800232,0.95,0.9435963928699493,0.7,0.6721564680337906,0.95,0.9358207434415817,1.5,1.5005364120006561,0.81,0.8164612352848053,1.88,1.9539766907691956,4.52,4.422657012939453,0.95,0.8879472464323044
