"Real for Increasing PPM,0; ,None - All","Averages for Increasing PPM,0; ,None","Real for Increasing PPM,1; ,None - All","Averages for Increasing PPM,1; ,None"
,,2.28,1.9678348302841187
,,0.95,0.9445442855358124
,,1.42,1.1131149977445602
,,0.95,0.9167420417070389
,,4.85,4.2808369398117065
,,0.95,0.909028559923172
,,0.95,0.9494587332010269
,,2.37,2.4435790181159973
,,0.6,0.6375159472227097
,,4.83,5.296175241470337
,,3.2,3.18362957239151
,,0.95,0.943788155913353
,,6.15,6.25628399848938
,,1.49,1.624935269355774
,,0.95,0.9401756227016449
,,0.95,0.8987491726875305
,,5.79,6.335911273956299
,,1.49,1.6324848532676697
,,0.95,0.9554475694894791
,,0.95,0.9488103538751602
,,6.61,6.711103558540344
,,7.44,7.914993762969971
,,0.95,0.9344725459814072
,,0.95,0.9195732772350311
,,8.39,8.014461159706116
,,0.95,0.9124545753002167
,,0.95,0.9288991540670395
,,4.67,4.618697285652161
,,2.16,1.9273867011070251
,,4.4,4.47348690032959
,,4.67,4.616716027259827
,,7.44,7.97366988658905
,,2.79,2.9647013545036316
,,7.62,7.028761148452759
,,2.81,3.1764268279075623
,,4.67,4.52406919002533
,,0.77,0.6978538334369659
,,7.89,7.694732666015625
,,4.51,4.509769916534424
,,4.67,4.6155024766922
,,6.61,6.590797066688538
,,0.95,0.9328871667385101
,,1.05,0.9435650259256363
,,4.67,4.619045376777649
,,5.9,5.8803277015686035
,,2.28,1.9766837358474731
,,4.89,4.666195273399353
,,5.79,6.3692193031311035
,,0.95,0.9443627893924713
,,4.43,4.488858342170715
,,4.42,4.524535536766052
,,1.1,1.0127654075622559
,,0.95,0.9298183023929596
,,4.31,4.5338122844696045
,,8.39,7.990487813949585
,,3.75,3.8849331736564636
,,5.73,5.885565996170044
,,0.95,0.9190364331007004
,,4.42,4.519864559173584
,,0.77,0.6990520060062408
,,0.95,0.9148553311824799
,,4.36,4.335485458374023
,,2.72,2.3834235668182373
,,1.42,1.1182887256145477
,,1.39,1.7285336256027222
,,0.95,0.9156382977962494
,,2.16,1.9297194182872772
,,5.06,4.533416390419006
,,7.44,7.943046927452087
,,0.56,0.6618511378765106
,,0.95,0.944987028837204
,,1.39,1.7241824269294739
,,5.79,6.327461123466492
,,0.95,0.909245640039444
,,4.88,4.52058482170105
,,0.95,0.9367603063583374
,,0.84,0.777622863650322
,,0.95,0.9069313108921051
,,0.95,0.936649426817894
,,2.62,1.5874761044979095
,,4.88,4.507420778274536
,,2.16,1.9328452944755554
,,8.39,8.027698874473572
,,4.67,4.522248268127441
,,7.39,7.630721211433411
,,4.36,4.382062911987305
,,3.2,3.208959937095642
,,7.4,6.592202186584473
,,7.12,7.190601706504822
,,2.28,1.9619913697242737
,,0.95,0.9171800911426544
,,7.39,7.429278612136841
,,7.51,7.502741694450378
,,4.36,4.397547960281372
,,1.39,1.7254955470561981
,,0.84,0.7876835763454437
,,4.32,4.515559792518616
,,0.95,0.9231874942779541
,,0.95,0.9010845720767975
,,3.75,3.8354175090789795
,,0.95,0.9006872177124023
,,0.77,0.7286331504583359
,,0.95,0.9241315275430679
,,3.6,3.352139711380005
,,1.05,0.9358341544866562
,,6.61,6.593111038208008
,,8.01,7.950360894203186
,,4.89,4.676382780075073
,,4.5,4.5175840854644775
,,0.95,0.9252877831459045
,,5.59,6.624068021774292
,,1.39,1.7298457026481628
,,0.81,0.8141718804836273
,,5.59,6.621251702308655
,,2.62,1.5775578618049622
,,1.38,0.9740470796823502
,,0.95,0.9338628053665161
,,2.37,2.4247540831565857
,,0.95,0.9251588135957718
,,4.38,4.523342251777649
,,1.63,1.8126295804977417
,,4.02,4.205171763896942
,,6.47,7.24152946472168
,,4.42,4.520492672920227
,,0.73,0.7981098294258118
,,4.38,4.523545026779175
,,0.95,0.9342890828847885
,,4.67,4.619411110877991
,,0.81,0.8144307732582092
,,8.71,8.52759575843811
,,0.95,0.9254413098096848
,,0.95,0.9095601588487625
,,0.93,0.8137753903865814
,,0.95,0.9351291954517365
,,0.76,0.7992822229862213
,,2.16,1.9230874180793762
,,0.73,1.1939222067594528
,,0.56,0.6684853583574295
,,0.86,0.7996425628662109
,,0.95,0.9301791936159134
,,0.95,0.9469675421714783
,,7.89,7.712100625038147
,,2.62,1.5834466218948364
,,0.95,0.9100385457277298
,,0.95,0.933923751115799
,,1.88,1.959001213312149
,,0.88,1.0133848786354065
,,0.86,0.8072248250246048
,,6.41,6.461173892021179
,,4.83,5.194331526756287
,,4.02,4.2710264921188354
,,5.59,6.651654005050659
,,4.83,5.347459554672241
,,8.01,8.110841274261475
,,1.05,0.97084079682827
,,7.53,7.005054593086243
,,0.95,0.8932501971721649
,,4.4,4.461403489112854
,,0.95,0.9243780225515366
,,0.98,1.4262288808822632
,,3.75,3.9303243160247803
,,9.45,9.202574729919434
,,4.42,4.527401447296143
,,0.95,0.9214482009410858
,,7.4,6.771138787269592
,,0.95,0.9377984255552292
,,2.28,1.9733777940273285
,,4.85,4.282040119171143
,,5.9,5.8956263065338135
,,6.69,6.776344299316406
,,0.95,0.9178248047828674
,,0.88,0.886455625295639
,,0.95,0.9305808544158936
,,7.1,7.057926058769226
,,0.95,0.9397324621677399
,,6.41,6.459878206253052
,,0.95,0.9416024386882782
,,0.95,0.9377114027738571
,,0.95,0.9569176137447357
,,4.85,4.295602917671204
,,0.95,0.927902489900589
,,0.87,0.8045684099197388
,,4.89,4.662547826766968
,,0.95,0.9340057820081711
,,6.47,7.216304779052734
,,6.41,6.457920432090759
,,0.76,0.8007312268018723
,,3.95,3.9557405710220337
,,0.95,0.9004735350608826
,,0.81,0.8140393644571304
,,4.38,4.524027943611145
,,2.62,1.5875599384307861
,,2.81,3.1559808254241943
,,0.95,0.919385552406311
,,5.73,5.819541931152344
,,0.95,0.9292059540748596
,,0.95,0.9354391098022461
,,4.43,4.509061813354492
,,8.84,8.922908782958984
,,0.95,0.91550113260746
,,2.12,2.136825978755951
,,7.62,6.989802598953247
,,2.28,1.9700633883476257
,,0.95,0.9496759325265884
,,1.88,1.9600969552993774
,,5.59,6.641664147377014
,,3.67,4.022172510623932
,,7.44,7.929221272468567
,,0.95,0.9225582778453827
,,0.93,0.8211921006441116
,,0.95,0.922279953956604
,,2.81,3.180267035961151
,,5.9,5.894113183021545
,,0.95,0.9434143155813217
,,2.28,1.970713585615158
,,0.95,0.9119927138090134
,,0.95,0.9451037496328354
,,0.93,0.8110860884189606
,,0.95,0.9295728355646133
,,0.78,0.8097839653491974
,,7.53,7.029655337333679
,,2.16,1.9202572107315063
,,0.95,0.9443172365427017
,,0.95,0.9439426809549332
,,3.75,3.8659185767173767
,,1.39,1.7149956226348877
,,1.05,0.9419532716274261
,,0.95,0.9551795721054077
,,4.32,4.5304936170578
,,7.44,7.9569233655929565
,,0.95,0.9072588682174683
,,1.49,1.6243006587028503
,,0.95,0.9279647320508957
,,0.86,0.7964268773794174
,,4.31,4.533182263374329
,,4.33,4.299826264381409
,,5.59,6.601347923278809
,,0.56,0.6615968644618988
,,7.1,7.035324931144714
,,2.28,1.9394839406013489
,,4.43,4.50669801235199
,,7.51,7.4967732429504395
,,4.36,4.483037352561951
,,3.67,4.041116237640381
,,0.77,0.7032980173826218
,,0.95,0.9200061559677124
,,0.81,0.8150871843099594
,,7.62,7.093733429908752
,,4.36,4.4790743589401245
,,2.16,1.9262380301952362
,,0.95,0.9372555613517761
,,7.1,7.048192501068115
,,9.45,9.201477289199829
,,4.32,4.52414608001709
,,0.95,0.9416431337594986
,,5.59,6.548642516136169
,,3.2,3.179461121559143
,,1.38,0.9856765121221542
,,3.37,3.5916953682899475
,,0.95,0.9347640573978424
,,6.47,7.3334726095199585
,,6.06,6.054346084594727
,,0.95,0.9173447787761688
,,4.31,4.53183650970459
,,0.95,0.938074991106987
,,4.36,4.472724676132202
,,4.67,4.625009655952454
,,4.43,4.509477138519287
,,8.71,8.549957275390625
,,6.47,7.221756100654602
,,6.47,7.213140368461609
,,4.67,4.621949911117554
,,4.89,4.5423585176467896
,,4.33,4.268432199954987
,,0.95,0.8989691585302353
,,4.31,4.5341938734054565
,,7.53,6.979207277297974
,,0.95,0.9436789751052856
,,4.35,4.305506229400635
,,4.43,4.505213737487793
,,3.67,4.134086310863495
,,4.42,4.5239269733428955
,,0.95,0.9350484609603882
,,0.84,0.8114996999502182
,,0.95,0.9003747403621674
,,5.73,5.866938471794128
,,7.44,7.9397276639938354
,,0.95,0.951218843460083
,,1.42,1.132339894771576
,,0.95,0.9524761736392975
,,0.95,0.9165693372488022
,,2.62,1.5815787315368652
,,1.63,1.8129861950874329
,,4.35,4.317674517631531
,,2.12,2.1738662123680115
,,0.95,0.9519775658845901
,,1.88,1.97852024435997
,,4.52,4.441921591758728
,,5.73,5.783798933029175
,,6.69,6.753492832183838
,,0.95,0.9443981200456619
,,0.95,0.9438146948814392
,,0.95,0.9302430301904678
,,7.62,7.105961918830872
,,6.47,7.20117461681366
,,0.95,0.9199829250574112
,,3.67,4.028154492378235
,,4.42,4.522357940673828
,,0.86,0.7961759865283966
,,7.12,7.190283536911011
,,0.95,0.958508625626564
,,0.95,0.9564599245786667
,,4.88,4.4523327350616455
,,0.95,0.9302635341882706
,,4.36,4.477351546287537
,,0.95,0.9434485733509064
,,1.88,1.9843122959136963
,,0.95,0.9084354788064957
,,0.95,0.9237918108701706
,,2.72,2.396604895591736
,,4.85,4.2853875160217285
,,4.85,4.293323755264282
,,0.95,0.919097900390625
,,0.95,0.9441997557878494
,,7.39,7.427281975746155
,,7.53,7.040971994400024
,,0.73,0.7735434472560883
,,0.7,0.6716504395008087
,,5.06,4.544878840446472
,,1.38,0.9774616211652756
,,7.53,7.034808993339539
,,0.95,0.9388645589351654
,,0.95,0.9326870441436768
,,2.37,2.441970705986023
,,1.49,1.6159420311450958
,,4.39,4.535941243171692
,,2.72,2.319314122200012
,,6.41,6.397861123085022
,,3.37,3.6156579852104187
,,0.95,0.9405986219644547
,,4.36,4.399504065513611
,,0.95,0.9088353365659714
,,0.95,0.9430109858512878
,,2.16,1.9282631576061249
,,5.73,5.853257894515991
,,3.37,3.690976619720459
,,5.06,4.444763541221619
,,0.95,0.9120678305625916
,,4.67,4.5218483209609985
,,4.35,4.326929688453674
,,0.95,0.9336668252944946
,,0.95,0.9298200458288193
,,2.72,2.3882256150245667
,,3.67,4.1153524518013
,,4.52,4.462921738624573
,,0.95,0.933484673500061
,,7.53,6.968329191207886
,,4.33,4.2601706981658936
,,0.98,1.2059002220630646
,,0.95,0.896804690361023
,,5.9,5.870045185089111
,,4.42,4.518959164619446
,,0.95,0.9444124549627304
,,0.95,0.8943596482276917
,,8.01,8.113534331321716
,,0.95,0.9197733998298645
,,2.12,2.1443960070610046
,,0.95,0.9152341037988663
,,0.95,0.9437958300113678
,,0.86,1.237547129392624
,,0.95,0.942721500992775
,,0.95,0.9472069591283798
,,0.95,0.9444369375705719
,,5.79,6.367055892944336
,,0.95,0.9430738836526871
,,0.95,0.9442098587751389
,,3.12,3.0700647830963135
,,0.76,0.785249724984169
,,0.95,0.9049958288669586
,,0.6,0.6249633133411407
,,4.52,4.424471497535706
,,2.12,2.151816487312317
,,0.95,0.9173891544342041
,,1.1,1.0123625546693802
,,0.95,0.9589224010705948
,,7.44,7.9581475257873535
,,1.42,1.1110202819108963
,,6.15,6.252779006958008
,,4.85,4.28811514377594
,,8.01,8.1035817861557
,,0.95,0.9263162761926651
,,1.49,1.6354150176048279
,,4.85,4.3113720417022705
,,0.84,0.8118053823709488
,,2.81,3.206777274608612
,,2.79,2.9660797119140625
,,6.69,6.678689360618591
,,0.95,0.9340055137872696
,,4.52,4.464551210403442
,,2.28,1.9625487327575684
,,0.95,0.9443079978227615
,,4.88,4.513487219810486
,,0.95,0.9017582833766937
,,0.95,0.9477319717407227
,,8.84,8.970184087753296
,,4.85,4.2959898710250854
,,3.2,3.1936888098716736
,,0.95,0.9384626150131226
,,1.1,1.0389961004257202
,,4.42,4.525963306427002
,,0.94,0.8076694905757904
,,1.49,1.624839186668396
,,0.95,0.9147806614637375
,,0.95,0.9017017334699631
,,0.88,0.9227423965930939
,,1.49,1.6205803751945496
,,5.06,4.540858626365662
,,7.39,7.429885983467102
,,0.95,0.9164833277463913
,,3.67,4.087768912315369
,,0.7,0.694533571600914
,,0.87,0.8220028281211853
,,6.61,6.71569299697876
,,3.75,3.8295992612838745
,,1.63,1.7837797701358795
,,0.95,0.9526980966329575
,,0.95,0.9172293543815613
,,0.95,0.8986390829086304
,,0.95,0.9433804303407669
,,0.84,0.7850642949342728
,,0.95,0.9276434481143951
,,0.95,0.9168768376111984
,,1.38,0.9954318851232529
,,0.95,0.9336298555135727
,,0.95,0.9136608093976974
,,4.67,4.525920391082764
,,1.88,1.9620397686958313
,,6.47,6.328654527664185
,,4.31,4.534539699554443
,,7.44,7.906858444213867
,,8.71,8.551661729812622
,,4.89,4.68604588508606
,,4.43,4.498017430305481
,,0.95,0.8988417685031891
,,6.26,6.835205793380737
,,7.4,6.772258162498474
,,0.95,0.9264354556798935
,,3.12,3.088644027709961
,,6.26,6.83040714263916
,,0.95,0.9564929753541946
,,0.95,0.9003573209047318
,,2.12,2.1611202359199524
,,0.77,0.6942275762557983
,,0.95,0.9146053642034531
,,0.78,0.7134462520480156
,,7.12,7.189613103866577
,,1.39,1.7164888978004456
,,0.95,0.9260331243276596
,,0.95,0.929363876581192
,,4.38,4.521535277366638
,,0.7,0.6729518324136734
,,8.84,8.940483570098877
,,8.39,7.993967771530151
,,0.95,0.9471018314361572
,,7.4,6.795694351196289
,,7.1,7.0469900369644165
,,0.95,0.9437272250652313
,,0.76,0.7846305072307587
,,0.87,0.8224381506443024
,,1.1,1.0674927085638046
,,0.86,1.197558045387268
,,2.12,2.143475115299225
,,0.95,0.9610032886266708
,,0.94,0.8065370172262192
,,2.79,2.97460275888443
,,0.95,0.9348711967468262
,,1.88,1.9620987474918365
,,4.67,4.518240332603455
,,8.71,8.528877019882202
,,0.73,0.7641719728708267
,,4.02,4.2020599246025085
,,8.01,8.10611605644226
,,4.02,4.207917332649231
,,5.79,6.29365611076355
,,3.6,3.347738802433014
,,0.95,0.8979412168264389
,,3.37,3.6002315282821655
,,7.12,7.181660175323486
,,4.89,4.626340627670288
,,0.95,0.9437725394964218
,,3.75,3.8731876015663147
,,3.2,3.1828595399856567
,,7.89,7.717433571815491
,,4.83,5.291705131530762
,,4.36,4.481927990913391
,,0.95,0.9442804157733917
,,8.39,8.053313732147217
,,2.37,2.4395729899406433
,,6.15,6.304242491722107
,,8.84,8.96472954750061
,,3.75,3.845489203929901
,,5.9,5.873483300209045
,,4.35,4.280446290969849
,,0.95,0.9265912771224976
,,4.51,4.5130990743637085
,,0.7,0.6672352850437164
,,2.72,2.3956629037857056
,,0.95,0.949285626411438
,,7.4,6.780030250549316
,,0.87,0.8179370015859604
,,7.12,7.19216525554657
,,2.12,2.135783076286316
,,0.95,0.9187451601028442
,,4.88,4.496070146560669
,,4.42,4.521324396133423
,,0.95,0.9369954019784927
,,0.95,0.947172224521637
,,3.95,3.952836513519287
,,3.2,3.1808515191078186
,,1.49,1.6343407034873962
,,0.87,0.8172818869352341
,,1.49,1.59711554646492
,,0.95,0.9471686631441116
,,0.95,0.9338962882757187
,,0.7,0.6664396077394485
,,3.6,3.3670520782470703
,,0.95,0.9272810518741608
,,0.95,0.9385521858930588
,,4.5,4.5179972648620605
,,0.95,0.9395493716001511
,,0.84,0.8068446516990662
,,3.95,3.9336522221565247
,,0.95,0.944377675652504
,,0.95,0.9400246888399124
,,0.87,0.8138807415962219
,,0.98,1.2007877230644226
,,0.76,0.7821977287530899
,,1.49,1.59765625
,,8.71,8.553366899490356
,,6.26,6.820427179336548
,,0.95,0.9490514695644379
,,1.88,1.9741758108139038
,,0.95,0.9204612225294113
,,0.95,0.9151886403560638
,,6.15,6.26249086856842
,,7.62,7.075619220733643
,,7.51,7.4900065660476685
,,4.02,4.200612246990204
,,0.84,0.8073936700820923
,,4.88,4.463281750679016
,,0.95,0.9580109864473343
,,4.83,5.309580445289612
,,0.76,0.7918881177902222
,,0.95,0.9469040632247925
,,3.67,4.081415832042694
,,0.7,0.6689982861280441
,,4.38,4.517670750617981
,,0.95,0.9318628758192062
,,0.95,0.9458576291799545
,,0.95,0.9290943592786789
,,0.95,0.9191753715276718
,,1.88,1.9532710909843445
,,3.75,3.871103048324585
,,4.85,4.297783613204956
,,1.88,1.9712304472923279
,,1.04,0.9810493141412735
,,0.88,0.8835810422897339
,,2.81,3.1403843760490417
,,0.6,0.6221421808004379
,,2.12,2.1378706097602844
,,0.95,0.9267945140600204
,,0.95,0.9314339756965637
,,1.05,0.9458201825618744
,,8.84,8.964239358901978
,,7.39,7.391646862030029
,,0.78,0.8243760168552399
,,1.39,1.7157647609710693
,,0.84,0.8142504692077637
,,0.95,0.9483457952737808
,,6.06,6.078086853027344
,,3.67,4.050297796726227
,,7.39,7.394802808761597
,,4.88,4.531852841377258
,,0.95,0.9218717813491821
,,6.55,6.143831014633179
,,0.95,0.919162929058075
,,6.61,6.603676080703735
,,6.06,6.033747673034668
,,0.95,0.9500172138214111
,,3.75,3.9166043400764465
,,0.95,0.9072572737932205
,,4.43,4.498628735542297
,,7.1,7.085116982460022
,,0.6,0.6314871311187744
,,0.6,0.6331516802310944
,,0.95,0.8941857218742371
,,4.4,4.471844434738159
,,4.36,4.4811705350875854
,,0.95,0.911844789981842
,,7.44,7.918860673904419
,,3.37,3.6420100927352905
,,0.56,0.6622341424226761
,,0.95,0.9460252672433853
,,2.37,2.4195862412452698
,,0.95,0.9392140358686447
,,1.63,1.802904486656189
,,4.35,4.275514721870422
,,6.26,6.803545117378235
,,0.95,0.8920059055089951
,,0.87,0.8178249001502991
,,4.32,4.525530099868774
,,0.98,1.4294463396072388
,,2.81,3.209896743297577
,,2.37,2.4174972772598267
,,2.37,2.4379773139953613
,,4.51,4.512230396270752
,,4.36,4.415775775909424
,,0.98,1.277047038078308
,,0.95,0.9294200390577316
,,4.88,4.483452320098877
,,1.42,1.1225802451372147
,,4.85,4.280365943908691
,,0.86,0.8120220750570297
,,0.56,0.6665758043527603
,,5.27,5.211841344833374
,,4.36,4.483258485794067
,,6.06,6.06742000579834
,,3.12,3.0659123063087463
,,2.37,2.41970431804657
,,0.56,0.6616981327533722
,,6.15,6.320694327354431
,,6.15,6.27511203289032
,,1.05,0.9454526752233505
,,0.84,0.7887315303087234
,,0.95,0.9663907587528229
,,4.36,4.394140124320984
,,0.95,0.9215841144323349
,,0.95,0.9437556713819504
,,6.06,6.061102390289307
,,0.95,0.9310029447078705
,,6.55,6.1553486585617065
,,5.79,6.3686991930007935
,,2.28,1.9654090404510498
,,0.94,0.8071814179420471
,,1.42,1.1379259675741196
,,0.95,0.9195327460765839
,,7.51,7.506991028785706
,,0.95,0.8882583826780319
,,1.1,1.025865837931633
,,0.56,0.6618759632110596
,,0.95,0.9177746176719666
,,4.67,4.524831175804138
,,2.62,1.507045865058899
,,0.95,0.9248954057693481
,,4.89,4.608776569366455
,,0.95,0.9341253638267517
,,0.86,1.210124909877777
,,0.78,0.8092105388641357
,,3.6,3.3452029824256897
,,4.51,4.5069791078567505
,,4.36,4.483429431915283
,,6.06,6.088359951972961
,,7.1,7.077316999435425
,,4.4,4.472503185272217
,,4.85,4.24141001701355
,,8.01,8.087079524993896
,,4.43,4.500685930252075
,,0.95,0.9434828758239746
,,0.95,0.9449707865715027
,,7.4,6.762655854225159
,,0.98,1.187219649553299
,,8.84,8.856565952301025
,,1.04,0.9806070178747177
,,0.95,0.8963631391525269
,,0.95,0.930995836853981
,,5.06,4.38298499584198
,,3.75,3.868192732334137
,,2.12,2.1361523270606995
,,6.15,6.282778024673462
,,1.1,1.018247440457344
,,6.47,6.2274274826049805
,,0.56,0.6618075370788574
,,5.79,6.357960820198059
,,8.71,8.554220199584961
,,0.6,0.6226170361042023
,,1.49,1.635977864265442
,,2.62,1.4971798658370972
,,0.95,0.9412868171930313
,,4.32,4.519395112991333
,,0.84,0.8108152151107788
,,0.83,0.9304581582546234
,,0.88,0.9024890810251236
,,7.89,7.703591227531433
,,4.89,4.6263346672058105
,,1.88,1.980810433626175
,,0.95,0.9118147790431976
,,0.93,0.8135520219802856
,,0.95,0.9547570049762726
,,0.95,0.937200739979744
,,2.28,1.9686196744441986
,,4.31,4.514932751655579
,,3.12,3.06665176153183
,,1.49,1.6252871751785278
,,0.95,0.9307322651147842
,,0.95,0.9225031733512878
,,6.41,6.4603142738342285
,,0.95,0.9129639118909836
,,0.98,1.4448264241218567
,,4.33,4.268659174442291
,,9.45,9.171435356140137
,,3.67,4.022952914237976
,,0.95,0.9350262433290482
,,3.67,4.021955966949463
,,0.95,0.917787030339241
,,6.47,7.238553404808044
,,9.45,9.109817743301392
,,0.95,0.9326640367507935
,,5.59,6.538719177246094
,,6.06,6.055804967880249
,,0.95,0.9481419026851654
,,7.4,6.77673602104187
,,0.94,0.7975137084722519
,,0.73,1.1903993487358093
,,0.95,0.9172897040843964
,,5.73,5.808894515037537
,,0.95,0.9486360102891922
,,5.73,5.78552770614624
,,5.79,6.366118907928467
,,0.95,0.9252168387174606
,,0.93,0.8153539001941681
,,4.67,4.628359794616699
,,4.67,4.501959562301636
,,7.89,7.701276183128357
,,1.63,1.7968158423900604
,,4.35,4.291090130805969
,,0.95,0.8990791589021683
,,0.95,0.9414806067943573
,,1.49,1.608426809310913
,,0.95,0.9104397743940353
,,6.15,6.25350022315979
,,4.32,4.516321063041687
,,0.81,0.8154850155115128
,,4.31,4.513868689537048
,,4.33,4.193322420120239
,,3.75,3.884177327156067
,,3.37,3.590880274772644
,,0.95,0.9437071830034256
,,2.62,1.5848971903324127
,,8.39,8.022038459777832
,,7.4,6.752391695976257
,,4.42,4.506644010543823
,,4.89,4.649799585342407
,,8.84,8.94093108177185
,,6.55,6.147356748580933
,,7.44,7.968553185462952
,,3.95,3.9415777921676636
,,0.77,0.7080505341291428
,,0.87,0.8150627613067627
,,0.76,0.7826548963785172
,,3.95,3.887360692024231
,,0.95,0.9019526094198227
,,0.7,0.6701849102973938
,,6.61,6.7356202602386475
,,0.73,0.7961186468601227
,,4.36,4.415032148361206
,,1.49,1.6094796061515808
,,3.37,3.6820404529571533
,,0.95,0.901627317070961
,,0.95,0.9066583663225174
,,0.95,0.8901345282793045
,,0.95,0.9292012006044388
,,7.4,6.7854673862457275
,,4.02,4.200103282928467
,,0.6,0.6244955956935883
,,8.84,8.965250730514526
,,5.73,5.884333848953247
,,1.63,1.7895504236221313
,,0.73,0.7799080610275269
,,0.93,0.8221056759357452
,,0.95,0.9263893663883209
,,1.49,1.6018904745578766
,,0.95,0.9366876482963562
,,0.87,0.8049949407577515
,,0.81,0.8091601580381393
,,0.95,0.9441705048084259
,,3.6,3.3402172923088074
,,2.16,1.9287012219429016
,,0.95,0.9005827158689499
,,1.63,1.7883284091949463
,,0.76,0.7835322767496109
,,6.15,6.252641558647156
,,2.28,1.9636620581150055
,,0.73,1.1928215324878693
,,0.95,0.9586458802223206
,,6.47,6.328245162963867
,,5.9,5.868341565132141
,,5.9,5.878624200820923
,,1.38,0.9836179316043854
,,7.62,7.006696820259094
,,0.95,0.945820540189743
,,8.01,8.108543157577515
,,5.73,5.8042720556259155
,,4.5,4.516550183296204
,,3.95,3.9646723866462708
,,7.51,7.504217743873596
,,1.42,1.112170159816742
,,6.06,6.074901700019836
,,4.83,5.346359014511108
,,2.72,2.399403750896454
,,0.84,0.8060316890478134
,,0.73,0.7947712987661362
,,1.05,0.9355209767818451
,,0.7,0.6718667596578598
,,0.95,0.9187004715204239
,,6.47,7.203992128372192
,,2.72,2.396892786026001
,,2.81,3.1790295243263245
,,0.83,0.9290186017751694
,,0.87,0.8216227442026138
,,0.95,0.9204959124326706
,,0.95,0.9421906620264053
,,1.1,1.0173493176698685
,,7.1,7.06295645236969
,,0.95,0.9539285004138947
,,0.95,0.9264693260192871
,,2.12,2.139793634414673
,,0.95,0.9158284366130829
,,2.62,1.51268270611763
,,2.81,3.1736552715301514
,,5.27,5.221778750419617
,,7.4,6.755258083343506
,,0.95,0.9503045678138733
,,0.95,0.9391122311353683
,,0.95,0.9340895116329193
,,3.12,3.088959276676178
,,4.89,4.685046076774597
,,4.67,4.521835923194885
,,0.95,0.9453715980052948
,,0.95,0.8753995150327682
,,0.95,0.9135907739400864
,,2.81,3.187425911426544
,,0.95,0.9063755720853806
,,0.95,0.9362822473049164
,,0.95,0.9410361796617508
,,0.76,0.7914212346076965
,,4.67,4.6151628494262695
,,5.79,6.349722623825073
,,0.86,1.3251906633377075
,,4.85,4.316926002502441
,,3.67,4.030842125415802
,,2.37,2.4201126098632812
,,1.38,0.9747294783592224
,,2.12,2.1383379101753235
,,6.69,6.775772452354431
,,2.12,2.1462363600730896
,,0.95,0.9016837775707245
,,0.95,0.9400781840085983
,,0.73,0.77552729845047
,,0.95,0.9086667597293854
,,0.95,0.939547672867775
,,1.63,1.8002574443817139
,,4.5,4.5170897245407104
,,0.95,0.9443943947553635
,,6.15,6.323818922042847
,,2.16,1.9183410108089447
,,3.67,4.074099659919739
,,6.55,6.139487028121948
,,0.95,0.9379225969314575
,,0.95,0.9371829926967621
,,0.95,0.9108133167028427
,,0.95,0.9423360973596573
,,6.26,6.794841527938843
,,5.06,4.52810263633728
,,4.36,4.483774423599243
,,0.95,0.9196837693452835
,,0.95,0.927023395895958
,,5.27,5.203458786010742
,,0.95,0.9201487749814987
,,2.72,2.394373893737793
,,6.15,6.32824182510376
,,0.95,0.9334735125303268
,,0.95,0.9263164103031158
,,0.73,1.1788915246725082
,,0.95,0.9122437834739685
,,8.71,8.552514791488647
,,0.78,0.8067569583654404
,,0.86,0.7923533767461777
,,0.95,0.9172592163085938
,,4.31,4.524164915084839
,,1.1,1.0119598805904388
,,0.95,0.9515515863895416
,,0.83,0.935259997844696
,,2.62,1.5269769430160522
,,1.88,1.9810307025909424
,,2.81,3.1653749346733093
,,9.45,9.200817346572876
,,3.6,3.294051229953766
,,6.06,6.052765369415283
,,4.67,4.524482250213623
,,0.95,0.9359141886234283
,,0.95,0.9497508853673935
,,5.59,6.629839181900024
,,0.56,0.6712691336870193
,,0.95,0.9365718960762024
,,0.95,0.9406319260597229
,,4.31,4.53564977645874
,,0.95,0.8935611546039581
,,4.85,4.30994725227356
,,4.02,4.203590214252472
,,0.93,0.8149016499519348
,,2.62,1.51744744181633
,,0.84,0.7971052527427673
,,2.81,3.191884934902191
,,0.95,0.9221810698509216
,,0.95,0.9680414944887161
,,0.95,0.8731321096420288
,,6.47,6.319783926010132
,,0.95,0.9284112602472305
,,1.05,0.962520569562912
,,0.95,0.9205193668603897
,,4.31,4.520554542541504
,,3.2,3.1873583793640137
,,3.12,3.088732600212097
,,5.79,6.355204701423645
,,2.62,1.5875203013420105
,,4.5,4.516871929168701
,,0.95,0.9337021857500076
,,0.95,0.9383146613836288
,,0.95,0.9209558367729187
,,4.32,4.52386999130249
,,6.47,7.3306849002838135
,,0.95,0.9182854145765305
,,0.95,0.9142487049102783
,,0.95,0.898973748087883
,,4.88,4.537088871002197
,,8.01,8.110103607177734
,,0.95,0.9296622574329376
,,4.33,4.304184854030609
,,0.95,0.9474145323038101
,,0.95,0.9423299878835678
,,3.75,3.8740280270576477
,,0.95,0.943084716796875
,,3.6,3.3661815524101257
,,0.95,0.9318580031394958
,,4.85,4.274739623069763
,,0.95,0.9432965964078903
,,0.95,0.9186519980430603
,,4.4,4.440530180931091
,,6.06,6.058850646018982
,,0.95,0.9200711399316788
,,0.95,0.9133410304784775
,,0.95,0.94432432949543
,,2.62,1.5056338012218475
,,2.12,2.1482983827590942
,,3.67,4.132336795330048
,,0.81,0.8101571351289749
