Time,Current,Spin Coating,Increasing PPM,Temperature,Repeat Sensor Use,Days Elapsed,Concentration
15.00,-0.15,1.00,1.00,24.80,1.00,15.00,0.95
15.00,-0.12,1.00,1.00,24.80,1.00,15.00,0.95
15.00,-0.18,1.00,1.00,30.00,1.00,15.00,0.95
15.00,-0.15,1.00,1.00,29.50,1.00,15.00,0.95
15.00,-0.22,1.00,1.00,35.00,1.00,15.00,0.95
15.00,-0.16,1.00,1.00,34.50,1.00,15.00,0.95
15.00,-0.19,1.00,1.00,40.00,1.00,15.00,0.95
15.00,-0.16,1.00,1.00,40.20,1.00,15.00,0.95
15.00,-0.17,1.00,1.00,45.20,1.00,15.00,0.95
15.00,-0.17,1.00,1.00,45.00,1.00,15.00,0.95
15.00,-6.02,1.00,0.00,22.00,1.00,1.00,6.60
15.00,-4.22,1.00,0.00,22.00,1.00,1.00,5.00
15.00,-2.47,1.00,0.00,22.00,1.00,1.00,3.20
15.00,-1.08,1.00,0.00,22.00,1.00,1.00,1.30
15.00,-1.39,0.00,1.00,22.00,1.00,31.00,4.31
15.00,-1.37,0.00,1.00,22.00,1.00,31.00,4.32
15.00,-1.20,0.00,1.00,22.00,1.00,31.00,4.36
15.00,-1.29,0.00,1.00,22.00,1.00,31.00,4.38
15.00,-1.46,0.00,1.00,22.00,1.00,31.00,4.39
15.00,-1.18,0.00,1.00,22.00,1.00,31.00,4.40
15.00,-1.32,0.00,1.00,22.00,1.00,31.00,4.42
15.00,-1.24,0.00,1.00,22.00,1.00,31.00,4.43
15.00,-1.32,0.00,1.00,22.00,1.00,31.00,4.50
15.00,-1.24,0.00,1.00,22.00,1.00,31.00,4.51
15.00,-1.21,0.00,1.00,22.00,1.00,31.00,4.52
15.00,-0.33,1.00,1.00,22.00,1.00,1.00,1.04
15.00,-1.48,1.00,1.00,22.00,1.00,1.00,3.12
15.00,-2.66,1.00,1.00,22.00,1.00,1.00,5.27
15.00,-3.68,1.00,1.00,22.00,1.00,,7.10
15.00,-2.89,1.00,0.00,22.00,1.00,1.00,5.10
15.00,-1.51,1.00,0.00,22.00,1.00,1.00,3.62
15.00,-0.22,1.00,0.00,22.00,1.00,1.00,0.82
15.00,-3.27,1.00,0.00,22.00,1.00,1.00,7.94
15.00,-0.34,1.00,1.00,22.00,2.00,2.00,0.76
15.00,-0.65,1.00,1.00,22.00,2.00,2.00,1.10
15.00,-1.76,1.00,1.00,22.00,2.00,2.00,3.20
15.00,-2.20,1.00,1.00,22.00,2.00,2.00,5.90
15.00,-4.20,1.00,1.00,22.00,2.00,2.00,7.39
15.00,-4.32,1.00,1.00,22.00,2.00,2.00,7.89
15.00,-2.95,1.00,0.00,22.00,2.00,2.00,5.98
15.00,-1.26,1.00,0.00,22.00,2.00,2.00,2.62
15.00,-0.46,1.00,0.00,22.00,2.00,2.00,0.86
15.00,-0.45,1.00,1.00,22.00,3.00,3.00,0.88
15.00,-1.07,1.00,1.00,22.00,3.00,3.00,2.12
15.00,-1.99,1.00,1.00,22.00,3.00,3.00,4.35
15.00,-3.06,1.00,1.00,22.00,3.00,3.00,6.26
15.00,-3.79,1.00,1.00,22.00,3.00,3.00,7.44
15.00,-3.50,1.00,1.00,22.00,3.00,3.00,8.71
15.00,-3.95,1.00,1.00,22.00,3.00,3.00,8.39
15.00,-1.21,1.00,0.00,22.00,3.00,3.00,2.71
15.00,-0.39,1.00,0.00,22.00,3.00,3.00,0.97
15.00,-0.08,1.00,1.00,22.00,1.00,5.00,0.93
15.00,-2.50,1.00,1.00,22.00,1.00,5.00,3.18
15.00,-3.81,1.00,1.00,22.00,1.00,5.00,4.70
15.00,-4.78,1.00,1.00,22.00,1.00,5.00,6.10
15.00,-6.12,1.00,1.00,22.00,1.00,5.00,7.89
15.00,-6.55,1.00,1.00,22.00,1.00,5.00,8.02
15.00,-4.52,1.00,0.00,22.00,1.00,5.00,6.12
15.00,-3.40,1.00,0.00,22.00,1.00,5.00,4.68
15.00,-2.61,1.00,0.00,22.00,3.00,3.00,6.50
16.00,-1.76,1.00,0.00,22.00,3.00,3.00,4.20
16.00,-1.98,1.00,0.00,22.00,1.00,5.00,2.93
16.00,-0.35,1.00,0.00,22.00,1.00,5.00,1.10
16.00,-0.33,1.00,1.00,22.00,1.00,9.00,1.04
16.00,-1.48,1.00,1.00,22.00,1.00,9.00,3.12
16.00,-2.66,1.00,1.00,22.00,1.00,9.00,5.27
16.00,-3.68,1.00,1.00,22.00,1.00,9.00,7.10
16.00,-2.77,1.00,0.00,22.00,1.00,9.00,5.10
16.00,-1.51,1.00,0.00,22.00,1.00,9.00,3.62
16.00,-0.22,1.00,0.00,22.00,1.00,9.00,0.82
16.00,-0.22,1.00,1.00,22.00,1.00,9.00,0.60
16.00,-0.26,1.00,1.00,22.00,1.00,9.00,0.56
16.00,-0.71,1.00,1.00,22.00,1.00,9.00,1.49
16.00,-0.74,1.00,1.00,22.00,1.00,9.00,1.63
16.00,-0.78,1.00,1.00,22.00,1.00,9.00,1.88
16.00,-1.61,1.00,1.00,22.00,1.00,9.00,3.37
16.00,-1.89,1.00,1.00,22.00,1.00,9.00,3.75
16.00,-3.20,1.00,1.00,22.00,1.00,9.00,6.15
16.00,-3.42,1.00,1.00,22.00,1.00,9.00,6.06
16.00,-2.95,1.00,1.00,22.00,1.00,9.00,6.47
16.00,-1.61,1.00,0.00,22.00,1.00,9.00,3.64
16.00,-0.40,1.00,0.00,22.00,1.00,9.00,0.70
16.00,-0.34,1.00,1.00,10.40,1.00,11.00,0.95
16.00,-0.22,1.00,1.00,10.90,1.00,11.00,0.95
16.00,-0.22,1.00,1.00,11.00,1.00,11.00,0.95
16.00,-0.38,1.00,1.00,15.30,1.00,11.00,0.95
16.00,-0.24,1.00,1.00,15.40,1.00,11.00,0.95
16.00,-0.27,1.00,1.00,15.50,1.00,11.00,0.95
16.00,-0.42,1.00,1.00,20.30,1.00,11.00,0.95
16.00,-0.31,1.00,1.00,20.30,1.00,11.00,0.95
16.00,-0.31,1.00,1.00,20.50,1.00,11.00,0.95
16.00,-0.32,1.00,1.00,24.90,1.00,11.00,0.95
16.00,-0.31,1.00,1.00,24.90,1.00,11.00,0.95
16.00,-0.29,1.00,1.00,24.90,1.00,11.00,0.95
16.00,-0.40,1.00,1.00,30.10,1.00,11.00,0.95
16.00,-0.23,1.00,1.00,29.90,1.00,11.00,0.95
16.00,-0.22,1.00,1.00,29.80,1.00,11.00,0.95
16.00,-0.30,1.00,1.00,35.60,1.00,11.00,0.95
16.00,-0.23,1.00,1.00,35.20,1.00,11.00,0.95
16.00,-0.22,1.00,1.00,34.80,1.00,11.00,0.95
16.00,-0.31,1.00,1.00,40.80,1.00,11.00,0.95
16.00,-0.23,1.00,1.00,39.90,1.00,11.00,0.95
16.00,-0.22,1.00,1.00,40.50,1.00,11.00,0.95
16.00,-0.30,1.00,1.00,46.30,1.00,11.00,0.95
16.00,-0.20,1.00,1.00,45.30,1.00,11.00,0.95
16.00,-0.20,1.00,1.00,44.90,1.00,11.00,0.95
16.00,-0.10,1.00,1.00,9.90,1.00,15.00,0.95
16.00,-0.09,1.00,1.00,10.20,1.00,15.00,0.95
16.00,-0.11,1.00,1.00,15.20,1.00,15.00,0.95
16.00,-0.09,1.00,1.00,15.00,1.00,15.00,0.95
16.00,-0.13,1.00,1.00,20.00,1.00,15.00,0.95
16.00,-0.11,1.00,1.00,20.00,1.00,15.00,0.95
16.00,-0.15,1.00,1.00,24.80,1.00,15.00,0.95
16.00,-0.11,1.00,1.00,24.80,1.00,15.00,0.95
16.00,-0.17,1.00,1.00,30.00,1.00,15.00,0.95
16.00,-0.15,1.00,1.00,29.50,1.00,15.00,0.95
16.00,-0.21,1.00,1.00,35.00,1.00,15.00,0.95
16.00,-0.15,1.00,1.00,34.50,1.00,15.00,0.95
16.00,-0.18,1.00,1.00,40.00,1.00,15.00,0.95
16.00,-0.15,1.00,1.00,40.20,1.00,15.00,0.95
16.00,-0.16,1.00,1.00,45.20,1.00,15.00,0.95
16.00,-0.17,1.00,1.00,45.00,1.00,15.00,0.95
16.00,-5.74,1.00,0.00,22.00,1.00,1.00,6.60
16.00,-4.00,1.00,0.00,22.00,1.00,1.00,5.00
16.00,-2.37,1.00,0.00,22.00,1.00,1.00,3.20
16.00,-1.04,1.00,0.00,22.00,1.00,1.00,1.30
16.00,-1.35,0.00,1.00,22.00,1.00,31.00,4.31
16.00,-1.34,0.00,1.00,22.00,1.00,31.00,4.32
16.00,-1.17,0.00,1.00,22.00,1.00,31.00,4.36
16.00,-1.25,0.00,1.00,22.00,1.00,31.00,4.38
16.00,-1.41,0.00,1.00,22.00,1.00,31.00,4.39
16.00,-1.15,0.00,1.00,22.00,1.00,31.00,4.40
16.00,-1.30,0.00,1.00,22.00,1.00,31.00,4.42
16.00,-1.21,0.00,1.00,22.00,1.00,31.00,4.43
16.00,-1.29,0.00,1.00,22.00,1.00,31.00,4.50
16.00,-1.20,0.00,1.00,22.00,1.00,31.00,4.51
16.00,-1.18,0.00,1.00,22.00,1.00,31.00,4.52
16.00,-0.32,1.00,1.00,22.00,1.00,1.00,1.04
16.00,-1.41,1.00,1.00,22.00,1.00,1.00,3.12
16.00,-2.57,1.00,1.00,22.00,1.00,1.00,5.27
16.00,-3.53,1.00,1.00,22.00,1.00,,7.10
16.00,-2.77,1.00,0.00,22.00,1.00,1.00,5.10
16.00,-1.46,1.00,0.00,22.00,1.00,1.00,3.62
16.00,-0.21,1.00,0.00,22.00,1.00,1.00,0.82
16.00,-3.16,1.00,0.00,22.00,1.00,1.00,7.94
16.00,-0.32,1.00,1.00,22.00,2.00,2.00,0.76
16.00,-0.63,1.00,1.00,22.00,2.00,2.00,1.10
16.00,-1.70,1.00,1.00,22.00,2.00,2.00,3.20
16.00,-2.14,1.00,1.00,22.00,2.00,2.00,5.90
16.00,-4.02,1.00,1.00,22.00,2.00,2.00,7.39
16.00,-4.17,1.00,1.00,22.00,2.00,2.00,7.89
16.00,-2.84,1.00,0.00,22.00,2.00,2.00,5.98
16.00,-1.21,1.00,0.00,22.00,2.00,2.00,2.62
16.00,-0.44,1.00,0.00,22.00,2.00,2.00,0.86
16.00,-0.43,1.00,1.00,22.00,3.00,3.00,0.88
16.00,-1.02,1.00,1.00,22.00,3.00,3.00,2.12
16.00,-1.93,1.00,1.00,22.00,3.00,3.00,4.35
16.00,-2.95,1.00,1.00,22.00,3.00,3.00,6.26
16.00,-3.65,1.00,1.00,22.00,3.00,3.00,7.44
16.00,-3.40,1.00,1.00,22.00,3.00,3.00,8.71
16.00,-3.82,1.00,1.00,22.00,3.00,3.00,8.39
16.00,-1.16,1.00,0.00,22.00,3.00,3.00,2.71
16.00,-0.38,1.00,0.00,22.00,3.00,3.00,0.97
16.00,-0.07,1.00,1.00,22.00,1.00,5.00,0.93
16.00,-2.31,1.00,1.00,22.00,1.00,5.00,3.18
16.00,-3.54,1.00,1.00,22.00,1.00,5.00,4.70
16.00,-4.52,1.00,1.00,22.00,1.00,5.00,6.10
16.00,-5.82,1.00,1.00,22.00,1.00,5.00,7.89
16.00,-6.25,1.00,1.00,22.00,1.00,5.00,8.02
16.00,-4.31,1.00,0.00,22.00,1.00,5.00,6.12
16.00,-3.23,1.00,0.00,22.00,1.00,5.00,4.68
16.00,-2.53,1.00,0.00,22.00,3.00,3.00,6.50
17.00,-1.71,1.00,0.00,22.00,3.00,3.00,4.20
17.00,-1.88,1.00,0.00,22.00,1.00,5.00,2.93
17.00,-0.34,1.00,0.00,22.00,1.00,5.00,1.10
17.00,-0.32,1.00,1.00,22.00,1.00,9.00,1.04
17.00,-1.41,1.00,1.00,22.00,1.00,9.00,3.12
17.00,-2.57,1.00,1.00,22.00,1.00,9.00,5.27
17.00,-3.53,1.00,1.00,22.00,1.00,9.00,7.10
17.00,-2.66,1.00,0.00,22.00,1.00,9.00,5.10
17.00,-1.46,1.00,0.00,22.00,1.00,9.00,3.62
17.00,-0.21,1.00,0.00,22.00,1.00,9.00,0.82
17.00,-0.20,1.00,1.00,22.00,1.00,9.00,0.60
17.00,-0.25,1.00,1.00,22.00,1.00,9.00,0.56
17.00,-0.68,1.00,1.00,22.00,1.00,9.00,1.49
17.00,-0.71,1.00,1.00,22.00,1.00,9.00,1.63
17.00,-0.75,1.00,1.00,22.00,1.00,9.00,1.88
17.00,-1.52,1.00,1.00,22.00,1.00,9.00,3.37
17.00,-1.78,1.00,1.00,22.00,1.00,9.00,3.75
17.00,-3.01,1.00,1.00,22.00,1.00,9.00,6.15
17.00,-3.24,1.00,1.00,22.00,1.00,9.00,6.06
17.00,-2.83,1.00,1.00,22.00,1.00,9.00,6.47
17.00,-1.52,1.00,0.00,22.00,1.00,9.00,3.64
17.00,-0.39,1.00,0.00,22.00,1.00,9.00,0.70
17.00,-0.32,1.00,1.00,10.40,1.00,11.00,0.95
17.00,-0.21,1.00,1.00,10.90,1.00,11.00,0.95
17.00,-0.22,1.00,1.00,11.00,1.00,11.00,0.95
17.00,-0.36,1.00,1.00,15.30,1.00,11.00,0.95
17.00,-0.24,1.00,1.00,15.40,1.00,11.00,0.95
17.00,-0.27,1.00,1.00,15.50,1.00,11.00,0.95
17.00,-0.40,1.00,1.00,20.30,1.00,11.00,0.95
17.00,-0.30,1.00,1.00,20.30,1.00,11.00,0.95
17.00,-0.30,1.00,1.00,20.50,1.00,11.00,0.95
17.00,-0.32,1.00,1.00,24.90,1.00,11.00,0.95
17.00,-0.30,1.00,1.00,24.90,1.00,11.00,0.95
17.00,-0.29,1.00,1.00,24.90,1.00,11.00,0.95
17.00,-0.38,1.00,1.00,30.10,1.00,11.00,0.95
17.00,-0.23,1.00,1.00,29.90,1.00,11.00,0.95
17.00,-0.21,1.00,1.00,29.80,1.00,11.00,0.95
17.00,-0.29,1.00,1.00,35.60,1.00,11.00,0.95
17.00,-0.23,1.00,1.00,35.20,1.00,11.00,0.95
17.00,-0.22,1.00,1.00,34.80,1.00,11.00,0.95
17.00,-0.30,1.00,1.00,40.80,1.00,11.00,0.95
17.00,-0.23,1.00,1.00,39.90,1.00,11.00,0.95
17.00,-0.22,1.00,1.00,40.50,1.00,11.00,0.95
17.00,-0.30,1.00,1.00,46.30,1.00,11.00,0.95
17.00,-0.20,1.00,1.00,45.30,1.00,11.00,0.95
17.00,-0.20,1.00,1.00,44.90,1.00,11.00,0.95
17.00,-0.10,1.00,1.00,9.90,1.00,15.00,0.95
17.00,-0.09,1.00,1.00,10.20,1.00,15.00,0.95
17.00,-0.10,1.00,1.00,15.20,1.00,15.00,0.95
17.00,-0.08,1.00,1.00,15.00,1.00,15.00,0.95
17.00,-0.12,1.00,1.00,20.00,1.00,15.00,0.95
17.00,-0.11,1.00,1.00,20.00,1.00,15.00,0.95
17.00,-0.14,1.00,1.00,24.80,1.00,15.00,0.95
17.00,-0.11,1.00,1.00,24.80,1.00,15.00,0.95
17.00,-0.16,1.00,1.00,30.00,1.00,15.00,0.95
17.00,-0.14,1.00,1.00,29.50,1.00,15.00,0.95
17.00,-0.20,1.00,1.00,35.00,1.00,15.00,0.95
17.00,-0.15,1.00,1.00,34.50,1.00,15.00,0.95
17.00,-0.18,1.00,1.00,40.00,1.00,15.00,0.95
17.00,-0.15,1.00,1.00,40.20,1.00,15.00,0.95
17.00,-0.16,1.00,1.00,45.20,1.00,15.00,0.95
17.00,-0.17,1.00,1.00,45.00,1.00,15.00,0.95
17.00,-5.51,1.00,0.00,22.00,1.00,1.00,6.60
17.00,-3.82,1.00,0.00,22.00,1.00,1.00,5.00
17.00,-2.28,1.00,0.00,22.00,1.00,1.00,3.20
17.00,-1.01,1.00,0.00,22.00,1.00,1.00,1.30
17.00,-1.31,0.00,1.00,22.00,1.00,31.00,4.31
17.00,-1.30,0.00,1.00,22.00,1.00,31.00,4.32
17.00,-1.14,0.00,1.00,22.00,1.00,31.00,4.36
17.00,-1.23,0.00,1.00,22.00,1.00,31.00,4.38
17.00,-1.37,0.00,1.00,22.00,1.00,31.00,4.39
17.00,-1.13,0.00,1.00,22.00,1.00,31.00,4.40
17.00,-1.27,0.00,1.00,22.00,1.00,31.00,4.42
17.00,-1.18,0.00,1.00,22.00,1.00,31.00,4.43
17.00,-1.25,0.00,1.00,22.00,1.00,31.00,4.50
17.00,-1.17,0.00,1.00,22.00,1.00,31.00,4.51
17.00,-1.14,0.00,1.00,22.00,1.00,31.00,4.52
17.00,-0.31,1.00,1.00,22.00,1.00,1.00,1.04
17.00,-1.36,1.00,1.00,22.00,1.00,1.00,3.12
17.00,-2.48,1.00,1.00,22.00,1.00,1.00,5.27
17.00,-3.40,1.00,1.00,22.00,1.00,,7.10
17.00,-2.66,1.00,0.00,22.00,1.00,1.00,5.10
17.00,-1.41,1.00,0.00,22.00,1.00,1.00,3.62
17.00,-0.21,1.00,0.00,22.00,1.00,1.00,0.82
17.00,-3.07,1.00,0.00,22.00,1.00,1.00,7.94
17.00,-0.30,1.00,1.00,22.00,2.00,2.00,0.76
17.00,-0.61,1.00,1.00,22.00,2.00,2.00,1.10
17.00,-1.64,1.00,1.00,22.00,2.00,2.00,3.20
17.00,-2.09,1.00,1.00,22.00,2.00,2.00,5.90
17.00,-3.89,1.00,1.00,22.00,2.00,2.00,7.39
17.00,-4.05,1.00,1.00,22.00,2.00,2.00,7.89
17.00,-2.75,1.00,0.00,22.00,2.00,2.00,5.98
17.00,-1.17,1.00,0.00,22.00,2.00,2.00,2.62
17.00,-0.42,1.00,0.00,22.00,2.00,2.00,0.86
17.00,-0.41,1.00,1.00,22.00,3.00,3.00,0.88
17.00,-0.99,1.00,1.00,22.00,3.00,3.00,2.12
17.00,-1.87,1.00,1.00,22.00,3.00,3.00,4.35
17.00,-2.86,1.00,1.00,22.00,3.00,3.00,6.26
17.00,-3.53,1.00,1.00,22.00,3.00,3.00,7.44
17.00,-3.31,1.00,1.00,22.00,3.00,3.00,8.71
17.00,-3.70,1.00,1.00,22.00,3.00,3.00,8.39
17.00,-1.12,1.00,0.00,22.00,3.00,3.00,2.71
17.00,-0.37,1.00,0.00,22.00,3.00,3.00,0.97
17.00,-0.06,1.00,1.00,22.00,1.00,5.00,0.93
17.00,-2.14,1.00,1.00,22.00,1.00,5.00,3.18
17.00,-3.36,1.00,1.00,22.00,1.00,5.00,4.70
17.00,-4.31,1.00,1.00,22.00,1.00,5.00,6.10
17.00,-5.62,1.00,1.00,22.00,1.00,5.00,7.89
17.00,-6.02,1.00,1.00,22.00,1.00,5.00,8.02
17.00,-4.12,1.00,0.00,22.00,1.00,5.00,6.12
17.00,-3.08,1.00,0.00,22.00,1.00,5.00,4.68
17.00,-2.46,1.00,0.00,22.00,3.00,3.00,6.50
18.00,-1.66,1.00,0.00,22.00,3.00,3.00,4.20
18.00,-1.78,1.00,0.00,22.00,1.00,5.00,2.93
18.00,-0.34,1.00,0.00,22.00,1.00,5.00,1.10
18.00,-0.31,1.00,1.00,22.00,1.00,9.00,1.04
18.00,-1.36,1.00,1.00,22.00,1.00,9.00,3.12
18.00,-2.48,1.00,1.00,22.00,1.00,9.00,5.27
18.00,-3.40,1.00,1.00,22.00,1.00,9.00,7.10
18.00,-2.57,1.00,0.00,22.00,1.00,9.00,5.10
18.00,-1.41,1.00,0.00,22.00,1.00,9.00,3.62
18.00,-0.21,1.00,0.00,22.00,1.00,9.00,0.82
18.00,-0.20,1.00,1.00,22.00,1.00,9.00,0.60
18.00,-0.24,1.00,1.00,22.00,1.00,9.00,0.56
18.00,-0.65,1.00,1.00,22.00,1.00,9.00,1.49
18.00,-0.68,1.00,1.00,22.00,1.00,9.00,1.63
18.00,-0.71,1.00,1.00,22.00,1.00,9.00,1.88
18.00,-1.44,1.00,1.00,22.00,1.00,9.00,3.37
18.00,-1.69,1.00,1.00,22.00,1.00,9.00,3.75
18.00,-2.84,1.00,1.00,22.00,1.00,9.00,6.15
18.00,-3.07,1.00,1.00,22.00,1.00,9.00,6.06
18.00,-2.72,1.00,1.00,22.00,1.00,9.00,6.47
18.00,-1.45,1.00,0.00,22.00,1.00,9.00,3.64
18.00,-0.37,1.00,0.00,22.00,1.00,9.00,0.70
18.00,-0.30,1.00,1.00,10.40,1.00,11.00,0.95
18.00,-0.21,1.00,1.00,10.90,1.00,11.00,0.95
18.00,-0.21,1.00,1.00,11.00,1.00,11.00,0.95
18.00,-0.34,1.00,1.00,15.30,1.00,11.00,0.95
18.00,-0.23,1.00,1.00,15.40,1.00,11.00,0.95
18.00,-0.26,1.00,1.00,15.50,1.00,11.00,0.95
18.00,-0.38,1.00,1.00,20.30,1.00,11.00,0.95
18.00,-0.30,1.00,1.00,20.30,1.00,11.00,0.95
18.00,-0.29,1.00,1.00,20.50,1.00,11.00,0.95
18.00,-0.31,1.00,1.00,24.90,1.00,11.00,0.95
18.00,-0.30,1.00,1.00,24.90,1.00,11.00,0.95
18.00,-0.28,1.00,1.00,24.90,1.00,11.00,0.95
18.00,-0.36,1.00,1.00,30.10,1.00,11.00,0.95
18.00,-0.22,1.00,1.00,29.90,1.00,11.00,0.95
18.00,-0.21,1.00,1.00,29.80,1.00,11.00,0.95
18.00,-0.28,1.00,1.00,35.60,1.00,11.00,0.95
18.00,-0.22,1.00,1.00,35.20,1.00,11.00,0.95
18.00,-0.21,1.00,1.00,34.80,1.00,11.00,0.95
18.00,-0.29,1.00,1.00,40.80,1.00,11.00,0.95
18.00,-0.22,1.00,1.00,39.90,1.00,11.00,0.95
18.00,-0.21,1.00,1.00,40.50,1.00,11.00,0.95
18.00,-0.29,1.00,1.00,46.30,1.00,11.00,0.95
18.00,-0.19,1.00,1.00,45.30,1.00,11.00,0.95
18.00,-0.20,1.00,1.00,44.90,1.00,11.00,0.95
18.00,-0.09,1.00,1.00,9.90,1.00,15.00,0.95
18.00,-0.08,1.00,1.00,10.20,1.00,15.00,0.95
18.00,-0.10,1.00,1.00,15.20,1.00,15.00,0.95
18.00,-0.08,1.00,1.00,15.00,1.00,15.00,0.95
18.00,-0.12,1.00,1.00,20.00,1.00,15.00,0.95
18.00,-0.10,1.00,1.00,20.00,1.00,15.00,0.95
18.00,-0.14,1.00,1.00,24.80,1.00,15.00,0.95
18.00,-0.11,1.00,1.00,24.80,1.00,15.00,0.95
18.00,-0.16,1.00,1.00,30.00,1.00,15.00,0.95
18.00,-0.14,1.00,1.00,29.50,1.00,15.00,0.95
18.00,-0.20,1.00,1.00,35.00,1.00,15.00,0.95
18.00,-0.15,1.00,1.00,34.50,1.00,15.00,0.95
18.00,-0.18,1.00,1.00,40.00,1.00,15.00,0.95
18.00,-0.15,1.00,1.00,40.20,1.00,15.00,0.95
18.00,-0.15,1.00,1.00,45.20,1.00,15.00,0.95
18.00,-0.18,1.00,1.00,45.00,1.00,15.00,0.95
18.00,-5.30,1.00,0.00,22.00,1.00,1.00,6.60
18.00,-3.67,1.00,0.00,22.00,1.00,1.00,5.00
18.00,-2.20,1.00,0.00,22.00,1.00,1.00,3.20
18.00,-0.97,1.00,0.00,22.00,1.00,1.00,1.30
18.00,-1.28,0.00,1.00,22.00,1.00,31.00,4.31
18.00,-1.27,0.00,1.00,22.00,1.00,31.00,4.32
18.00,-1.13,0.00,1.00,22.00,1.00,31.00,4.36
18.00,-1.20,0.00,1.00,22.00,1.00,31.00,4.38
18.00,-1.32,0.00,1.00,22.00,1.00,31.00,4.39
18.00,-1.11,0.00,1.00,22.00,1.00,31.00,4.40
18.00,-1.25,0.00,1.00,22.00,1.00,31.00,4.42
18.00,-1.15,0.00,1.00,22.00,1.00,31.00,4.43
18.00,-1.23,0.00,1.00,22.00,1.00,31.00,4.50
18.00,-1.14,0.00,1.00,22.00,1.00,31.00,4.51
18.00,-1.12,0.00,1.00,22.00,1.00,31.00,4.52
18.00,-0.30,1.00,1.00,22.00,1.00,1.00,1.04
18.00,-1.31,1.00,1.00,22.00,1.00,1.00,3.12
18.00,-2.41,1.00,1.00,22.00,1.00,1.00,5.27
18.00,-3.28,1.00,1.00,22.00,1.00,,7.10
18.00,-2.57,1.00,0.00,22.00,1.00,1.00,5.10
18.00,-1.37,1.00,0.00,22.00,1.00,1.00,3.62
18.00,-0.20,1.00,0.00,22.00,1.00,1.00,0.82
18.00,-2.99,1.00,0.00,22.00,1.00,1.00,7.94
18.00,-0.29,1.00,1.00,22.00,2.00,2.00,0.76
18.00,-0.60,1.00,1.00,22.00,2.00,2.00,1.10
18.00,-1.59,1.00,1.00,22.00,2.00,2.00,3.20
18.00,-2.04,1.00,1.00,22.00,2.00,2.00,5.90
18.00,-3.75,1.00,1.00,22.00,2.00,2.00,7.39
18.00,-3.93,1.00,1.00,22.00,2.00,2.00,7.89
18.00,-2.67,1.00,0.00,22.00,2.00,2.00,5.98
18.00,-1.13,1.00,0.00,22.00,2.00,2.00,2.62
18.00,-0.40,1.00,0.00,22.00,2.00,2.00,0.86
18.00,-0.40,1.00,1.00,22.00,3.00,3.00,0.88
18.00,-0.95,1.00,1.00,22.00,3.00,3.00,2.12
18.00,-1.82,1.00,1.00,22.00,3.00,3.00,4.35
18.00,-2.77,1.00,1.00,22.00,3.00,3.00,6.26
18.00,-3.42,1.00,1.00,22.00,3.00,3.00,7.44
18.00,-3.23,1.00,1.00,22.00,3.00,3.00,8.71
18.00,-3.60,1.00,1.00,22.00,3.00,3.00,8.39
18.00,-1.09,1.00,0.00,22.00,3.00,3.00,2.71
18.00,-0.37,1.00,0.00,22.00,3.00,3.00,0.97
18.00,-0.06,1.00,1.00,22.00,1.00,5.00,0.93
18.00,-1.99,1.00,1.00,22.00,1.00,5.00,3.18
18.00,-3.19,1.00,1.00,22.00,1.00,5.00,4.70
18.00,-4.12,1.00,1.00,22.00,1.00,5.00,6.10
18.00,-5.42,1.00,1.00,22.00,1.00,5.00,7.89
18.00,-5.79,1.00,1.00,22.00,1.00,5.00,8.02
18.00,-3.93,1.00,0.00,22.00,1.00,5.00,6.12
18.00,-2.96,1.00,0.00,22.00,1.00,5.00,4.68
18.00,-2.40,1.00,0.00,22.00,3.00,3.00,6.50
19.00,-1.62,1.00,0.00,22.00,3.00,3.00,4.20
19.00,-1.69,1.00,0.00,22.00,1.00,5.00,2.93
19.00,-0.33,1.00,0.00,22.00,1.00,5.00,1.10
19.00,-0.30,1.00,1.00,22.00,1.00,9.00,1.04
19.00,-1.31,1.00,1.00,22.00,1.00,9.00,3.12
19.00,-2.41,1.00,1.00,22.00,1.00,9.00,5.27
19.00,-3.28,1.00,1.00,22.00,1.00,9.00,7.10
19.00,-2.48,1.00,0.00,22.00,1.00,9.00,5.10
19.00,-1.37,1.00,0.00,22.00,1.00,9.00,3.62
19.00,-0.20,1.00,0.00,22.00,1.00,9.00,0.82
19.00,-0.19,1.00,1.00,22.00,1.00,9.00,0.60
19.00,-0.24,1.00,1.00,22.00,1.00,9.00,0.56
19.00,-0.63,1.00,1.00,22.00,1.00,9.00,1.49
19.00,-0.65,1.00,1.00,22.00,1.00,9.00,1.63
19.00,-0.68,1.00,1.00,22.00,1.00,9.00,1.88
19.00,-1.38,1.00,1.00,22.00,1.00,9.00,3.37
19.00,-1.61,1.00,1.00,22.00,1.00,9.00,3.75
19.00,-2.71,1.00,1.00,22.00,1.00,9.00,6.15
19.00,-2.92,1.00,1.00,22.00,1.00,9.00,6.06
19.00,-2.62,1.00,1.00,22.00,1.00,9.00,6.47
19.00,-1.38,1.00,0.00,22.00,1.00,9.00,3.64
19.00,-0.36,1.00,0.00,22.00,1.00,9.00,0.70
19.00,-0.29,1.00,1.00,10.40,1.00,11.00,0.95
19.00,-0.20,1.00,1.00,10.90,1.00,11.00,0.95
19.00,-0.21,1.00,1.00,11.00,1.00,11.00,0.95
19.00,-0.32,1.00,1.00,15.30,1.00,11.00,0.95
19.00,-0.23,1.00,1.00,15.40,1.00,11.00,0.95
