"Real NN 0 for Spin Coating,0; ,None - All data","Predicted NN 0 for Spin Coating,0; ,None - All data","Real NN 1 for Spin Coating,0; ,None - All data","Predicted NN 1 for Spin Coating,0; ,None - All data","Real NN 2 for Spin Coating,0; ,None - All data","Predicted NN 2 for Spin Coating,0; ,None - All data","Real NN 3 for Spin Coating,0; ,None - All data","Predicted NN 3 for Spin Coating,0; ,None - All data","Averages for Spin Coating,0; ,None","Real NN 0 for Spin Coating,1; ,None - All data","Predicted NN 0 for Spin Coating,1; ,None - All data","Real NN 1 for Spin Coating,1; ,None - All data","Predicted NN 1 for Spin Coating,1; ,None - All data","Real NN 2 for Spin Coating,1; ,None - All data","Predicted NN 2 for Spin Coating,1; ,None - All data","Real NN 3 for Spin Coating,1; ,None - All data","Predicted NN 3 for Spin Coating,1; ,None - All data","Averages for Spin Coating,1; ,None"
4.4,3.7036991119384766,4.4,3.3807766437530518,4.4,3.819453001022339,4.4,3.96636700630188,3.7175739407539368,6.15,5.303898811340332,6.15,5.634613037109375,6.15,5.368276596069336,6.15,5.355411052703857,5.415549874305725
0.7,1.017440676689148,0.7,0.8151493668556213,0.7,1.4235539436340332,0.7,1.2094430923461914,1.1163967698812485,1.1,1.286328673362732,1.1,0.5491302609443665,1.1,0.7990771532058716,1.1,0.9886588454246521,0.9057987332344055
4.32,4.085363388061523,4.32,4.027439117431641,4.32,4.053826332092285,4.32,3.9754536151885986,4.035520613193512,5.1,4.657743453979492,5.1,4.2387871742248535,5.1,4.302559852600098,5.1,4.752284049987793,4.487843632698059
0.59,0.7862691879272461,0.59,0.8517706394195557,0.59,1.2442110776901245,0.59,0.6811901926994324,0.8908602744340897,5.1,4.718009948730469,5.1,4.6749749183654785,5.1,3.549142837524414,5.1,3.4765257835388184,4.104663372039795
0.84,0.9997158050537109,0.84,0.6275806427001953,0.84,1.5940122604370117,0.84,0.9796463847160339,1.050238773226738,5.27,5.761622428894043,5.27,5.458527088165283,5.27,5.404419898986816,5.27,5.589296340942383,5.553466439247131
4.42,4.532155990600586,4.42,4.43834114074707,4.42,4.719123840332031,4.42,3.7937185764312744,4.3708348870277405,7.1,6.566719055175781,7.1,6.962974548339844,7.1,6.155816078186035,7.1,6.63556432723999,6.580268502235413
0.7,0.9506977796554565,0.7,0.7689817547798157,0.7,1.1214489936828613,0.7,0.8943577408790588,0.9338715672492981,8.6,4.667807579040527,8.6,4.608839511871338,8.6,4.155890464782715,8.6,6.153769016265869,4.896576642990112
6.06,6.747318744659424,6.06,6.312039852142334,6.06,6.65236759185791,6.06,5.889214992523193,6.400235295295715,0.56,0.7167069315910339,0.56,0.6351211667060852,0.56,0.6636148691177368,0.56,0.7099990844726562,0.681360512971878
3.75,3.9176464080810547,3.75,3.849797010421753,3.75,4.051607131958008,3.75,3.7025251388549805,3.880393922328949,3.12,3.2347488403320312,3.12,2.810979127883911,3.12,2.9865307807922363,3.12,3.221095085144043,3.0633384585380554
0.7,0.971310019493103,0.7,0.7706707119941711,0.7,1.2207095623016357,0.7,0.9662403464317322,0.9822326600551605,0.95,1.2535196542739868,0.95,0.9417328834533691,0.95,1.0224113464355469,0.95,1.2191789150238037,1.1092106997966766
4.88,4.884427547454834,4.88,4.43320894241333,4.88,4.433758735656738,4.88,4.365418910980225,4.529203534126282,6.47,4.467968940734863,6.47,4.490320205688477,6.47,4.422586441040039,6.47,4.942879676818848,4.580938816070557
4.52,4.045543670654297,4.52,4.109198570251465,4.52,4.300502777099609,4.52,3.6514923572540283,4.02668434381485,0.95,0.9366175532341003,0.95,0.9177162051200867,0.95,0.9216591119766235,0.95,0.9746307730674744,0.9376559108495712
2.16,1.4862351417541504,2.16,2.1074814796447754,2.16,2.1189723014831543,2.16,1.9756572246551514,1.9220865368843079,4.7,5.505584716796875,4.7,6.646735191345215,4.7,4.876443862915039,4.7,5.5925726890563965,5.655334115028381
0.69,1.0920273065567017,0.69,1.002373456954956,0.69,0.5954316258430481,0.69,1.451897382736206,1.035432443022728,0.95,0.92168128490448,0.95,0.8762243390083313,0.95,1.1131882667541504,0.95,0.9414604306221008,0.9631385803222656
0.69,0.7008209228515625,0.69,0.4450182318687439,0.69,0.8922833204269409,0.69,0.5364093780517578,0.6436329632997513,0.56,0.9856805801391602,0.56,0.7965470552444458,0.56,0.5735300779342651,0.56,0.667697548866272,0.7558638155460358
0.6,0.5922843217849731,0.6,0.6701337695121765,0.6,0.7939400672912598,0.6,0.2964199185371399,0.5881945192813873,4.7,5.562890529632568,4.7,5.868478298187256,4.7,5.582013130187988,4.7,6.2175421714782715,5.807731032371521
9.45,7.597541809082031,9.45,7.723341464996338,9.45,7.35642147064209,9.45,6.915223598480225,7.398132085800171,1.49,1.6832642555236816,1.49,1.357440710067749,1.49,1.6990294456481934,1.49,1.7826125621795654,1.6305867433547974
6.15,6.094327449798584,6.15,7.098910331726074,6.15,6.088615417480469,6.15,6.309723377227783,6.3978941440582275,1.04,0.9929085969924927,1.04,0.6312709450721741,1.04,0.9727400541305542,1.04,1.0096057653427124,0.9016313403844833
6.47,6.479371547698975,6.47,6.675350666046143,6.47,6.428549766540527,6.47,6.31247091293335,6.4739357233047485,3.62,2.554811954498291,3.62,2.4803647994995117,3.62,2.3349523544311523,3.62,3.3090007305145264,2.6697824597358704
0.69,1.1487070322036743,0.69,0.6644684076309204,0.69,0.6794276833534241,0.69,1.234472393989563,0.9317688792943954,0.86,0.8718132972717285,0.86,0.8139154314994812,0.86,0.8031243681907654,0.86,0.749967634677887,0.8097051829099655
4.38,4.16339111328125,4.38,4.151296615600586,4.38,4.377270698547363,4.38,3.7626123428344727,4.113642692565918,6.1,5.941658020019531,6.1,6.271824836730957,6.1,6.381559371948242,6.1,6.331336975097656,6.231594800949097
0.59,1.2051773071289062,0.59,1.4107213020324707,0.59,1.4405896663665771,0.59,1.9977972507476807,1.5135713815689087,3.62,2.824557304382324,3.62,2.4465219974517822,3.62,2.6695477962493896,3.62,3.3896071910858154,2.832558572292328
6.47,5.918724536895752,6.47,6.568447589874268,6.47,6.198758125305176,6.47,5.288801193237305,5.993682861328125,0.95,0.9230087995529175,0.95,1.047140121459961,0.95,1.090488076210022,0.95,1.0674386024475098,1.0320188999176025
0.69,1.0825550556182861,0.69,0.9393828511238098,0.69,0.46770620346069336,0.69,1.6206600666046143,1.027576044201851,7.39,6.038388252258301,7.39,6.060338973999023,7.39,5.871575355529785,7.39,6.277289390563965,6.0618979930877686
9.45,6.6671671867370605,9.45,7.3413567543029785,9.45,6.417776107788086,9.45,6.012599468231201,6.6097248792648315,0.95,0.952491044998169,0.95,1.0089085102081299,0.95,1.0580214262008667,0.95,1.0942976474761963,1.0284296572208405
4.31,4.459291458129883,4.31,4.468179225921631,4.31,4.553183555603027,4.31,4.148550033569336,4.407301068305969,0.95,1.055370569229126,0.95,0.8780166506767273,0.95,0.8593547344207764,0.95,1.24835205078125,1.01027350127697
4.02,4.179491996765137,4.02,3.8858001232147217,4.02,4.326003551483154,4.02,3.6730711460113525,4.016091704368591,0.95,1.0800373554229736,0.95,0.7280688881874084,0.95,0.8927445411682129,0.95,0.949914813041687,0.9126913994550705
2.16,2.628507614135742,2.16,1.9125792980194092,2.16,2.496426582336426,2.16,3.1346182823181152,2.543032944202423,0.95,1.116387963294983,0.95,0.9225406050682068,0.95,0.8158916234970093,0.95,0.976008951663971,0.9577072858810425
4.38,3.874399185180664,4.38,3.8092620372772217,4.38,3.963533401489258,4.38,4.062026500701904,3.927305281162262,1.88,1.744134783744812,1.88,1.718374490737915,1.88,1.7043211460113525,1.88,1.9641451835632324,1.782743901014328
5.73,5.997378826141357,5.73,5.922633647918701,5.73,5.756108283996582,5.73,6.206166744232178,5.970571875572205,7.44,6.867964744567871,7.44,6.318000316619873,7.44,6.653789520263672,7.44,7.550045490264893,6.847450017929077
3.95,4.223090648651123,3.95,4.02247953414917,3.95,4.302279472351074,3.95,4.420348644256592,4.24204957485199,6.47,4.844736099243164,6.47,4.990137100219727,6.47,4.935524940490723,6.47,4.924157619476318,4.923638939857483
1.63,1.9502876996994019,1.63,1.844512939453125,1.63,2.021195411682129,1.63,1.8140873908996582,1.9075208604335785,1.49,1.6684578657150269,1.49,1.3460617065429688,1.49,1.6769490242004395,1.49,1.7783384323120117,1.6174517571926117
6.06,6.791805744171143,6.06,6.30023717880249,6.06,6.656076431274414,6.06,5.853240013122559,6.400339841842651,0.95,0.8803449869155884,0.95,0.9915886521339417,0.95,0.6508585214614868,0.95,1.0826940536499023,0.9013715535402298
0.85,0.9225771427154541,0.85,0.7184410691261292,0.85,0.7103966474533081,0.85,0.6311833262443542,0.7456495463848114,2.93,3.2457690238952637,2.93,2.2774572372436523,2.93,2.4676434993743896,2.93,2.859680414199829,2.7126375436782837
6.15,6.199866771697998,6.15,5.934411525726318,6.15,6.185980796813965,6.15,5.531127452850342,5.962846636772156,0.95,0.9537495970726013,0.95,1.0164680480957031,0.95,1.1035254001617432,0.95,1.1147023439407349,1.0471113473176956
0.56,0.8108685612678528,0.56,0.5411936044692993,0.56,0.27902650833129883,0.56,-0.11149998009204865,0.37989717349410057,0.95,0.5224208235740662,0.95,0.8006539940834045,0.95,0.674328625202179,0.95,0.3278551697731018,0.5813146531581879
0.56,0.9851280450820923,0.56,0.7321658730506897,0.56,1.1338919401168823,0.56,0.532195508480072,0.8458453416824341,1.04,0.7986275553703308,1.04,1.0035483837127686,1.04,0.737686276435852,1.04,0.9047271013259888,0.861147329211235
2.16,2.210233211517334,2.16,1.8778793811798096,2.16,1.981580138206482,2.16,1.8750356435775757,1.9861820936203003,6.12,6.394760608673096,6.12,6.398836612701416,6.12,6.073232650756836,6.12,6.280529022216797,6.286839723587036
0.7,0.9261916875839233,0.7,0.6971388459205627,0.7,1.0587611198425293,0.7,0.4846345782279968,0.791681557893753,0.95,1.007712960243225,0.95,0.9199582934379578,0.95,1.0055127143859863,0.95,0.951526939868927,0.971177726984024
3.37,3.414301872253418,3.37,3.8356151580810547,3.37,4.072392463684082,3.37,3.656048536300659,3.7445895075798035,0.95,1.1131926774978638,0.95,0.9025059938430786,0.95,0.7998024225234985,0.95,0.9772375822067261,0.9481846690177917
0.77,0.48010167479515076,0.77,0.39097946882247925,0.77,-0.1513129472732544,0.77,-0.3424552083015442,0.09432824701070786,5.1,4.4258904457092285,5.1,5.246077060699463,5.1,4.339402198791504,5.1,4.763149738311768,4.693629860877991
0.68,1.2173470258712769,0.68,1.2076778411865234,0.68,1.4600551128387451,0.68,1.5001617670059204,1.3463104367256165,6.6,6.706635475158691,6.6,6.389142036437988,6.6,6.241911888122559,6.6,7.097771167755127,6.608865141868591
4.42,4.418978691101074,4.42,4.3279829025268555,4.42,4.535464286804199,4.42,4.169602870941162,4.363007187843323,9.7,7.941720962524414,9.7,7.7383856773376465,9.7,7.652403831481934,9.7,8.182639122009277,7.878787398338318
4.36,4.465482711791992,4.36,4.204450607299805,4.36,4.508806228637695,4.36,4.534712314605713,4.428362965583801,5.27,4.321161270141602,5.27,4.969991683959961,5.27,4.480439186096191,5.27,4.881165981292725,4.66318953037262
0.85,0.8219718933105469,0.85,0.65577632188797,0.85,0.7688817381858826,0.85,0.27139055728912354,0.6295051276683807,3.2,3.7059249877929688,3.2,4.3914289474487305,3.2,3.747180938720703,3.2,4.295263767242432,4.0349496603012085
4.51,4.109832286834717,4.51,3.9342269897460938,4.51,4.286076545715332,4.51,4.037887096405029,4.092005729675293,5.27,4.162350654602051,5.27,4.231012344360352,5.27,4.272091865539551,5.27,4.624817848205566,4.32256817817688
4.02,4.127241134643555,4.02,3.930349826812744,4.02,4.280064582824707,4.02,3.730973482131958,4.017157256603241,3.12,2.3297982215881348,3.12,2.533200740814209,3.12,2.83896803855896,3.12,3.0694408416748047,2.692851960659027
2.16,2.120759963989258,2.16,1.6206235885620117,2.16,1.8464558124542236,2.16,1.9304146766662598,1.8795635104179382,2.62,2.9486021995544434,2.62,2.6530323028564453,2.62,2.540635108947754,2.62,2.3321242332458496,2.618598461151123
5.73,4.902444839477539,5.73,5.004700183868408,5.73,4.8238935470581055,5.73,4.985662937164307,4.92917537689209,2.62,2.664423942565918,2.62,2.4903948307037354,2.62,2.9913382530212402,2.62,3.000600814819336,2.7866894602775574
0.59,0.7131214141845703,0.59,1.0994069576263428,0.59,1.3368573188781738,0.59,0.913762629032135,1.0157870799303055,0.95,1.173198938369751,0.95,1.0296118259429932,0.95,0.8011103868484497,0.95,0.8806151747703552,0.9711340814828873
1.93,2.4657740592956543,1.93,2.095609426498413,1.93,2.3827028274536133,1.93,1.978635311126709,2.2306804060935974,2.12,1.4308723211288452,2.12,2.409778118133545,2.12,2.548813581466675,2.12,2.469118595123291,2.214645653963089
4.02,4.181135654449463,4.02,4.417675971984863,4.02,4.764309883117676,4.02,4.412424564361572,4.4438865184783936,0.95,0.943392276763916,0.95,0.8969628810882568,0.95,0.8104451894760132,0.95,0.9064914584159851,0.8893229514360428
4.42,4.1053080558776855,4.42,4.223278999328613,4.42,4.323468208312988,4.42,3.8558859825134277,4.126985311508179,9.7,8.709954261779785,9.7,8.340928077697754,9.7,8.407145500183105,9.7,9.770773887634277,8.80720043182373
4.43,4.099502086639404,4.43,3.785719871520996,4.43,4.214785575866699,4.43,3.715836763381958,3.9539610743522644,2.12,1.686879277229309,2.12,2.0342142581939697,2.12,2.3856685161590576,2.12,1.9477177858352661,2.0136199593544006
4.01,4.568431377410889,4.01,3.9124042987823486,4.01,4.195661544799805,4.01,3.8394253253936768,4.12898063659668,7.1,6.412549018859863,7.1,6.51064395904541,7.1,6.507659912109375,7.1,6.543777942657471,6.49365770816803
1.05,2.176971912384033,1.05,2.057579278945923,1.05,2.8640613555908203,1.05,2.4650444984436035,2.390914261341095,0.93,0.7562673091888428,0.93,-0.15746992826461792,0.93,0.024228811264038086,0.93,0.13897912204265594,0.19050132855772972
4.85,4.656954288482666,4.85,4.572924613952637,4.85,4.681340217590332,4.85,4.899957656860352,4.702794194221497,0.95,1.0540955066680908,0.95,0.8936949372291565,0.95,0.9045495986938477,0.95,0.8640347123146057,0.9290936887264252
4.42,3.8355650901794434,4.42,4.060311317443848,4.42,4.127100944519043,4.42,3.4353878498077393,3.8645913004875183,2.8,3.720642566680908,2.8,3.3702940940856934,2.8,3.9936625957489014,2.8,4.093677997589111,3.7945693135261536
0.6,0.7257852554321289,0.6,0.42753565311431885,0.6,0.46027863025665283,0.6,-0.038461342453956604,0.393784549087286,8.4,7.832762241363525,8.4,7.561533451080322,8.4,7.648541450500488,8.4,8.201096534729004,7.810983419418335
4.01,4.559479713439941,4.01,3.8456168174743652,4.01,4.139250755310059,4.01,3.8781652450561523,4.105628132820129,0.95,0.8325031995773315,0.95,0.9287214875221252,0.95,0.6937606930732727,0.95,0.5441505312919617,0.7497839778661728
9.45,8.236392974853516,9.45,8.343361854553223,9.45,8.038836479187012,9.45,7.733907222747803,8.088124632835388,7.1,6.438163757324219,7.1,6.220819473266602,7.1,6.800621032714844,7.1,6.4947428703308105,6.488586783409119
7.62,6.095073223114014,7.62,5.907327175140381,7.62,5.844104766845703,7.62,6.040826797485352,5.971832990646362,0.95,0.9280537366867065,0.95,0.8996011018753052,0.95,0.7394262552261353,0.95,1.1951853036880493,0.9405665993690491
2.16,1.3991479873657227,2.16,2.208808422088623,2.16,1.921863317489624,2.16,1.9424697160720825,1.868072360754013,3.18,3.0748820304870605,3.18,3.063605308532715,3.18,3.218961715698242,3.18,3.6866543292999268,3.261025846004486
0.69,1.062783122062683,0.69,0.7645612359046936,0.69,0.5424189567565918,0.69,1.4130377769470215,0.9457002729177475,2.12,2.1280555725097656,2.12,1.6173622608184814,2.12,2.477869987487793,2.12,1.8839409351348877,2.026807188987732
4.36,4.169473648071289,4.36,3.9499435424804688,4.36,4.306789398193359,4.36,3.965808629989624,4.098003804683685,3.62,2.6179003715515137,3.62,2.427628755569458,3.62,2.4243221282958984,3.62,3.4635093212127686,2.7333401441574097
0.81,0.6843361258506775,0.81,0.36678993701934814,0.81,1.145803689956665,0.81,0.7825093865394592,0.7448597848415375,5.0,5.787683010101318,5.0,6.021526336669922,5.0,5.720956802368164,5.0,5.866489887237549,5.849164009094238
0.7,0.8061116933822632,0.7,0.48052847385406494,0.7,0.5384534597396851,0.7,0.0014086812734603882,0.4566255770623684,7.89,7.76964807510376,7.89,7.8370490074157715,7.89,7.774135589599609,7.89,8.020895004272461,7.8504319190979
6.48,5.568049907684326,6.48,4.547642230987549,6.48,4.735867500305176,6.48,5.313474178314209,5.041258454322815,0.95,0.7634881734848022,0.95,0.8100940585136414,0.95,0.7770429849624634,0.95,1.1748915910720825,0.8813792020082474
1.88,2.2541213035583496,1.88,1.898991584777832,1.88,2.4570648670196533,1.88,1.7065459489822388,2.0791809260845184,0.95,0.9811004996299744,0.95,0.9199181199073792,0.95,0.913658618927002,0.95,1.0348992347717285,0.962394118309021
4.43,4.1266255378723145,4.43,3.8462910652160645,4.43,4.248345851898193,4.43,3.8106565475463867,4.00797975063324,6.1,6.930235385894775,6.1,7.0452775955200195,6.1,6.342970848083496,6.1,6.69802713394165,6.754127740859985
0.73,2.876976490020752,0.73,2.038330316543579,0.73,2.5713675022125244,0.73,3.545398473739624,2.75801819562912,0.6,0.9716759324073792,0.6,0.6161935925483704,0.6,0.8366440534591675,0.6,0.8788984417915344,0.8258530050516129
3.6,5.801572322845459,3.6,3.635735273361206,3.6,4.36762809753418,3.6,5.424697399139404,4.807408273220062,3.2,3.698652744293213,3.2,4.292862892150879,3.2,3.7159202098846436,3.2,4.308317184448242,4.003938257694244
3.64,3.97324800491333,3.64,3.113633871078491,3.64,3.7359278202056885,3.64,2.807786226272583,3.407648980617523,5.27,4.13055419921875,5.27,4.239073753356934,5.27,4.311700820922852,5.27,4.601059436798096,4.320597052574158
0.67,3.1888484954833984e-05,0.67,1.0499181747436523,0.67,-0.11998552083969116,0.67,0.05902533233165741,0.24724746868014336,0.95,0.9399760365486145,0.95,0.8039732575416565,0.95,0.9746251702308655,0.95,1.0090601444244385,0.9319086521863937
0.69,1.2552506923675537,0.69,0.6957811117172241,0.69,0.858571469783783,0.69,0.5912014842033386,0.8502011895179749,8.6,8.96663761138916,8.6,8.632370948791504,8.6,8.1006441116333,8.6,9.228720664978027,8.732093334197998
0.94,0.7091957330703735,0.94,0.836430549621582,0.94,0.9733610153198242,0.94,0.7953730225563049,0.8285900801420212,3.2,3.1237335205078125,3.2,3.5226082801818848,3.2,4.193281173706055,3.2,4.282909870147705,3.7806332111358643
6.47,6.203348636627197,6.47,6.4251837730407715,6.47,6.113286018371582,6.47,5.711823463439941,6.113410472869873,7.1,6.444672107696533,7.1,6.237056255340576,7.1,6.787881851196289,7.1,6.4805498123168945,6.487540006637573
4.31,4.338502883911133,4.31,4.322950839996338,4.31,4.5849456787109375,4.31,3.8811280727386475,4.281881868839264,5.9,5.928971290588379,5.9,5.597044467926025,5.9,6.014644622802734,5.9,5.685474872589111,5.8065338134765625
3.75,3.940796375274658,3.75,3.7894959449768066,3.75,4.12576961517334,3.75,3.6212196350097656,3.8693203926086426,0.95,1.045762300491333,0.95,0.7355964779853821,0.95,0.41790056228637695,0.95,0.9702698588371277,0.7923822999000549
0.8,1.2032606601715088,0.8,1.406921625137329,0.8,1.6913360357284546,0.8,1.8624801635742188,1.5409996211528778,0.95,0.6939833164215088,0.95,0.688558042049408,0.95,0.6871956586837769,0.95,0.5991421341896057,0.6672197878360748
4.5,4.015295505523682,4.5,3.9844517707824707,4.5,4.227143287658691,4.5,3.607457399368286,3.9585869908332825,0.82,0.7486193776130676,0.82,0.6533657908439636,0.82,0.6587862968444824,0.82,1.0071674585342407,0.7669847309589386
0.73,0.9515777826309204,0.73,0.6597289443016052,0.73,1.1374256610870361,0.73,1.4048593044281006,1.0383979231119156,4.7,5.73004150390625,4.7,5.313049793243408,4.7,5.272224426269531,4.7,5.633308410644531,5.48715603351593
9.45,5.099050521850586,9.45,5.259943962097168,9.45,5.034326553344727,9.45,5.042394638061523,5.108928918838501,1.49,1.6150563955307007,1.49,1.4995653629302979,1.49,1.5981011390686035,1.49,1.7272591590881348,1.6099955141544342
4.75,5.149672508239746,4.75,4.504741191864014,4.75,4.734969139099121,4.75,4.279539585113525,4.667230606079102,0.82,0.796078085899353,0.82,0.3836163878440857,0.82,0.8713687658309937,0.82,1.007393717765808,0.7646142393350601
0.77,0.6344091892242432,0.77,0.4783983826637268,0.77,0.5305476188659668,0.77,0.5416083335876465,0.5462408810853958,6.8,6.3580708503723145,6.8,6.558495998382568,6.8,6.300172805786133,6.8,6.858302116394043,6.518760442733765
0.7,0.7066900134086609,0.7,0.9579134583473206,0.7,0.8912502527236938,0.7,0.2884116768836975,0.7110663503408432,5.27,4.144407749176025,5.27,4.43926477432251,5.27,4.3964385986328125,5.27,4.628251552581787,4.402090668678284
4.31,4.333143711090088,4.31,4.294258117675781,4.31,4.579586982727051,4.31,3.853395462036133,4.265096068382263,8.4,7.57519006729126,8.4,8.585229873657227,8.4,6.695481300354004,8.4,7.0075249671936035,7.465856552124023
0.84,0.9523208141326904,0.84,0.753658652305603,0.84,1.099642276763916,0.84,1.3336975574493408,1.0348298251628876,0.95,1.0547268390655518,0.95,0.9315406680107117,0.95,1.1171780824661255,0.95,0.947841227054596,1.0128217041492462
6.47,6.569369792938232,6.47,6.387787342071533,6.47,6.6375322341918945,6.47,6.06126070022583,6.413987517356873,0.86,2.4874086380004883,0.86,1.6902806758880615,0.86,2.798983097076416,0.86,2.3084352016448975,2.321276903152466
6.15,6.5122761726379395,6.15,6.967197895050049,6.15,6.687103271484375,6.15,5.7078537940979,6.468607783317566,0.95,0.8074076771736145,0.95,1.027254581451416,0.95,1.0643795728683472,0.95,1.0979588031768799,0.9992501586675644
0.77,0.44415220618247986,0.77,0.48504072427749634,0.77,0.3905014991760254,0.77,0.5091245174407959,0.45720473676919937,3.2,3.725674629211426,3.2,4.165178298950195,3.2,3.6936261653900146,3.2,4.358960151672363,3.9858598113059998
0.7,1.1624953746795654,0.7,0.8233805298805237,0.7,1.3621420860290527,0.7,0.5360555052757263,0.971018373966217,2.93,3.1841907501220703,2.93,2.5598604679107666,2.93,2.6601641178131104,2.93,2.9124977588653564,2.829178273677826
0.85,1.4364497661590576,0.85,1.169292688369751,0.85,1.575427770614624,0.85,1.9575884342193604,1.5346896648406982,0.95,0.9607899785041809,0.95,0.6891682744026184,0.95,0.6522720456123352,0.95,0.8844307065010071,0.7966652512550354
0.69,0.6678518652915955,0.69,0.4811457097530365,0.69,1.1529393196105957,0.69,0.586620569229126,0.7221393659710884,0.95,1.0946643352508545,0.95,0.8441211581230164,0.95,1.1161531209945679,0.95,0.9154999852180481,0.9926096498966217
0.64,0.7244923114776611,0.64,0.16521495580673218,0.64,0.48384904861450195,0.64,0.34404081106185913,0.4293992817401886,6.15,5.588181972503662,6.15,5.150424480438232,6.15,5.387076377868652,6.15,5.493166446685791,5.4047123193740845
0.94,0.6920623183250427,0.94,0.2998877167701721,0.94,1.0797884464263916,0.94,0.7441378235816956,0.7039690762758255,6.5,5.879776954650879,6.5,6.401290416717529,6.5,5.992115020751953,6.5,6.400712490081787,6.168473720550537
0.84,0.6829622983932495,0.84,0.7797539830207825,0.84,1.0391898155212402,0.84,1.329352855682373,0.9578147381544113,1.88,1.7397886514663696,1.88,1.5129601955413818,1.88,1.7331295013427734,1.88,1.869202733039856,1.7137702703475952
0.67,1.022832989692688,0.67,0.6755970120429993,0.67,0.926978349685669,0.67,0.6184335350990295,0.8109604716300964,0.95,0.60045325756073,0.95,0.6702505946159363,0.95,0.9229238033294678,0.95,0.9388516545295715,0.7831198275089264
0.73,1.3358787298202515,0.73,1.0815269947052002,0.73,1.2082167863845825,0.73,1.1021229028701782,1.181936353445053,3.2,3.6669912338256836,3.2,2.9537088871002197,3.2,3.5425169467926025,3.2,2.7770941257476807,3.2350777983665466
0.73,0.9493401050567627,0.73,0.9446449875831604,0.73,0.9260103702545166,0.73,1.0489252805709839,0.9672301858663559,0.95,0.9289687871932983,0.95,0.8957692980766296,0.95,0.9914246797561646,0.95,0.8503343462944031,0.9166242778301239
0.77,0.5491141676902771,0.77,0.468120276927948,0.77,0.45220422744750977,0.77,0.5262904763221741,0.49893228709697723,0.95,1.0632426738739014,0.95,0.8956143260002136,0.95,0.8720295429229736,0.95,1.2417742013931274,1.018165186047554
6.48,5.053837299346924,6.48,4.632534980773926,6.48,3.9051828384399414,6.48,4.774774074554443,4.591582298278809,0.95,1.141052484512329,0.95,0.883226215839386,0.95,0.693536639213562,0.95,0.8399350047111511,0.8894375860691071
0.6,0.8458364009857178,0.6,0.9939016103744507,0.6,1.021801233291626,0.6,0.6981217265129089,0.8899152427911758,0.95,1.002881407737732,0.95,0.8689997792243958,0.95,0.8086594343185425,0.95,1.22929048538208,0.9774577766656876
0.86,0.9249818325042725,0.86,0.7893712520599365,0.86,1.0022671222686768,0.86,1.2157143354415894,0.9830836355686188,0.95,1.219083547592163,0.95,1.3048629760742188,0.95,1.414341688156128,0.95,1.6792434453964233,1.4043829143047333
4.31,3.932375431060791,4.31,3.9945337772369385,4.31,4.18647575378418,4.31,3.513174295425415,3.906639814376831,0.95,1.0416744947433472,0.95,0.8168430924415588,0.95,1.1042836904525757,0.95,0.900193989276886,0.9657488167285919
4.43,3.937203884124756,4.43,3.7876687049865723,4.43,4.152892112731934,4.43,3.4854719638824463,3.840809166431427,6.06,5.866090774536133,6.06,5.77380895614624,6.06,5.671935081481934,6.06,5.897693634033203,5.802382111549377
4.75,4.697377681732178,4.75,4.605912208557129,4.75,4.789722442626953,4.75,4.568085670471191,4.665274500846863,8.71,7.862432956695557,8.71,8.169785499572754,8.71,7.788734436035156,8.71,8.295151710510254,8.02902615070343
6.64,6.207757472991943,6.64,6.074619770050049,6.64,5.874263763427734,6.64,5.391317844390869,5.886989712715149,0.95,0.9454557299613953,0.95,0.6957858204841614,0.95,0.7687743902206421,0.95,1.1022024154663086,0.8780545890331268
3.64,4.400918960571289,3.64,4.49072265625,3.64,4.3177809715271,3.64,4.732591152191162,4.485503435134888,6.1,6.105493068695068,6.1,6.383540630340576,6.1,5.930802345275879,6.1,6.4703240394592285,6.222540020942688
0.67,1.0001084804534912,0.67,0.6436329483985901,0.67,0.8655678033828735,0.67,0.6078968644142151,0.7793015241622925,0.95,0.9718635082244873,0.95,0.7766876816749573,0.95,1.0125147104263306,0.95,1.1133873462677002,0.9686133116483688
0.69,1.2015433311462402,0.69,0.613915741443634,0.69,0.6778550744056702,0.69,1.2115586996078491,0.9262182116508484,1.88,1.7106578350067139,1.88,1.675938367843628,1.88,1.6857677698135376,1.88,1.8642189502716064,1.7341457307338715
4.42,4.434906959533691,4.42,4.398295879364014,4.42,4.612148284912109,4.42,4.003705978393555,4.362264275550842,0.95,1.024658203125,0.95,1.0368810892105103,0.95,1.0883935689926147,0.95,0.938315212726593,1.0220620185136795
0.69,0.9083718657493591,0.69,0.6899276375770569,0.69,0.8233123421669006,0.69,1.3449972867965698,0.9416522830724716,2.8,3.1408677101135254,2.8,3.3613767623901367,2.8,3.4021995067596436,2.8,3.8215432167053223,3.431496798992157
6.06,6.514220237731934,6.06,6.835511207580566,6.06,6.533933639526367,6.06,6.454217433929443,6.584470629692078,6.8,6.6392669677734375,6.8,7.26189661026001,6.8,6.496633529663086,6.8,7.401561260223389,6.9498395919799805
0.6,1.3540048599243164,0.6,1.5349466800689697,0.6,1.8140263557434082,0.6,1.996180534362793,1.6747896075248718,8.0,7.429869651794434,8.0,7.723680019378662,8.0,7.103192329406738,8.0,8.397029876708984,7.663442969322205
